event_id,key,scan,scan_ns,pid,category,old_members,new_members,old_representative,new_representative,old_rep_still_member,required_change,delta_d,delta_y,delta_v,abs_delta_d,abs_delta_y,abs_delta_v,old_published,new_published,old_alias,new_alias,publication_effect,publication_delta_d,publication_delta_y,publication_delta_v,publication_delta_aLead,radarstate_effect,radarstate_affected,score_delta,old_cost,new_cost,best_vision,old_vision,best_oem,old_oem,support_superiority,group_size_before,group_size_after,old_d,old_y,old_v,old_age,new_d,new_y,new_v,new_age,old_aRel,new_aRel,old_member_current_d,old_member_current_y,old_member_current_v,old_member_current_age,old_member_current_slot,old_member_current_measurement_ns,new_member_current_d,new_member_current_y,new_member_current_v,new_member_current_age,new_member_current_slot,new_member_current_measurement_ns,old_published_aLead,new_published_aLead,lead_role_before,lead_role_after,previous_rep_dwell_scans,previous_rep_dwell_s
00000269--4014745f93--7:299:1000385,00000269--4014745f93--7,299,520756442567,1000385,R1_STABLE_GROUP_REP_CHANGE,366|387,366|387,366,387,1,0,-1.5,-0.25,0.0,1.5,0.25,0.0,1,1,39,39,P2_PUBLISHED_COORDINATE_CHANGE,-1.497955322265625,-0.25,0.0,0.11638083285954426,NO_DOWNSTREAM_EFFECT,0,0.056683621070636736,0.6363586572181481,0.5796750361475114,0,0,0,0,0,2,2,109.5,3.6875,-11.5,21,108.0,3.4375,-11.5,22,N/A_NAN,N/A_NAN,108.0,2.71875,-11.75,22,24,520746419820,108.0,3.4375,-11.5,10,5,520746419820,0.0008279003493666144,0.11720873320891087,,,21,2.000500032
00000269--4014745f93--7:303:1000344,00000269--4014745f93--7,303,521147247781,1000344,R2_MEMBER_DISAPPEAR_REP_CHANGE,389|396,389,396,389,0,1,-4.5,0.0,-0.25,4.5,0.0,0.25,1,1,42,42,P2_PUBLISHED_COORDINATE_CHANGE,-4.508934020996094,0.0,-0.25,-0.24446724712603707,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,33.0,-2.40625,-12.0,49,28.5,-2.40625,-12.25,50,N/A_NAN,N/A_NAN,,,,,,,28.5,-2.40625,-12.25,11,16,521147247781,-0.5782998345824254,-0.8227670817084625,,,6,0.49128635200000004
00000269--4014745f93--7:305:1000385,00000269--4014745f93--7,305,521356468876,1000385,R2_MEMBER_DISAPPEAR_REP_CHANGE,366|387,366,387,366,0,1,-1.5,-1.15625,-0.25,1.5,1.15625,0.25,1,1,39,39,P2_PUBLISHED_COORDINATE_CHANGE,-1.4078750610351562,-1.15625,-0.25,-0.5164280625680888,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,102.0,-0.28125,-11.75,27,100.5,-1.4375,-12.0,28,N/A_NAN,N/A_NAN,,,,,,,100.5,-1.4375,-12.0,28,24,521356468876,-0.24149649343995314,-0.757924556008042,,,6,0.500639374
00000269--4014745f93--7:306:1000353,00000269--4014745f93--7,306,521456089631,1000353,R2_MEMBER_DISAPPEAR_REP_CHANGE,335,392,335,392,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,52,52,P2_PUBLISHED_COORDINATE_CHANGE,-0.00154876708984375,0.0,0.0,0.35563921513480024,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,1,1,68.0,-9.53125,-12.75,50,68.0,-9.53125,-12.75,51,N/A_NAN,N/A_NAN,,,,,,,68.0,-9.53125,-12.75,15,31,521456089631,-0.1386850811972382,0.21695413393756202,,,50,4.91061486
00000269--4014745f93--7:310:1000384,00000269--4014745f93--7,310,521856590110,1000384,R1_STABLE_GROUP_REP_CHANGE,362|365,362|365,365,362,1,0,-1.75,0.5,0.25,1.75,0.5,0.25,1,1,46,46,P2_PUBLISHED_COORDINATE_CHANGE,-1.7528419494628906,0.5,0.25,0.6730229355048917,NO_DOWNSTREAM_EFFECT,0,0.52826769719168,1.3864863372334284,0.8582186400417484,0,0,0,0,0,2,2,53.0,-8.75,-13.0,35,51.25,-8.25,-12.75,36,N/A_NAN,N/A_NAN,53.0,-8.75,-13.0,36,23,521856590110,51.25,-8.25,-12.75,37,17,521856590110,-0.22845773319384866,0.444565202311043,,,35,3.399621106
00000269--4014745f93--7:311:1000380,00000269--4014745f93--7,311,521956429990,1000380,R2_MEMBER_DISAPPEAR_REP_CHANGE,361|383,361,383,361,0,1,0.5,-1.09375,0.25,0.5,1.09375,0.25,1,1,68,68,P2_PUBLISHED_COORDINATE_CHANGE,0.529998779296875,-1.09375,0.25,0.6831228629034579,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,43.25,-6.21875,-13.0,37,43.75,-7.3125,-12.75,38,N/A_NAN,N/A_NAN,,,,,,,43.75,-7.3125,-12.75,38,14,521946422891,0.03785255045540917,0.7209754133588671,,,18,1.7004223170000001
00000269--4014745f93--7:353:1000508,00000269--4014745f93--7,353,526156089216,1000508,R1_STABLE_GROUP_REP_CHANGE,481|488,481|488,481,488,1,0,-2.0,-0.125,0.0,2.0,0.125,0.0,1,1,60,60,P2_PUBLISHED_COORDINATE_CHANGE,-2.0164794921875,-0.125,0.0,0.14444543291553608,NO_DOWNSTREAM_EFFECT,0,0.8153564129140562,1.4530823403389803,0.6377259274249241,0,0,0,0,0,2,2,45.75,-5.875,-14.5,9,43.75,-6.0,-14.5,10,N/A_NAN,N/A_NAN,45.75,-5.875,-14.5,10,25,526156089216,43.75,-6.0,-14.5,5,7,526156089216,-0.36111358228884016,-0.2166681493733041,,,9,0.800261153
00000269--4014745f93--7:361:1000522,00000269--4014745f93--7,361,526955996929,1000522,R2_MEMBER_DISAPPEAR_REP_CHANGE,495|497,497,495,497,0,1,0.0,0.75,0.0,0.0,0.75,0.0,1,1,36,36,P2_PUBLISHED_COORDINATE_CHANGE,0.17682647705078125,0.75,0.0,0.09032542437497604,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,109.75,-10.9375,-15.0,6,109.75,-10.1875,-15.0,7,N/A_NAN,N/A_NAN,,,,,,,109.75,-10.1875,-15.0,7,23,526955996929,-0.22581356093744004,-0.135488136562464,,,6,0.49977418100000004
00000269--4014745f93--7:363:1000519,00000269--4014745f93--7,363,527156783906,1000519,R5_GROUP_MERGE_REP_CHANGE,492,492|509,492,509,1,0,-1.75,-0.1875,0.0,1.75,0.1875,0.0,1,1,78,78,P2_PUBLISHED_COORDINATE_CHANGE,-1.8834686279296875,-0.1875,0.0,0.012098391186080363,NO_DOWNSTREAM_EFFECT,0,1.1616061168203657,1.5600643321204788,0.39845821530011305,0,0,0,0,0,1,2,66.0,-6.5,-15.0,11,64.25,-6.6875,-15.0,12,N/A_NAN,N/A_NAN,66.0,-6.5,-15.0,12,20,527156783906,64.25,-6.6875,-15.0,3,12,527156783906,-0.030245977965200906,-0.018147586779120543,,,11,0.9992464400000001
00000269--4014745f93--7:364:1000519,00000269--4014745f93--7,364,527255606662,1000519,R2_MEMBER_DISAPPEAR_REP_CHANGE,492|509,492,509,492,0,1,-0.5,0.5,0.0,0.5,0.5,0.0,1,1,78,78,P2_PUBLISHED_COORDINATE_CHANGE,-0.5048599243164062,0.5,0.0,0.007259034711648217,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,64.25,-6.6875,-15.0,12,63.75,-6.1875,-15.0,13,N/A_NAN,N/A_NAN,,,,,,,63.75,-6.1875,-15.0,13,20,527255606662,-0.018147586779120543,-0.010888552067472326,,,1,0.0
00000269--4014745f93--7:365:1000522,00000269--4014745f93--7,365,527355972974,1000522,R2_MEMBER_DISAPPEAR_REP_CHANGE,495|497,495,497,495,0,1,-4.0,0.34375,-0.25,4.0,0.34375,0.25,1,1,36,36,P2_PUBLISHED_COORDINATE_CHANGE,-3.8491744995117188,0.34375,-0.25,-0.22495242310152042,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,105.5,-9.5625,-14.75,10,101.5,-9.21875,-15.0,11,N/A_NAN,N/A_NAN,,,,,,,101.5,-9.21875,-15.0,10,17,527355972974,0.562381057753801,0.33742863465228057,,,4,0.29960973300000004
00000269--4014745f93--7:366:1000508,00000269--4014745f93--7,366,527458381639,1000508,R2_MEMBER_DISAPPEAR_REP_CHANGE,481|488,481,488,481,0,1,-0.5,-0.125,-0.25,0.5,0.125,0.25,1,1,60,60,P2_PUBLISHED_COORDINATE_CHANGE,-0.4392070770263672,-0.125,-0.25,-0.37987748151459316,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,26.0,-4.375,-15.0,22,25.5,-4.5,-15.25,23,N/A_NAN,N/A_NAN,,,,,,,25.5,-4.5,-15.25,23,25,527458381639,-0.03082269345710201,-0.4107001749716952,,,13,1.1998837580000001
00000269--4014745f93--7:370:1000546,00000269--4014745f93--7,370,527856617775,1000546,R1_STABLE_GROUP_REP_CHANGE,498|518,498|518,518,498,1,0,-2.0,0.09375,0.25,2.0,0.09375,0.25,1,1,37,37,P2_PUBLISHED_COORDINATE_CHANGE,-1.9947090148925781,0.09375,0.25,0.6276362802314759,NO_DOWNSTREAM_EFFECT,0,0.9666264831515576,1.5883918849145586,0.621765401763001,0,0,0,0,0,2,2,43.25,-4.25,-15.25,6,41.25,-4.15625,-15.0,7,N/A_NAN,N/A_NAN,43.25,-4.25,-15.25,7,9,527856617775,41.25,-4.15625,-15.0,14,26,527856617775,-0.05699045104980467,0.5706458291816712,,,6,0.500314944
00000269--4014745f93--7:377:1000562,00000269--4014745f93--7,377,528556205115,1000562,R5_GROUP_MERGE_REP_CHANGE,534,534|546,534,546,1,0,-2.0,0.53125,0.0,2.0,0.53125,0.0,1,1,73,73,P2_PUBLISHED_COORDINATE_CHANGE,-1.9926681518554688,0.53125,0.0,0.09262659072875978,NO_DOWNSTREAM_EFFECT,0,0.8786682796955736,1.5721466398477868,0.6934783601522132,0,0,0,0,0,1,2,88.0,-6.65625,-15.5,6,86.0,-6.125,-15.5,7,N/A_NAN,N/A_NAN,88.0,-6.65625,-15.5,7,30,528556205115,86.0,-6.125,-15.5,3,26,528556205115,-0.2315664768218994,-0.13893988609313962,,,6,0.49904876600000003
00000269--4014745f93--7:382:1000557,00000269--4014745f93--7,382,529058632389,1000557,R1_STABLE_GROUP_REP_CHANGE,529|549,529|549,529,549,1,0,-2.0,0.9375,0.0,2.0,0.9375,0.0,1,1,45,45,P2_PUBLISHED_COORDINATE_CHANGE,-1.8315963745117188,0.9375,0.0,0.1100812758419874,NO_DOWNSTREAM_EFFECT,0,0.7860331407249674,1.6273915703624837,0.8413584296375163,0,0,0,0,0,2,2,76.0,-5.4375,-15.75,13,74.0,-4.5,-15.75,14,N/A_NAN,N/A_NAN,76.0,-5.4375,-15.75,14,11,529058632389,74.0,-4.5,-15.75,7,31,529058632389,-0.27520318960496853,-0.16512191376298113,,,13,1.200726237
00000269--4014745f93--7:391:1000562,00000269--4014745f93--7,391,529956628726,1000562,R1_STABLE_GROUP_REP_CHANGE,529|546,529|546,546,529,1,0,-2.0,0.78125,0.0,2.0,0.78125,0.0,1,1,73,73,P2_PUBLISHED_COORDINATE_CHANGE,-2.0214576721191406,0.78125,0.0,-0.008700983747093794,NO_DOWNSTREAM_EFFECT,0,0.8177963516954474,1.6042106758477237,0.7864143241522763,0,0,0,0,0,2,2,64.0,-4.65625,-15.75,20,62.0,-3.875,-15.75,21,N/A_NAN,N/A_NAN,64.0,-4.65625,-15.75,17,26,529956628726,62.0,-3.875,-15.75,23,11,529956628726,0.021752459367734484,0.01305147562064069,,,14,1.300362744
00000269--4014745f93--7:395:1000557,00000269--4014745f93--7,395,530356135217,1000557,R2_MEMBER_DISAPPEAR_REP_CHANGE,549,555,549,555,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,45,45,P2_PUBLISHED_COORDINATE_CHANGE,0.009815216064453125,0.0,0.0,0.036077622519553654,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,1,1,52.25,-3.34375,-15.75,26,52.25,-3.34375,-15.75,27,N/A_NAN,N/A_NAN,,,,,,,52.25,-3.34375,-15.75,13,21,530356135217,-0.09019405629888413,-0.05411643377933048,,,13,1.1975011370000002
00000269--4014745f93--7:395:1000590,00000269--4014745f93--7,395,530356135217,1000590,R1_STABLE_GROUP_REP_CHANGE,556|560,556|560,560,556,1,0,-2.0,1.3125,-0.25,2.0,1.3125,0.25,1,1,85,85,P2_PUBLISHED_COORDINATE_CHANGE,-1.9969100952148438,1.3125,-0.25,-0.584347041323781,NO_DOWNSTREAM_EFFECT,0,0.44651635399321066,1.6138831769966053,1.1673668230033947,0,0,0,0,0,2,2,81.75,-6.125,-15.75,11,79.75,-4.8125,-16.0,12,N/A_NAN,N/A_NAN,81.75,-6.125,-15.75,12,27,530356135217,79.75,-4.8125,-16.0,12,8,530356135217,0.0,-0.584347041323781,,,11,0.9999016350000001
00000269--4014745f93--7:399:1000612,00000269--4014745f93--7,399,530755956730,1000612,R5_GROUP_MERGE_REP_CHANGE,580,580|581,580,581,1,0,-2.0,1.15625,0.0,2.0,1.15625,0.0,1,1,39,39,P2_PUBLISHED_COORDINATE_CHANGE,-2.0282745361328125,1.15625,0.0,0.0,NO_DOWNSTREAM_EFFECT,0,0.6404909730818726,1.6093079865409363,0.9688170134590637,0,0,0,0,0,1,2,112.75,-8.53125,-15.5,2,110.75,-7.375,-15.5,3,N/A_NAN,N/A_NAN,112.75,-8.53125,-15.5,3,1,530755956730,110.75,-7.375,-15.5,3,4,530755956730,0.0,0.0,,,2,0.100335455
00000269--4014745f93--7:405:1000614,00000269--4014745f93--7,405,531356611144,1000614,R2_MEMBER_DISAPPEAR_REP_CHANGE,546|582,546,582,546,0,1,-3.75,-0.75,0.25,3.75,0.75,0.25,1,1,64,64,P2_PUBLISHED_COORDINATE_CHANGE,-3.756702423095703,-0.75,0.25,0.4954728637938069,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,44.75,-2.5,-15.75,8,41.0,-3.25,-15.5,9,N/A_NAN,N/A_NAN,,,,,,,41.0,-3.25,-15.5,31,26,531356611144,-0.30136204567800917,0.19411081811579772,,,8,0.700021014
00000269--4014745f93--7:409:1000610,00000269--4014745f93--7,409,531755820626,1000610,R1_STABLE_GROUP_REP_CHANGE,560|578,560|578,578,560,1,0,-2.0,-0.46875,0.0,2.0,0.46875,0.0,1,1,77,77,P2_PUBLISHED_COORDINATE_CHANGE,-2.0344085693359375,-0.46875,0.0,0.0,NO_DOWNSTREAM_EFFECT,0,0.8871364227404683,1.5869662978220846,0.6998298750816163,0,0,0,0,0,2,2,63.75,-4.375,-15.75,13,61.75,-4.84375,-15.75,14,N/A_NAN,N/A_NAN,63.75,-4.375,-15.75,14,14,531755820626,61.75,-4.84375,-15.75,26,29,531755820626,0.0,0.0,,,13,1.200331813
00000269--4014745f93--7:409:1000623,00000269--4014745f93--7,409,531755820626,1000623,R5_GROUP_MERGE_REP_CHANGE,589,589|593,589,593,1,0,-2.0,-0.375,0.0,2.0,0.375,0.0,1,1,57,57,P2_PUBLISHED_COORDINATE_CHANGE,-2.0344161987304688,-0.375,0.0,0.0,NO_DOWNSTREAM_EFFECT,0,0.932363706844086,1.60879702200873,0.676433315164644,0,0,0,0,0,1,2,117.5,-5.375,-15.75,8,115.5,-5.75,-15.75,9,N/A_NAN,N/A_NAN,117.5,-5.375,-15.75,9,24,531755820626,115.5,-5.75,-15.75,5,7,531755820626,0.0,0.0,,,8,0.700715694
00000269--4014745f93--7:413:1000616,00000269--4014745f93--7,413,532156406685,1000616,R2_MEMBER_DISAPPEAR_REP_CHANGE,584|597,597,584,597,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,44,44,P2_PUBLISHED_COORDINATE_CHANGE,-0.02019500732421875,0.0,0.0,0.06043861620734649,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,74.75,-4.59375,-16.0,16,74.75,-4.59375,-16.0,17,N/A_NAN,N/A_NAN,,,,,,,74.75,-4.59375,-16.0,9,13,532156406685,-0.1510965405183662,-0.09065792431101972,,,16,1.5017476140000001
00000269--4014745f93--7:414:1000571,00000269--4014745f93--7,414,532256320003,1000571,R5_GROUP_MERGE_REP_CHANGE,543,543|595,543,595,1,0,-2.25,0.34375,0.0,2.25,0.34375,0.0,1,1,50,50,P2_PUBLISHED_COORDINATE_CHANGE,-2.2581939697265625,0.34375,0.0,0.0103107295032195,NO_DOWNSTREAM_EFFECT,0,0.5625,1.362595582588385,0.8000955825883851,0,0,0,0,0,1,2,49.25,-2.28125,-16.0,38,47.0,-1.9375,-16.0,39,N/A_NAN,N/A_NAN,47.0,-0.8125,-16.0,39,27,532256320003,47.0,-1.9375,-16.0,10,4,532256320003,-0.02577682375804875,-0.01546609425482925,,,16,1.4995907370000001
00000269--4014745f93--7:416:1000615,00000269--4014745f93--7,416,532455921784,1000615,R1_STABLE_GROUP_REP_CHANGE,583|605,583|605,583,605,1,0,-2.0,0.15625,0.0,2.0,0.15625,0.0,1,1,37,37,P2_PUBLISHED_COORDINATE_CHANGE,-2.0248184204101562,0.15625,0.0,0.0009166148086212158,NO_DOWNSTREAM_EFFECT,0,1.1394734140026914,1.6087992070013457,0.4693257929986543,0,0,0,0,0,2,2,62.25,-4.15625,-16.0,19,60.25,-4.0,-16.0,20,N/A_NAN,N/A_NAN,62.25,-4.15625,-16.0,20,17,532455921784,60.25,-4.0,-16.0,6,9,532455921784,-0.0022915370215530395,-0.0013749222129318236,,,19,1.7997255740000002
00000269--4014745f93--7:417:1000571,00000269--4014745f93--7,417,532556238902,1000571,R5_GROUP_MERGE_REP_CHANGE,595,595|615,595,615,1,0,-2.25,-0.03125,0.0,2.25,0.03125,0.0,1,1,50,50,P2_PUBLISHED_COORDINATE_CHANGE,-2.1673965454101562,-0.03125,0.0,-0.040492664646577525,NO_DOWNSTREAM_EFFECT,0,0.9384897216774135,1.6395522798919937,0.7010625582145802,0,0,0,0,0,1,2,44.75,-2.125,-15.75,41,42.5,-2.15625,-15.75,42,N/A_NAN,N/A_NAN,44.25,-2.96875,-16.0,13,2,532556238902,42.5,-2.15625,-15.75,3,4,532556238902,0.7383761004016949,0.6978834357551174,,,3,0.199601781
00000269--4014745f93--7:419:1000653,00000269--4014745f93--7,419,532756602010,1000653,R1_STABLE_GROUP_REP_CHANGE,612|616,612|616,612,616,1,0,-2.25,-0.5,0.0,2.25,0.5,0.0,1,1,38,38,P2_PUBLISHED_COORDINATE_CHANGE,-2.2725448608398438,-0.5,0.0,-0.21430449485778807,NO_DOWNSTREAM_EFFECT,0,0.7631400271135647,1.6681528823918406,0.9050128552782759,0,0,0,0,0,2,2,85.5,-5.03125,-16.25,5,83.25,-5.53125,-16.25,6,N/A_NAN,N/A_NAN,85.5,-5.03125,-16.25,6,6,532756602010,83.25,-5.53125,-16.25,5,12,532756602010,0.0,-0.21430449485778807,,,5,0.399609551
00000269--4014745f93--7:419:1000656,00000269--4014745f93--7,419,532756602010,1000656,R5_GROUP_MERGE_REP_CHANGE,543,543|595,543,595,1,0,-1.75,0.15625,0.25,1.75,0.15625,0.25,1,1,54,54,P2_PUBLISHED_COORDINATE_CHANGE,-1.7645492553710938,0.15625,0.25,0.0,NO_DOWNSTREAM_EFFECT,0,1.3506508746299728,1.6518879373149864,0.3012370626850136,0,0,0,0,0,1,2,43.75,-2.78125,-16.25,4,42.0,-2.625,-16.0,5,N/A_NAN,N/A_NAN,43.75,-2.78125,-16.25,44,8,532756602010,42.0,-2.625,-16.0,15,2,532756602010,0.0,0.0,,,4,0.299723487
00000269--4014745f93--7:420:1000607,00000269--4014745f93--7,420,532855756659,1000607,R2_MEMBER_DISAPPEAR_REP_CHANGE,575|586,586,575,586,0,1,-2.75,-0.59375,0.0,2.75,0.59375,0.0,1,1,47,47,P2_PUBLISHED_COORDINATE_CHANGE,-2.7202529907226562,-0.59375,0.0,0.022249011636293572,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,63.5,-4.21875,-16.25,25,60.75,-4.8125,-16.25,26,N/A_NAN,N/A_NAN,,,,,,,60.75,-4.8125,-16.25,20,0,532855756659,-0.05562252909073394,-0.033373517454440366,,,24,2.3004415490000003
00000269--4014745f93--7:420:1000608,00000269--4014745f93--7,420,532855756659,1000608,R1_STABLE_GROUP_REP_CHANGE,576|603|610,576|603|610,576,603,1,0,-0.75,0.46875,0.0,0.75,0.46875,0.0,1,1,63,63,P2_PUBLISHED_COORDINATE_CHANGE,-0.7202529907226562,0.46875,0.0,0.018313797859013548,NO_DOWNSTREAM_EFFECT,0,0.11194496421535405,1.1816960676558343,1.0697511034404803,0,0,0,0,0,3,3,67.5,-4.625,-16.25,27,66.75,-4.15625,-16.25,28,N/A_NAN,N/A_NAN,64.75,-4.5,-16.25,28,31,532855756659,66.75,-4.15625,-16.25,11,5,532855756659,-0.04578449464753387,-0.02747069678852032,,,27,2.5998440730000003
00000269--4014745f93--7:420:1000615,00000269--4014745f93--7,420,532855756659,1000615,R1_STABLE_GROUP_REP_CHANGE,583|605,583|605,605,583,1,0,-0.75,-0.15625,0.0,0.75,0.15625,0.0,1,1,37,37,P2_PUBLISHED_COORDINATE_CHANGE,-0.7202529907226562,-0.15625,0.0,0.08433318821526661,NO_DOWNSTREAM_EFFECT,0,0.2298829523058732,1.1852539761529366,0.9553710238470634,0,0,0,0,0,2,2,55.5,-3.78125,-16.25,23,54.75,-3.9375,-16.25,24,N/A_NAN,N/A_NAN,52.75,-3.65625,-16.25,10,9,532855756659,54.75,-3.9375,-16.25,24,17,532855756659,-0.2108329705381665,-0.12649978232289988,,,4,0.300680226
00000269--4014745f93--7:420:1000638,00000269--4014745f93--7,420,532855756659,1000638,R5_GROUP_MERGE_REP_CHANGE,601,601|620,601,620,1,0,-0.75,0.90625,0.0,0.75,0.90625,0.0,1,1,62,62,P2_PUBLISHED_COORDINATE_CHANGE,-0.7202529907226562,0.90625,0.0,0.0837606918811798,NO_DOWNSTREAM_EFFECT,0,0.1598522319525273,1.4464582202911314,1.286605988338604,0,0,0,0,0,1,2,71.5,-5.375,-16.25,10,70.75,-4.46875,-16.25,11,N/A_NAN,N/A_NAN,68.75,-4.71875,-16.25,11,7,532855756659,70.75,-4.46875,-16.25,3,11,532855756659,-0.2094017297029495,-0.12564103782176972,,,7,0.6001953250000001
00000269--4014745f93--7:421:1000638,00000269--4014745f93--7,421,532956474554,1000638,R2_MEMBER_DISAPPEAR_REP_CHANGE,601|620,601,620,601,0,1,-4.25,-0.03125,0.0,4.25,0.03125,0.0,1,1,62,62,P2_PUBLISHED_COORDINATE_CHANGE,-4.203575134277344,-0.03125,0.0,0.05025641512870789,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,70.75,-4.46875,-16.25,11,66.5,-4.5,-16.25,12,N/A_NAN,N/A_NAN,,,,,,,66.5,-4.5,-16.25,12,7,532956474554,-0.12564103782176972,-0.07538462269306183,,,1,0.0
00000269--4014745f93--7:422:1000610,00000269--4014745f93--7,422,533056476468,1000610,R5_GROUP_MERGE_REP_CHANGE,560|608,543|608,560,608,0,1,-2.0,0.84375,0.0,2.0,0.84375,0.0,1,1,77,77,P2_PUBLISHED_COORDINATE_CHANGE,-1.9922866821289062,0.84375,0.0,0.031087385464102807,NO_DOWNSTREAM_EFFECT,0,,,0.78598995534501,0,0,0,0,0,2,2,40.75,-4.46875,-16.25,26,38.75,-3.625,-16.25,27,N/A_NAN,N/A_NAN,,,,,,,38.75,-3.625,-16.25,12,29,533056476468,-0.077718463660257,-0.046631078196154196,,,13,1.2006539280000001
00000269--4014745f93--7:422:1000615,00000269--4014745f93--7,422,533056476468,1000615,R2_MEMBER_DISAPPEAR_REP_CHANGE,583|605,605,583,605,0,1,-4.0,0.71875,0.0,4.0,0.71875,0.0,1,1,37,37,P2_PUBLISHED_COORDINATE_CHANGE,-3.9922866821289062,0.71875,0.0,0.030359947757495967,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,52.5,-3.875,-16.25,25,48.5,-3.15625,-16.25,26,N/A_NAN,N/A_NAN,,,,,,,48.5,-3.15625,-16.25,12,9,533056476468,-0.07589986939373992,-0.04553992163624396,,,2,0.100717895
00000269--4014745f93--7:423:1000608,00000269--4014745f93--7,423,533155825941,1000608,R1_STABLE_GROUP_REP_CHANGE,576|603|610,576|603|610,603,576,1,0,-2.0,-0.34375,-0.25,2.0,0.34375,0.25,1,1,63,63,P2_PUBLISHED_COORDINATE_CHANGE,-2.0825233459472656,-0.34375,-0.25,-0.3822340039250347,NO_DOWNSTREAM_EFFECT,0,0.9246639670837027,1.638380473978688,0.7137165068949853,0,0,0,0,0,3,3,62.5,-4.0625,-16.25,30,60.5,-4.40625,-16.5,31,N/A_NAN,N/A_NAN,62.5,-4.0625,-16.25,14,5,533155825941,60.5,-4.40625,-16.5,31,31,533155825941,-0.009889450843867314,-0.39212345476890204,,,3,0.200719809
00000269--4014745f93--7:423:1000615,00000269--4014745f93--7,423,533155825941,1000615,R2_MEMBER_DISAPPEAR_REP_CHANGE,605,583,605,583,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,37,37,P2_PUBLISHED_COORDINATE_CHANGE,-0.07466888427734375,0.0,0.0,0.018215968654497584,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,1,1,48.5,-3.15625,-16.25,26,48.5,-3.15625,-16.25,27,N/A_NAN,N/A_NAN,,,,,,,48.5,-3.15625,-16.25,26,9,533155825941,-0.04553992163624396,-0.027323952981746374,,,1,0.0
00000269--4014745f93--7:424:1000615,00000269--4014745f93--7,424,533256155311,1000615,R2_MEMBER_DISAPPEAR_REP_CHANGE,583,605,583,605,0,1,-2.5,0.09375,0.0,2.5,0.09375,0.0,1,1,37,37,P2_PUBLISHED_COORDINATE_CHANGE,-2.6213302612304688,0.09375,0.0,0.010929581192698549,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,1,1,48.5,-3.15625,-16.25,27,46.0,-3.0625,-16.25,28,N/A_NAN,N/A_NAN,,,,,,,46.0,-3.0625,-16.25,13,9,533256155311,-0.027323952981746374,-0.016394371789047825,,,1,0.0
00000269--4014745f93--7:425:1000638,00000269--4014745f93--7,425,533355527914,1000638,R2_MEMBER_DISAPPEAR_REP_CHANGE,601|620,620,601,620,0,1,-0.25,0.375,-0.25,0.25,0.375,0.25,1,1,62,62,P2_PUBLISHED_COORDINATE_CHANGE,-0.07225418090820312,0.375,-0.25,-0.36567660340063435,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,62.0,-4.375,-16.25,15,61.75,-4.0,-16.5,16,N/A_NAN,N/A_NAN,,,,,,,61.75,-4.0,-16.5,7,25,533355527914,-0.016283078501701354,-0.3819596819023357,,,4,0.299680757
00000269--4014745f93--7:426:1000608,00000269--4014745f93--7,426,533456538459,1000608,R4_GROUP_SPLIT_REP_CHANGE,576|603|610,603,576,603,0,1,2.0,0.65625,0.0,2.0,0.65625,0.0,1,1,63,63,P2_PUBLISHED_COORDINATE_CHANGE,1.9580078125,0.65625,0.0,0.056465777486721894,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,3,1,55.75,-4.21875,-16.5,33,57.75,-3.5625,-16.5,34,N/A_NAN,N/A_NAN,,,,,,,57.75,-3.5625,-16.5,17,5,533456538459,-0.14116444371680473,-0.08469866623008283,,,3,0.199701973
