scan,scan_ns,pid,alias,anchor_rep,published_raw,d,y,v,a,member_age_s
518,3417180618895,1000004,36,5,5,17.480627059936523,-0.3125,-0.75,0.15367333036642905,0.025830656
519,3417282683358,1000004,36,5,5,17.484981536865234,-0.1875,-0.75,0.04045633608485688,0.020023607000000002
520,3417382724265,1000004,36,5,5,17.484506607055664,-0.25,-0.75,-0.0634171986060339,0.020658546
521,3417481270835,1000004,36,5,5,17.23212432861328,-0.40625,-0.75,-0.17381484671006503,0.023834336
522,3417580698466,1000004,36,5,5,17.228952407836914,-0.625,-0.75,-0.2788156258971032,0.028063724
523,3417690608690,1000004,36,5,5,17.221492767333984,-0.625,-0.75,-0.3355224633252387,0.038009856
524,3417790555803,1000004,36,5,5,17.230623245239258,-0.4375,-0.75,-0.34223606900851217,0.025836749000000003
525,3417890262783,1000004,36,5,5,16.970701217651367,-0.4375,-0.75,-0.30211670888880854,0.039065849
526,3417990283223,1000004,36,5,5,16.979461669921875,-0.375,-0.75,-0.2712835356376339,0.027384518
527,3418089974214,1000004,36,5,5,16.729745864868164,-0.34375,-0.75,-0.28190025910311584,0.027004450000000003
528,3418190402792,1000004,36,5,5,16.729185104370117,-0.34375,-0.75,-0.296904382124075,0.027753806000000002
529,3418290243926,1000004,36,5,5,16.722530364990234,-0.25,-0.75,-0.3432745519482255,0.036626291000000005
530,3418389811284,1000004,36,5,5,16.729494094848633,-0.25,-0.75,-0.3351843857992863,0.027340043
531,3418489978272,1000004,36,5,5,16.471885681152344,0.0,-0.75,-0.35451900539387476,0.037486573
532,3418580496026,1000004,36,5,5,16.478376388549805,0.0,-0.75,-0.3777259017296177,0.028831671000000003
533,3418690432861,1000004,36,5,5,16.47141456604004,0.0625,-0.75,-0.3885189866699399,0.038113076
534,3418790743898,1000004,36,5,5,16.236129760742188,-0.03125,-0.5,0.16871590429764538,0.027739536000000002
535,3418880625099,1000004,36,5,5,16.486722946166992,0.0625,-0.5,0.220206104338625,0.026553763
536,3418982594675,1000004,36,5,5,16.48966407775879,0.0625,-0.5,0.14209071613265947,0.020671982000000002
537,3419080797528,1000004,36,5,5,16.23661231994629,0.0,-0.5,-0.00840630014746055,0.026774472
538,3419180444357,1000004,36,5,5,16.24281120300293,-0.03125,-0.25,0.3273792424491715,0.028758970000000002
539,3419289946911,1000004,36,5,5,16.240154266357422,-0.03125,-0.25,0.3330560880800955,0.03938233
540,3419390605883,1000004,36,5,5,16.24297523498535,-0.21875,-0.25,0.11972949354861512,0.028099606000000003
541,3419490172200,1000004,36,5,5,16.23995590209961,-0.09375,-0.25,-0.04208944475419374,0.040176733
542,3419590620827,1000004,36,5,5,16.242633819580078,-0.09375,-0.25,-0.12675491813418216,0.0294651
543,3419680917353,1000004,36,5,5,16.25,-0.09375,0.0,0.31478789342100544,0.026694063
544,3419780349984,1000004,36,5,5,16.25,0.0,0.0,0.30830820336937836,0.030119465
545,3419880628055,1000004,36,5,5,16.0,0.0625,0.0,0.19692357242806213,0.029021653
546,3419980905658,1000004,36,5,5,16.0,0.0625,0.0,0.019493904063337508,0.030554371
547,3420080911932,1000004,36,5,5,16.257125854492188,0.03125,0.25,0.42490591832736047,0.028506129
548,3420190513851,1000004,36,5,5,16.25719451904297,0.0625,0.25,0.49027812748602356,0.028780166000000003
549,3420280950103,1000004,36,5,5,16.256874084472656,0.0625,0.25,0.2913274614711004,0.027495445
550,3420380652135,1000004,36,5,5,16.25715446472168,0.0625,0.25,0.19761796291074915,0.028616067000000002
551,3420482318615,1000004,36,5,5,16.25510597229004,0.09375,0.25,0.10466294800342743,0.020427215000000002
552,3420581800669,1000004,36,5,5,16.256277084350586,0.0625,0.25,0.008794824271962223,0.02511036
553,3420682493232,1000004,36,5,5,16.255090713500977,0.0625,0.25,0.06604663327137274,0.020366230000000003
554,3420780312580,1000004,36,5,5,16.26372528076172,-0.03125,0.5,0.4994638380864518,0.027451907
555,3420880922182,1000004,36,5,5,16.513778686523438,-0.09375,0.5,0.47491254661094784,0.027555595000000002
556,3420980719049,1000004,36,5,5,16.514463424682617,-0.125,0.5,0.4008697035570452,0.028927964
557,3421081062478,1000004,36,5,5,16.512765884399414,-0.125,0.5,0.3582973630544646,0.025531518000000003
558,3421180454072,1000004,36,5,5,16.513364791870117,-0.125,0.5,0.13729127603990882,0.026730986
559,3421280854944,1000004,36,5,5,16.762821197509766,0.0625,0.5,0.23738319655592327,0.025642757000000002
560,3421380219404,1000004,36,5,5,16.7632999420166,0.25,0.5,0.09314530638888632,0.026601416000000003
561,3421480901239,1000004,36,5,5,16.76248550415039,0.25,0.5,0.05230925743327985,0.024972248000000002
562,3421580755653,1000004,36,5,5,16.762554168701172,0.0,0.5,0.029623951207085084,0.025108902000000002
563,3421680872802,1000004,36,5,5,16.768905639648438,-0.125,0.75,0.48897776545677335,0.025207955
564,3421780522652,1000004,36,5,5,17.020204544067383,-0.125,0.75,0.579604807969462,0.026938258000000003
565,3421889871366,1000004,36,5,5,17.026891708374023,-0.0625,0.75,0.5394390401481195,0.035855375
566,3421990377124,1000004,36,5,5,17.019662857055664,-0.0625,0.75,0.4997283999654505,0.026217233000000003
567,3422090586087,1000004,36,5,5,17.27781867980957,-0.09375,0.75,0.4871889859253733,0.037090830000000005
568,3422183845090,1000004,36,5,5,17.265087127685547,-0.1875,0.75,0.4152633513446864,0.020115161000000003
569,3422282103823,1000004,36,5,5,17.51873207092285,-0.34375,0.75,0.3082713556158456,0.024976206
570,3422380462598,1000004,36,5,5,17.51980972290039,-0.34375,0.75,0.19792848893368725,0.026413934
571,3422480534283,1000004,36,5,5,17.519691467285156,-0.3125,0.75,0.1847307140039499,0.026254574000000003
572,3422580308913,1000004,36,5,5,17.521888732910156,0.03125,0.75,0.21234874956728564,0.029185335000000003
573,3422680561570,1000004,36,5,5,17.520790100097656,0.125,0.75,0.20771686918146784,0.027719017000000002
574,3422780483581,1000004,36,5,5,17.521198272705078,0.125,0.75,0.21744964208514986,0.028263132000000003
575,3422880209205,1000004,36,5,5,17.771011352539062,0.15625,0.75,0.2327877486642224,0.028014249
576,3422980439208,1000004,36,5,5,17.770660400390625,0.21875,0.75,0.18418642826838308,0.027546117000000002
577,3423080448555,1000004,36,5,5,18.027088165283203,0.28125,1.0,0.673818703771346,0.027088869
578,3423179913475,1000004,36,5,5,18.027637481689453,0.21875,1.0,0.7436511301648989,0.027637775000000003
579,3423280715714,1000004,36,5,5,18.027685165405273,0.21875,1.0,0.6478936748196344,0.027684854000000002
580,3423380142825,1000004,36,5,5,18.277830123901367,0.28125,1.0,0.5884150653126736,0.027830101000000003
581,3423480950846,1000004,36,5,5,18.27546501159668,0.34375,1.0,0.47403333634141354,0.025464389
582,3423581460614,1000004,36,5,5,18.526485443115234,0.4375,1.0,0.42656747406680456,0.026485437
583,3423680636030,1000004,36,5,5,18.526308059692383,0.4375,1.0,0.35881434612015783,0.026307693
584,3423782814076,1000004,36,5,5,18.524782180786133,0.34375,1.0,0.3759592787075998,0.024782214
585,3423881125356,1000004,36,5,5,18.77519416809082,-0.09375,1.0,0.3499208692120774,0.025194675000000003
586,3423981127880,1000004,36,5,5,18.776601791381836,0.03125,1.0,0.31924021468845004,0.026602666
587,3424080589415,1000004,36,5,5,19.02618408203125,0.0,1.0,0.2808894840268947,0.026184685000000003
588,3424180375398,1000004,36,5,5,19.03077507019043,0.0,1.0,0.2588417743523576,0.030774558
589,3424280557905,1000004,36,5,5,19.025989532470703,-0.03125,1.0,0.24135648904103335,0.025988662000000003
590,3424380183539,1000004,36,5,5,19.277013778686523,0.15625,1.0,0.18996211228932372,0.027013407000000003
591,3424480709451,1000004,36,5,5,19.27527618408203,0.21875,1.0,0.09558847386810455,0.025276073000000003
592,3424580388308,1000004,36,5,5,19.5272274017334,0.15625,1.0,0.047947854666445446,0.02722646
593,3424680468273,1000004,36,5,5,19.526716232299805,0.15625,1.0,-0.04949169719757434,0.026716926000000002
594,3424780405752,1000004,36,5,5,19.527936935424805,-0.03125,1.0,-0.12224252743079753,0.027937278000000003
595,3424880190798,1000004,36,5,5,19.519519805908203,-0.1875,0.75,-0.5822150514123152,0.026027095
596,3424980120308,1000004,36,5,5,19.769548416137695,-0.0625,0.75,-0.637288818700152,0.026064436000000003
597,3425080608047,1000004,36,5,5,19.768770217895508,0.125,0.75,-0.5336815266105814,0.025026827
598,3425181203900,1000004,36,5,5,20.018573760986328,0.1875,0.75,-0.45249602926706256,0.024764821000000003
