event_id,key,route,segment,split_scan,split_ns,parent_pid,parent_alias,parent_published_before,published_child_count,published_child_pids,publication_gap,new_public_point,alias_change,representative_change,external_visible,internal_only
00000283--b395338ef9--41:396:1000273:269|279,00000283--b395338ef9--41,00000283,41,396,3385126396782,1000273,90,1,2,1000273|1000303,0,1,0,0,1,0
00000283--b395338ef9--41:406:1000282:278|295,00000283--b395338ef9--41,00000283,41,406,3386126342391,1000282,86,1,2,1000282|1000314,0,1,0,0,1,0
00000283--b395338ef9--41:421:1000290:284|312,00000283--b395338ef9--41,00000283,41,421,3387626446027,1000290,94,1,2,1000290|1000308,0,1,0,0,1,0
00000283--b395338ef9--41:427:1000282:278|295,00000283--b395338ef9--41,00000283,41,427,3388226322365,1000282,86,1,2,1000282|1000335,0,1,0,0,1,0
00000283--b395338ef9--42:238:1000139:140|143,00000283--b395338ef9--42,00000283,42,238,3429336482003,1000139,50,1,2,1000139|1000146,0,1,0,0,1,0
00000283--b395338ef9--42:453:1000211:212|216,00000283--b395338ef9--42,00000283,42,453,3450846549758,1000211,68,1,2,1000211|1000226,0,1,0,0,1,0
00000283--b395338ef9--42:494:1000231:231|234,00000283--b395338ef9--42,00000283,42,494,3454946235458,1000231,75,1,2,1000231|1000240,0,1,0,0,1,0
00000283--b395338ef9--43:181:1000064:65|67,00000283--b395338ef9--43,00000283,43,181,3483658753216,1000064,41,1,2,1000064|1000069,0,1,0,0,1,0
00000283--b395338ef9--43:187:1000064:65|67,00000283--b395338ef9--43,00000283,43,187,3484256369887,1000064,41,1,2,1000064|1000072,0,1,0,0,1,0
00000283--b395338ef9--43:318:1000151:150|154,00000283--b395338ef9--43,00000283,43,318,3497356214070,1000151,61,1,2,1000151|1000168,0,1,0,0,1,0
00000283--b395338ef9--43:386:1000206:204|212,00000283--b395338ef9--43,00000283,43,386,3504157565530,1000206,65,1,2,1000206|1000227,0,1,0,0,1,0
00000283--b395338ef9--43:402:1000235:232|236,00000283--b395338ef9--43,00000283,43,402,3505758372607,1000235,81,1,2,1000235|1000244,0,1,0,0,1,0
00000283--b395338ef9--43:458:1000273:248|274,00000283--b395338ef9--43,00000283,43,458,3511356810242,1000273,48,1,2,1000273|1000308,0,1,0,0,1,0
00000283--b395338ef9--43:481:1000312:306|310,00000283--b395338ef9--43,00000283,43,481,3513657451611,1000312,71,1,2,1000312|1000324,0,1,0,0,1,0
00000283--b395338ef9--43:585:1000387:379|392,00000283--b395338ef9--43,00000283,43,585,3524066059684,1000387,50,1,2,1000387|1000408,0,1,0,0,1,0
00000283--b395338ef9--43:585:1000394:386|394,00000283--b395338ef9--43,00000283,43,585,3524066059684,1000394,36,1,2,1000394|1000413,0,1,0,0,1,0
00000283--b395338ef9--43:588:1000408:392|400,00000283--b395338ef9--43,00000283,43,588,3524366642087,1000408,33,1,2,1000387|1000408,0,1,0,0,1,0
00000283--b395338ef9--43:591:1000387:379|392,00000283--b395338ef9--43,00000283,43,591,3524666744065,1000387,50,1,2,1000387|1000418,0,1,0,0,1,0
00000283--b395338ef9--43:598:1000408:392|400,00000283--b395338ef9--43,00000283,43,598,3525367032818,1000408,33,1,2,1000408|1000431,0,1,0,0,1,0
00000283--b395338ef9--44:17:1000042:43|48,00000283--b395338ef9--44,00000283,44,17,3527266450286,1000042,74,1,2,1000042|1000051,0,1,0,0,1,0
00000283--b395338ef9--44:19:1000038:39|47,00000283--b395338ef9--44,00000283,44,19,3527466886851,1000038,70,1,2,1000038|1000039,0,1,0,1,1,0
00000283--b395338ef9--44:51:1000031:32|34,00000283--b395338ef9--44,00000283,44,51,3530666539508,1000031,63,1,2,1000031|1000091,0,1,0,0,1,0
00000283--b395338ef9--44:69:1000074:73|91,00000283--b395338ef9--44,00000283,44,69,3532467429575,1000074,32,1,2,1000074|1000112,0,1,0,0,1,0
00000283--b395338ef9--44:86:1000110:103|108,00000283--b395338ef9--44,00000283,44,86,3534166050199,1000110,83,1,2,1000110|1000119,0,1,0,0,1,0
00000283--b395338ef9--44:127:1000153:150|157,00000283--b395338ef9--44,00000283,44,127,3538266640346,1000153,95,1,2,1000153|1000163,0,1,0,0,1,0
00000283--b395338ef9--44:141:1000172:167|168|169,00000283--b395338ef9--44,00000283,44,141,3539666991574,1000172,87,1,2,1000172|1000175,0,1,0,1,1,0
00000283--b395338ef9--44:144:1000172:167|169,00000283--b395338ef9--44,00000283,44,144,3539966616016,1000172,87,1,2,1000172|1000176,0,1,0,0,1,0
00000283--b395338ef9--44:150:1000156:153|163,00000283--b395338ef9--44,00000283,44,150,3540566950670,1000156,90,1,2,1000156|1000178,0,1,0,0,1,0
00000283--b395338ef9--44:290:1000257:249|258,00000283--b395338ef9--44,00000283,44,290,3554576622154,1000257,61,1,2,1000257|1000269,0,1,0,0,1,0
00000283--b395338ef9--44:478:1000356:347|354,00000283--b395338ef9--44,00000283,44,478,3573376264669,1000356,48,1,2,1000356|1000370,0,1,0,0,1,0
00000283--b395338ef9--44:517:1000381:371|377,00000283--b395338ef9--44,00000283,44,517,3577276491672,1000381,43,1,2,1000381|1000420,0,1,0,0,1,0
00000283--b395338ef9--44:523:1000356:347|374,00000283--b395338ef9--44,00000283,44,523,3577877759610,1000356,48,1,2,1000356|1000431,0,1,0,0,1,0
00000283--b395338ef9--44:523:1000418:408|410,00000283--b395338ef9--44,00000283,44,523,3577877759610,1000418,93,1,2,1000418|1000432,0,1,0,0,1,0
00000283--b395338ef9--44:530:1000417:391|407,00000283--b395338ef9--44,00000283,44,530,3578576021468,1000417,68,1,2,1000417|1000442,0,1,0,0,1,0
00000283--b395338ef9--44:530:1000425:413|421,00000283--b395338ef9--44,00000283,44,530,3578576021468,1000425,71,1,2,1000425|1000443,0,1,0,0,1,0
00000283--b395338ef9--44:536:1000404:406|416,00000283--b395338ef9--44,00000283,44,536,3579176386380,1000404,79,1,2,1000404|1000438,0,1,0,0,1,0
00000283--b395338ef9--44:542:1000417:391|407,00000283--b395338ef9--44,00000283,44,542,3579776932205,1000417,68,1,2,1000417|1000458,0,1,0,0,1,0
00000283--b395338ef9--44:547:1000381:371|403,00000283--b395338ef9--44,00000283,44,547,3580276743667,1000381,43,1,2,1000381|1000425,0,1,0,1,1,0
00000283--b395338ef9--44:550:1000425:403|413,00000283--b395338ef9--44,00000283,44,550,3580586899219,1000425,71,1,2,1000425|1000469,0,1,0,0,1,0
00000283--b395338ef9--44:552:1000412:402|436,00000283--b395338ef9--44,00000283,44,552,3580776740715,1000412,38,1,2,1000399|1000412,0,1,0,1,1,0
00000283--b395338ef9--44:552:1000427:400|434,00000283--b395338ef9--44,00000283,44,552,3580776740715,1000427,54,1,2,1000427|1000461,0,1,0,1,1,0
00000283--b395338ef9--44:553:1000461:400|440,00000283--b395338ef9--44,00000283,44,553,3580876709093,1000461,92,1,2,1000461|1000475,0,1,0,0,1,0
00000283--b395338ef9--44:557:1000391:382|431,00000283--b395338ef9--44,00000283,44,557,3581289001096,1000391,64,1,2,1000381|1000391,0,1,0,1,1,0
00000283--b395338ef9--44:558:1000461:400|440,00000283--b395338ef9--44,00000283,44,558,3581376739952,1000461,92,1,2,1000461|1000481,0,1,0,0,1,0
00000283--b395338ef9--44:564:1000472:450|459,00000283--b395338ef9--44,00000283,44,564,3581986937872,1000472,87,1,2,1000471|1000472,0,1,0,1,1,0
00000283--b395338ef9--44:578:1000496:471|472,00000283--b395338ef9--44,00000283,44,578,3583386700451,1000496,45,1,2,1000489|1000496,0,1,0,1,1,0
00000283--b395338ef9--45:36:1000014:15|75,00000283--b395338ef9--45,00000283,45,36,3589286816587,1000014,46,1,2,1000014|1000077,0,1,0,1,1,0
00000283--b395338ef9--45:42:1000077:75|78,00000283--b395338ef9--45,00000283,45,42,3589886464926,1000077,32,1,2,1000077|1000094,0,1,0,1,1,0
00000283--b395338ef9--45:46:1000084:84|95,00000283--b395338ef9--45,00000283,45,46,3590286805777,1000084,61,1,2,1000084|1000105,0,1,0,0,1,0
00000283--b395338ef9--45:54:1000048:49|72,00000283--b395338ef9--45,00000283,45,54,3591086245085,1000048,80,1,2,1000048|1000060,0,1,0,1,1,0
00000283--b395338ef9--45:66:1000101:101|116,00000283--b395338ef9--45,00000283,45,66,3592286909349,1000101,71,1,2,1000101|1000132,0,1,0,0,1,0
00000283--b395338ef9--45:87:1000128:126|142,00000283--b395338ef9--45,00000283,45,87,3594386725472,1000128,47,1,2,1000128|1000158,0,1,0,0,1,0
00000283--b395338ef9--45:147:1000209:203|206|207,00000283--b395338ef9--45,00000283,45,147,3600387040022,1000209,94,1,2,1000209|1000216,0,1,0,1,1,0
00000283--b395338ef9--45:154:1000176:177|209,00000283--b395338ef9--45,00000283,45,154,3601086386734,1000176,64,1,2,1000176|1000223,0,1,0,0,1,0
00000283--b395338ef9--45:157:1000176:177|213,00000283--b395338ef9--45,00000283,45,157,3601386547056,1000176,64,1,2,1000176|1000223,0,1,0,0,1,0
00000283--b395338ef9--45:184:1000176:177|215,00000283--b395338ef9--45,00000283,45,184,3604087008099,1000176,64,1,2,1000176|1000223,0,1,0,1,1,0
00000283--b395338ef9--45:187:1000235:226|240,00000283--b395338ef9--45,00000283,45,187,3604386342345,1000235,90,1,2,1000235|1000250,0,1,0,0,1,0
00000283--b395338ef9--45:190:1000243:234|241,00000283--b395338ef9--45,00000283,45,190,3604686142160,1000243,74,1,2,1000243|1000254,0,1,0,0,1,0
00000283--b395338ef9--45:194:1000239:230|237,00000283--b395338ef9--45,00000283,45,194,3605086924945,1000239,82,1,2,1000239|1000263,0,1,0,0,1,0
00000283--b395338ef9--45:202:1000239:230|237,00000283--b395338ef9--45,00000283,45,202,3605886704250,1000239,82,1,2,1000239|1000275,0,1,0,0,1,0
00000283--b395338ef9--45:213:1000223:177|213,00000283--b395338ef9--45,00000283,45,213,3606986818374,1000223,32,1,2,1000223|1000290,0,1,0,0,1,0
00000283--b395338ef9--45:217:1000266:237|254,00000283--b395338ef9--45,00000283,45,217,3607386057011,1000266,86,1,2,1000266|1000299,0,1,0,0,1,0
00000283--b395338ef9--45:234:1000235:226|290,00000283--b395338ef9--45,00000283,45,234,3609086110929,1000235,90,1,2,1000235|1000312,0,1,0,0,1,0
00000283--b395338ef9--45:248:1000334:315|316,00000283--b395338ef9--45,00000283,45,248,3610486575867,1000334,66,1,2,1000334|1000341,0,1,0,0,1,0
00000283--b395338ef9--45:250:1000334:315|316,00000283--b395338ef9--45,00000283,45,250,3610686043486,1000334,66,1,2,1000334|1000347,0,1,0,0,1,0
00000283--b395338ef9--45:433:1000528:507|508,00000283--b395338ef9--45,00000283,45,433,3628996702463,1000528,78,1,2,1000528|1000533,0,1,0,0,1,0
00000283--b395338ef9--45:437:1000452:431|511,00000283--b395338ef9--45,00000283,45,437,3629397078060,1000452,56,1,2,1000452|1000536,0,1,0,0,1,0
00000283--b395338ef9--45:448:1000528:507|508|515,00000283--b395338ef9--45,00000283,45,448,3630496151363,1000528,78,1,2,1000528|1000543,0,1,0,1,1,0
00000283--b395338ef9--45:464:1000452:431|511|527,00000283--b395338ef9--45,00000283,45,464,3632096938021,1000452,56,1,2,1000452|1000555,0,1,0,1,1,0
00000283--b395338ef9--45:474:1000565:537|539|541,00000283--b395338ef9--45,00000283,45,474,3633096713455,1000565,42,1,2,1000565|1000569,0,1,0,0,1,0
00000283--b395338ef9--45:500:1000576:549|554,00000283--b395338ef9--45,00000283,45,500,3635696853267,1000576,58,1,2,1000576|1000584,0,1,0,0,1,0
00000283--b395338ef9--45:544:1000553:528|536,00000283--b395338ef9--45,00000283,45,544,3640096943959,1000553,77,1,2,1000553|1000615,0,1,0,0,1,0
00000283--b395338ef9--45:549:1000611:582|584,00000283--b395338ef9--45,00000283,45,549,3640598189044,1000611,90,1,2,1000611|1000616,0,1,0,0,1,0
00000283--b395338ef9--45:573:1000616:582|584|586,00000283--b395338ef9--45,00000283,45,573,3642996225055,1000616,64,1,2,1000616|1000637,0,1,0,1,1,0
00000283--b395338ef9--45:596:1000616:582|584|586|606,00000283--b395338ef9--45,00000283,45,596,3645298738012,1000616,64,1,2,1000616|1000643,0,1,0,0,1,0
00000283--b395338ef9--46:57:1000000:1|14|17,00000283--b395338ef9--46,00000283,46,57,3651296874310,1000000,32,1,2,1000000|1000035,0,1,0,0,1,0
00000283--b395338ef9--46:85:1000000:14|17|36,00000283--b395338ef9--46,00000283,46,85,3654106504834,1000000,32,1,2,1000000|1000040,0,1,0,0,1,0
00000283--b395338ef9--46:86:1000001:2|19,00000283--b395338ef9--46,00000283,46,86,3654207041135,1000001,33,1,2,1000001|1000041,0,1,0,0,1,0
00000283--b395338ef9--46:129:1000000:14|17|36,00000283--b395338ef9--46,00000283,46,129,3658506454019,1000000,32,1,2,1000000|1000048,0,1,0,1,1,0
00000283--b395338ef9--46:197:1000015:16|51,00000283--b395338ef9--46,00000283,46,197,3665306186867,1000015,47,1,2,1000015|1000063,0,1,0,0,1,0
00000283--b395338ef9--46:200:1000021:22|57,00000283--b395338ef9--46,00000283,46,200,3665606698605,1000021,53,1,2,1000021|1000065,0,1,0,0,1,0
00000283--b395338ef9--46:221:1000063:51|61,00000283--b395338ef9--46,00000283,46,221,3667706641702,1000063,95,1,2,1000063|1000068,0,1,0,0,1,0
00000283--b395338ef9--46:225:1000001:2|7|19,00000283--b395338ef9--46,00000283,46,225,3668106625113,1000001,33,1,2,1000001|1000069,0,1,0,1,1,0
00000283--b395338ef9--46:228:1000063:51|61,00000283--b395338ef9--46,00000283,46,228,3668406406800,1000063,95,1,2,1000063|1000070,0,1,0,0,1,0
00000283--b395338ef9--46:485:1000002:3|67,00000283--b395338ef9--46,00000283,46,485,3694116173420,1000002,34,1,2,1000002|1000111,0,1,0,0,1,0
00000283--b395338ef9--47:17:1000008:9|13|14,00000283--b395338ef9--47,00000283,47,17,3707416627312,1000008,40,1,2,1000008|1000020,0,1,0,1,1,0
00000283--b395338ef9--47:23:1000008:9|13|14,00000283--b395338ef9--47,00000283,47,23,3708017354279,1000008,40,1,3,1000008|1000021|1000022,0,1,0,0,1,0
00000283--b395338ef9--47:241:1000139:132|134,00000283--b395338ef9--47,00000283,47,241,3729826715445,1000139,49,1,2,1000139|1000148,0,1,0,0,1,0
00000283--b395338ef9--47:243:1000137:130|131,00000283--b395338ef9--47,00000283,47,243,3730026481807,1000137,42,1,2,1000137|1000151,0,1,0,0,1,0
00000283--b395338ef9--47:250:1000155:146|147|151,00000283--b395338ef9--47,00000283,47,250,3730719006446,1000155,79,1,2,1000155|1000164,0,1,0,0,1,0
00000283--b395338ef9--47:265:1000177:166|167,00000283--b395338ef9--47,00000283,47,265,3732226372434,1000177,53,1,2,1000177|1000187,0,1,0,0,1,0
00000283--b395338ef9--47:275:1000187:167|176,00000283--b395338ef9--47,00000283,47,275,3733227092851,1000187,59,1,2,1000177|1000187,0,1,0,0,1,0
00000283--b395338ef9--47:276:1000197:185|188,00000283--b395338ef9--47,00000283,47,276,3733326770035,1000197,75,1,2,1000197|1000203,0,1,0,0,1,0
00000283--b395338ef9--47:341:1000229:216|217|220,00000283--b395338ef9--47,00000283,47,341,3739829174765,1000229,72,1,2,1000229|1000238,0,1,0,1,1,0
00000283--b395338ef9--47:344:1000229:216|217,00000283--b395338ef9--47,00000283,47,344,3740126228674,1000229,72,1,2,1000229|1000244,0,1,0,0,1,0
00000283--b395338ef9--47:348:1000229:216|217,00000283--b395338ef9--47,00000283,47,348,3740526358081,1000229,72,1,2,1000229|1000245,0,1,0,0,1,0
00000283--b395338ef9--47:392:1000263:246|247,00000283--b395338ef9--47,00000283,47,392,3744926630485,1000263,91,1,2,1000263|1000275,0,1,0,0,1,0
00000283--b395338ef9--47:392:1000272:255|257,00000283--b395338ef9--47,00000283,47,392,3744926630485,1000272,34,1,2,1000272|1000277,0,1,0,0,1,0
00000283--b395338ef9--47:396:1000257:240|245,00000283--b395338ef9--47,00000283,47,396,3745326140181,1000257,59,1,2,1000257|1000283,0,1,0,0,1,0
00000283--b395338ef9--47:401:1000257:240|245,00000283--b395338ef9--47,00000283,47,401,3745826244733,1000257,59,1,2,1000257|1000298,0,1,0,0,1,0
00000283--b395338ef9--47:401:1000259:242|266,00000283--b395338ef9--47,00000283,47,401,3745826244733,1000259,53,1,2,1000259|1000300,0,1,0,0,1,0
00000283--b395338ef9--47:401:1000272:255|257,00000283--b395338ef9--47,00000283,47,401,3745826244733,1000272,34,1,2,1000272|1000299,0,1,0,0,1,0
00000283--b395338ef9--47:404:1000259:242|269,00000283--b395338ef9--47,00000283,47,404,3746128582562,1000259,53,1,2,1000259|1000304,0,1,0,0,1,0
00000283--b395338ef9--47:405:1000285:264|273,00000283--b395338ef9--47,00000283,47,405,3746226770881,1000285,74,1,2,1000285|1000304,0,1,0,1,1,0
00000283--b395338ef9--47:408:1000285:266|273,00000283--b395338ef9--47,00000283,47,408,3746526432857,1000285,74,1,2,1000285|1000304,0,1,0,0,1,0
00000283--b395338ef9--47:457:1000347:322|360,00000283--b395338ef9--47,00000283,47,457,3751426028255,1000347,73,1,2,1000347|1000390,0,1,0,0,1,0
00000283--b395338ef9--47:459:1000347:322|360,00000283--b395338ef9--47,00000283,47,459,3751626058861,1000347,73,1,2,1000347|1000389,0,1,0,1,1,0
00000283--b395338ef9--47:475:1000396:368|378|379,00000283--b395338ef9--47,00000283,47,475,3753226483081,1000396,52,1,2,1000396|1000415,0,1,0,0,1,0
00000283--b395338ef9--47:476:1000408:380|385,00000283--b395338ef9--47,00000283,47,476,3753326263744,1000408,37,1,2,1000408|1000416,0,1,0,0,1,0
00000283--b395338ef9--47:482:1000396:340|368|379,00000283--b395338ef9--47,00000283,47,482,3753926952728,1000396,52,1,2,1000396|1000427,0,1,0,0,1,0
00000283--b395338ef9--47:493:1000428:397|403,00000283--b395338ef9--47,00000283,47,493,3755026493667,1000428,88,1,2,1000428|1000439,0,1,0,0,1,0
00000283--b395338ef9--47:496:1000408:380|385,00000283--b395338ef9--47,00000283,47,496,3755326662818,1000408,37,1,2,1000408|1000423,0,1,0,0,1,0
00000283--b395338ef9--47:497:1000388:362|369|389,00000283--b395338ef9--47,00000283,47,497,3755426233355,1000388,56,1,2,1000388|1000445,0,1,0,0,1,0
00000283--b395338ef9--47:498:1000404:376|404,00000283--b395338ef9--47,00000283,47,498,3755527021878,1000404,51,1,2,1000404|1000443,0,1,0,1,1,0
00000283--b395338ef9--47:508:1000452:417|418|421,00000283--b395338ef9--47,00000283,47,508,3756526137719,1000452,75,1,2,1000450|1000452,0,1,0,1,1,0
00000283--b395338ef9--47:510:1000399:398|410,00000283--b395338ef9--47,00000283,47,510,3756726840368,1000399,71,1,2,1000399|1000459,0,1,0,0,1,0
00000283--b395338ef9--47:511:1000357:332|413,00000283--b395338ef9--47,00000283,47,511,3756826105648,1000357,85,1,2,1000357|1000463,0,1,0,0,1,0
00000283--b395338ef9--47:513:1000450:415|417,00000283--b395338ef9--47,00000283,47,513,3757026931772,1000450,49,1,2,1000450|1000466,0,1,0,0,1,0
00000283--b395338ef9--47:520:1000449:414|430,00000283--b395338ef9--47,00000283,47,520,3757726610895,1000449,32,1,2,1000449|1000480,0,1,0,0,1,0
00000283--b395338ef9--47:527:1000486:446|447,00000283--b395338ef9--47,00000283,47,527,3758426391230,1000486,66,1,2,1000486|1000495,0,1,0,0,1,0
00000283--b395338ef9--47:528:1000474:435|436,00000283--b395338ef9--47,00000283,47,528,3758526891160,1000474,77,1,2,1000474|1000499,0,1,0,0,1,0
00000283--b395338ef9--47:528:1000489:449|450|451,00000283--b395338ef9--47,00000283,47,528,3758526891160,1000489,64,1,2,1000485|1000489,0,1,0,1,1,0
00000283--b395338ef9--47:553:1000510:468|474,00000283--b395338ef9--47,00000283,47,553,3761036236003,1000510,50,1,2,1000510|1000555,0,1,0,0,1,0
00000283--b395338ef9--47:557:1000521:479|504,00000283--b395338ef9--47,00000283,47,557,3761426780881,1000521,56,1,2,1000521|1000560,0,1,0,0,1,0
00000283--b395338ef9--47:561:1000515:473|475|480,00000283--b395338ef9--47,00000283,47,561,3761826756947,1000515,44,1,2,1000515|1000570,0,1,0,1,1,0
00000283--b395338ef9--47:561:1000519:477|478,00000283--b395338ef9--47,00000283,47,561,3761826756947,1000519,65,1,2,1000519|1000528,0,1,0,1,1,0
00000283--b395338ef9--47:561:1000528:486|506,00000283--b395338ef9--47,00000283,47,561,3761826756947,1000528,83,1,2,1000528|1000571,0,1,0,0,1,0
00000283--b395338ef9--47:563:1000510:468|515,00000283--b395338ef9--47,00000283,47,563,3762036223032,1000510,50,1,2,1000508|1000510,0,1,0,0,1,0
00000283--b395338ef9--47:563:1000536:494|497,00000283--b395338ef9--47,00000283,47,563,3762036223032,1000536,68,1,2,1000536|1000575,0,1,0,0,1,0
00000283--b395338ef9--47:564:1000521:479|504,00000283--b395338ef9--47,00000283,47,564,3762128379287,1000521,56,1,2,1000521|1000578,0,1,0,0,1,0
00000283--b395338ef9--47:564:1000555:474|523,00000283--b395338ef9--47,00000283,47,564,3762128379287,1000555,51,1,2,1000555|1000579,0,1,0,0,1,0
00000283--b395338ef9--47:567:1000508:466|522,00000283--b395338ef9--47,00000283,47,567,3762437027988,1000508,74,1,2,1000508|1000582,0,1,0,0,1,0
00000283--b395338ef9--47:572:1000568:473|524,00000283--b395338ef9--47,00000283,47,572,3762927325445,1000568,36,1,2,1000568|1000592,0,1,0,0,1,0
00000283--b395338ef9--47:575:1000521:479|489,00000283--b395338ef9--47,00000283,47,575,3763236455123,1000521,56,1,2,1000521|1000595,0,1,0,0,1,0
00000283--b395338ef9--47:578:1000513:471|533,00000283--b395338ef9--47,00000283,47,578,3763536165800,1000513,86,1,2,1000513|1000599,0,1,0,0,1,0
00000283--b395338ef9--47:582:1000581:522|531,00000283--b395338ef9--47,00000283,47,582,3763938236656,1000581,88,1,2,1000581|1000605,0,1,0,0,1,0
00000283--b395338ef9--47:584:1000596:543|550,00000283--b395338ef9--47,00000283,47,584,3764136467530,1000596,73,1,2,1000594|1000596,0,1,0,0,1,0
00000283--b395338ef9--48:13:1000006:7|21,00000283--b395338ef9--48,00000283,48,13,3767038681847,1000006,38,1,2,1000006|1000039,0,1,0,0,1,0
00000283--b395338ef9--48:36:1000051:49|59,00000283--b395338ef9--48,00000283,48,36,3769336546094,1000051,83,1,2,1000051|1000063,0,1,0,0,1,0
00000283--b395338ef9--48:38:1000025:26|51,00000283--b395338ef9--48,00000283,48,38,3769536139434,1000025,57,1,2,1000025|1000066,0,1,0,0,1,0
00000283--b395338ef9--48:44:1000046:44|59,00000283--b395338ef9--48,00000283,48,44,3770136943679,1000046,78,1,2,1000046|1000077,0,1,0,0,1,0
00000283--b395338ef9--48:45:1000066:26|51|65,00000283--b395338ef9--48,00000283,48,45,3770236975080,1000066,41,1,2,1000066|1000079,0,1,0,0,1,0
00000283--b395338ef9--48:50:1000032:33|48,00000283--b395338ef9--48,00000283,48,50,3770736881642,1000032,64,1,2,1000032|1000083,0,1,0,0,1,0
00000283--b395338ef9--48:51:1000079:26|65,00000283--b395338ef9--48,00000283,48,51,3770836338801,1000079,50,1,2,1000079|1000085,0,1,0,0,1,0
00000283--b395338ef9--48:62:1000030:31|41|70,00000283--b395338ef9--48,00000283,48,62,3771936192151,1000030,62,1,2,1000030|1000102,0,1,0,0,1,0
00000283--b395338ef9--48:66:1000046:44|59|82,00000283--b395338ef9--48,00000283,48,66,3772336178311,1000046,78,1,2,1000046|1000107,0,1,0,0,1,0
00000283--b395338ef9--48:70:1000033:34|75,00000283--b395338ef9--48,00000283,48,70,3772736881566,1000033,65,1,2,1000033|1000098,0,1,0,1,1,0
00000283--b395338ef9--48:71:1000084:26|77|84,00000283--b395338ef9--48,00000283,48,71,3772836431090,1000084,36,1,2,1000084|1000115,0,1,0,0,1,0
00000283--b395338ef9--48:73:1000084:77|84,00000283--b395338ef9--48,00000283,48,73,3773036666118,1000084,36,1,2,1000084|1000122,0,1,0,0,1,0
00000283--b395338ef9--48:79:1000113:102|116,00000283--b395338ef9--48,00000283,48,79,3773636228793,1000113,87,1,2,1000113|1000133,0,1,0,0,1,0
00000283--b395338ef9--48:82:1000125:112|119,00000283--b395338ef9--48,00000283,48,82,3773936443156,1000125,51,1,2,1000125|1000136,0,1,0,0,1,0
00000283--b395338ef9--48:87:1000125:112|119,00000283--b395338ef9--48,00000283,48,87,3774436734195,1000125,51,1,2,1000125|1000140,0,1,0,0,1,0
00000283--b395338ef9--48:90:1000121:109|121,00000283--b395338ef9--48,00000283,48,90,3774738339921,1000121,57,1,2,1000121|1000145,0,1,0,0,1,0
00000283--b395338ef9--48:100:1000117:105|112,00000283--b395338ef9--48,00000283,48,100,3775736493183,1000117,34,1,2,1000117|1000155,0,1,0,1,1,0
00000283--b395338ef9--48:102:1000121:109|121,00000283--b395338ef9--48,00000283,48,102,3775936981811,1000121,57,1,2,1000121|1000161,0,1,0,0,1,0
00000283--b395338ef9--48:103:1000033:75|108,00000283--b395338ef9--48,00000283,48,103,3776036362104,1000033,65,1,2,1000033|1000165,0,1,0,0,1,0
00000283--b395338ef9--48:104:1000098:34|89,00000283--b395338ef9--48,00000283,48,104,3776137014198,1000098,81,1,2,1000098|1000166,0,1,0,0,1,0
00000283--b395338ef9--48:110:1000138:122|131,00000283--b395338ef9--48,00000283,48,110,3776736469219,1000138,43,1,2,1000138|1000171,0,1,0,0,1,0
00000283--b395338ef9--48:114:1000164:34|108,00000283--b395338ef9--48,00000283,48,114,3777136676579,1000164,64,1,2,1000164|1000175,0,1,0,0,1,0
00000283--b395338ef9--48:124:1000033:34|135,00000283--b395338ef9--48,00000283,48,124,3778136335539,1000033,65,1,2,1000033|1000189,0,1,0,0,1,0
00000283--b395338ef9--48:124:1000109:98|158|162,00000283--b395338ef9--48,00000283,48,124,3778136335539,1000109,89,1,2,1000109|1000190,0,1,0,1,1,0
00000283--b395338ef9--48:127:1000098:89|156,00000283--b395338ef9--48,00000283,48,127,3778437107886,1000098,81,1,2,1000098|1000193,0,1,0,0,1,0
00000283--b395338ef9--48:134:1000109:162|165|168,00000283--b395338ef9--48,00000283,48,134,3779136856241,1000109,89,1,2,1000109|1000204,0,1,0,0,1,0
00000283--b395338ef9--48:134:1000191:164|167|169,00000283--b395338ef9--48,00000283,48,134,3779136856241,1000191,32,1,2,1000109|1000191,0,1,0,0,1,0
00000283--b395338ef9--48:141:1000204:168|177,00000283--b395338ef9--48,00000283,48,141,3779837091080,1000204,48,1,2,1000204|1000211,0,1,0,0,1,0
00000283--b395338ef9--48:144:1000202:168|174|177,00000283--b395338ef9--48,00000283,48,144,3780136410043,1000202,38,1,2,1000202|1000216,0,1,0,0,1,0
00000283--b395338ef9--48:146:1000202:174|177,00000283--b395338ef9--48,00000283,48,146,3780336368624,1000202,38,1,2,1000202|1000214,0,1,0,1,1,0
00000283--b395338ef9--48:227:1000243:210|212,00000283--b395338ef9--48,00000283,48,227,3788436907886,1000243,86,1,2,1000243|1000251,0,1,0,1,1,0
00000283--b395338ef9--48:233:1000240:207|211|218,00000283--b395338ef9--48,00000283,48,233,3789037649776,1000240,50,1,2,1000240|1000255,0,1,0,0,1,0
00000283--b395338ef9--48:242:1000242:168|184|187,00000283--b395338ef9--48,00000283,48,242,3789936905987,1000242,77,1,2,1000242|1000258,0,1,0,1,1,0
00000283--b395338ef9--48:268:1000240:207|211|220,00000283--b395338ef9--48,00000283,48,268,3792536358153,1000240,50,1,2,1000240|1000264,0,1,0,0,1,0
00000283--b395338ef9--48:290:1000242:184|187,00000283--b395338ef9--48,00000283,48,290,3794737111380,1000242,77,1,2,1000242|1000276,0,1,0,0,1,0
00000283--b395338ef9--48:557:1000336:295|302,00000283--b395338ef9--48,00000283,48,557,3821446606124,1000336,90,1,2,1000336|1000348,0,1,0,0,1,0
