key,policy,scans,aLead_changed_scans,lead_aLead_changed
00000266--f9c40304ea--5,E2,600,36,0
00000266--f9c40304ea--5,E3,600,36,0
00000266--f9c40304ea--5,E4,600,0,0
00000266--f9c40304ea--5,E5,600,305,0
00000266--f9c40304ea--6,E,599,64,0
00000266--f9c40304ea--6,E1,599,28,0
00000266--f9c40304ea--6,E2,599,64,0
00000266--f9c40304ea--6,E3,599,64,0
00000266--f9c40304ea--6,E4,599,0,0
00000266--f9c40304ea--6,E5,599,207,0
00000266--f9c40304ea--7,E,600,39,0
00000266--f9c40304ea--7,E1,600,0,0
00000266--f9c40304ea--7,E2,600,13,0
00000266--f9c40304ea--7,E3,600,13,0
00000266--f9c40304ea--7,E4,600,5,0
00000266--f9c40304ea--7,E5,600,520,196
00000266--f9c40304ea--8,E,599,124,0
00000266--f9c40304ea--8,E1,599,93,0
00000266--f9c40304ea--8,E2,599,124,0
00000266--f9c40304ea--8,E3,599,124,0
00000266--f9c40304ea--8,E4,599,0,0
00000266--f9c40304ea--8,E5,599,423,0
00000266--f9c40304ea--9,E,600,0,0
00000266--f9c40304ea--9,E1,600,0,0
00000266--f9c40304ea--9,E2,600,0,0
00000266--f9c40304ea--9,E3,600,0,0
00000266--f9c40304ea--9,E4,600,0,0
00000266--f9c40304ea--9,E5,600,456,0
00000267--5bcd0e5bb8--0,E,622,8,0
00000267--5bcd0e5bb8--0,E1,622,0,0
00000267--5bcd0e5bb8--0,E2,622,8,0
00000267--5bcd0e5bb8--0,E3,622,8,0
00000267--5bcd0e5bb8--0,E4,622,0,0
00000267--5bcd0e5bb8--0,E5,622,241,51
00000267--5bcd0e5bb8--1,E,600,200,0
00000267--5bcd0e5bb8--1,E1,600,55,0
00000267--5bcd0e5bb8--1,E2,600,176,0
00000267--5bcd0e5bb8--1,E3,600,176,0
00000267--5bcd0e5bb8--1,E4,600,7,0
00000267--5bcd0e5bb8--1,E5,600,475,0
00000267--5bcd0e5bb8--10,E,600,58,0
00000267--5bcd0e5bb8--10,E1,600,27,0
00000267--5bcd0e5bb8--10,E2,600,58,0
00000267--5bcd0e5bb8--10,E3,600,58,0
00000267--5bcd0e5bb8--10,E4,600,0,0
00000267--5bcd0e5bb8--10,E5,600,511,0
00000267--5bcd0e5bb8--11,E,600,320,0
00000267--5bcd0e5bb8--11,E1,600,20,0
00000267--5bcd0e5bb8--11,E2,600,43,0
00000267--5bcd0e5bb8--11,E3,600,43,0
00000267--5bcd0e5bb8--11,E4,600,0,0
00000267--5bcd0e5bb8--11,E5,600,532,0
00000267--5bcd0e5bb8--12,E,600,0,0
00000267--5bcd0e5bb8--12,E1,600,0,0
00000267--5bcd0e5bb8--12,E2,600,0,0
00000267--5bcd0e5bb8--12,E3,600,0,0
00000267--5bcd0e5bb8--12,E4,600,0,0
00000267--5bcd0e5bb8--12,E5,600,43,0
00000267--5bcd0e5bb8--13,E,600,122,0
00000267--5bcd0e5bb8--13,E1,600,3,0
00000267--5bcd0e5bb8--13,E2,600,81,0
00000267--5bcd0e5bb8--13,E3,600,81,0
00000267--5bcd0e5bb8--13,E4,600,20,0
00000267--5bcd0e5bb8--13,E5,600,474,0
00000267--5bcd0e5bb8--14,E,600,79,0
00000267--5bcd0e5bb8--14,E1,600,25,0
00000267--5bcd0e5bb8--14,E2,600,73,0
00000267--5bcd0e5bb8--14,E3,600,73,0
00000267--5bcd0e5bb8--14,E4,600,3,0
00000267--5bcd0e5bb8--14,E5,600,553,450
00000267--5bcd0e5bb8--15,E,599,0,0
00000267--5bcd0e5bb8--15,E1,599,0,0
00000267--5bcd0e5bb8--15,E2,599,0,0
00000267--5bcd0e5bb8--15,E3,599,0,0
00000267--5bcd0e5bb8--15,E4,599,0,0
00000267--5bcd0e5bb8--15,E5,599,418,266
00000267--5bcd0e5bb8--16,E,600,18,0
00000267--5bcd0e5bb8--16,E1,600,0,0
00000267--5bcd0e5bb8--16,E2,600,18,0
00000267--5bcd0e5bb8--16,E3,600,18,0
00000267--5bcd0e5bb8--16,E4,600,11,0
00000267--5bcd0e5bb8--16,E5,600,524,168
00000267--5bcd0e5bb8--17,E,599,362,0
00000267--5bcd0e5bb8--17,E1,599,0,0
00000267--5bcd0e5bb8--17,E2,599,362,0
00000267--5bcd0e5bb8--17,E3,599,362,0
00000267--5bcd0e5bb8--17,E4,599,18,0
00000267--5bcd0e5bb8--17,E5,599,435,0
00000267--5bcd0e5bb8--18,E,599,97,0
00000267--5bcd0e5bb8--18,E1,599,0,0
00000267--5bcd0e5bb8--18,E2,599,97,0
00000267--5bcd0e5bb8--18,E3,599,97,0
00000267--5bcd0e5bb8--18,E4,599,0,0
00000267--5bcd0e5bb8--18,E5,599,464,0
00000267--5bcd0e5bb8--19,E,343,0,0
00000267--5bcd0e5bb8--19,E1,343,0,0
00000267--5bcd0e5bb8--19,E2,343,0,0
00000267--5bcd0e5bb8--19,E3,343,0,0
00000267--5bcd0e5bb8--19,E4,343,0,0
00000267--5bcd0e5bb8--19,E5,343,327,317
00000267--5bcd0e5bb8--2,E,600,0,0
00000267--5bcd0e5bb8--2,E1,600,0,0
00000267--5bcd0e5bb8--2,E2,600,0,0
00000267--5bcd0e5bb8--2,E3,600,0,0
00000267--5bcd0e5bb8--2,E4,600,0,0
00000267--5bcd0e5bb8--2,E5,600,564,0
00000267--5bcd0e5bb8--3,E,600,201,0
00000267--5bcd0e5bb8--3,E1,600,67,0
00000267--5bcd0e5bb8--3,E2,600,158,0
00000267--5bcd0e5bb8--3,E3,600,158,0
00000267--5bcd0e5bb8--3,E4,600,17,0
00000267--5bcd0e5bb8--3,E5,600,505,0
00000267--5bcd0e5bb8--4,E,600,221,0
00000267--5bcd0e5bb8--4,E1,600,12,0
00000267--5bcd0e5bb8--4,E2,600,221,0
00000267--5bcd0e5bb8--4,E3,600,221,0
00000267--5bcd0e5bb8--4,E4,600,117,0
00000267--5bcd0e5bb8--4,E5,600,401,0
00000267--5bcd0e5bb8--5,E,600,135,0
00000267--5bcd0e5bb8--5,E1,600,13,0
00000267--5bcd0e5bb8--5,E2,600,135,0
00000267--5bcd0e5bb8--5,E3,600,135,0
00000267--5bcd0e5bb8--5,E4,600,102,0
00000267--5bcd0e5bb8--5,E5,600,343,0
00000267--5bcd0e5bb8--6,E,600,21,0
00000267--5bcd0e5bb8--6,E1,600,4,0
00000267--5bcd0e5bb8--6,E2,600,21,0
00000267--5bcd0e5bb8--6,E3,600,21,0
00000267--5bcd0e5bb8--6,E4,600,7,0
00000267--5bcd0e5bb8--6,E5,600,182,0
00000267--5bcd0e5bb8--7,E,600,46,0
00000267--5bcd0e5bb8--7,E1,600,32,0
00000267--5bcd0e5bb8--7,E2,600,46,0
00000267--5bcd0e5bb8--7,E3,600,46,0
00000267--5bcd0e5bb8--7,E4,600,22,0
00000267--5bcd0e5bb8--7,E5,600,292,0
00000267--5bcd0e5bb8--8,E,600,130,0
00000267--5bcd0e5bb8--8,E1,600,55,0
00000267--5bcd0e5bb8--8,E2,600,130,0
00000267--5bcd0e5bb8--8,E3,600,130,0
00000267--5bcd0e5bb8--8,E4,600,39,0
00000267--5bcd0e5bb8--8,E5,600,562,0
00000267--5bcd0e5bb8--9,E,600,21,0
00000267--5bcd0e5bb8--9,E1,600,0,0
00000267--5bcd0e5bb8--9,E2,600,0,0
00000267--5bcd0e5bb8--9,E3,600,0,0
00000267--5bcd0e5bb8--9,E4,600,0,0
00000267--5bcd0e5bb8--9,E5,600,299,0
00000269--4014745f93--0,E,620,195,0
00000269--4014745f93--0,E1,620,0,0
00000269--4014745f93--0,E2,620,0,0
00000269--4014745f93--0,E3,620,0,0
00000269--4014745f93--0,E4,620,0,0
00000269--4014745f93--0,E5,620,471,0
00000269--4014745f93--1,E,600,0,0
00000269--4014745f93--1,E1,600,0,0
00000269--4014745f93--1,E2,600,0,0
00000269--4014745f93--1,E3,600,0,0
00000269--4014745f93--1,E4,600,0,0
00000269--4014745f93--1,E5,600,87,0
00000269--4014745f93--10,E,600,18,0
00000269--4014745f93--10,E1,600,18,0
00000269--4014745f93--10,E2,600,18,0
00000269--4014745f93--10,E3,600,18,0
00000269--4014745f93--10,E4,600,0,0
00000269--4014745f93--10,E5,600,265,0
00000269--4014745f93--11,E,600,49,0
00000269--4014745f93--11,E1,600,0,0
00000269--4014745f93--11,E2,600,49,0
00000269--4014745f93--11,E3,600,49,0
00000269--4014745f93--11,E4,600,0,0
00000269--4014745f93--11,E5,600,300,0
00000269--4014745f93--12,E,600,22,0
00000269--4014745f93--12,E1,600,6,0
00000269--4014745f93--12,E2,600,22,0
00000269--4014745f93--12,E3,600,22,0
00000269--4014745f93--12,E4,600,0,0
00000269--4014745f93--12,E5,600,290,0
00000269--4014745f93--13,E,600,47,0
00000269--4014745f93--13,E1,600,0,0
00000269--4014745f93--13,E2,600,47,0
00000269--4014745f93--13,E3,600,47,0
00000269--4014745f93--13,E4,600,31,0
00000269--4014745f93--13,E5,600,145,0
00000269--4014745f93--14,E,600,126,0
00000269--4014745f93--14,E1,600,11,0
00000269--4014745f93--14,E2,600,107,0
00000269--4014745f93--14,E3,600,107,0
00000269--4014745f93--14,E4,600,49,0
00000269--4014745f93--14,E5,600,252,0
00000269--4014745f93--15,E,600,22,0
00000269--4014745f93--15,E1,600,0,0
00000269--4014745f93--15,E2,600,15,0
00000269--4014745f93--15,E3,600,15,0
00000269--4014745f93--15,E4,600,0,0
00000269--4014745f93--15,E5,600,109,0
00000269--4014745f93--16,E,600,48,0
00000269--4014745f93--16,E1,600,5,0
00000269--4014745f93--16,E2,600,19,0
00000269--4014745f93--16,E3,600,19,0
00000269--4014745f93--16,E4,600,0,0
00000269--4014745f93--16,E5,600,180,0
00000269--4014745f93--17,E,600,156,0
00000269--4014745f93--17,E1,600,0,0
00000269--4014745f93--17,E2,600,36,0
00000269--4014745f93--17,E3,600,36,0
00000269--4014745f93--17,E4,600,0,0
00000269--4014745f93--17,E5,600,304,0
00000269--4014745f93--18,E,600,53,0
00000269--4014745f93--18,E1,600,0,0
00000269--4014745f93--18,E2,600,49,0
00000269--4014745f93--18,E3,600,49,0
00000269--4014745f93--18,E4,600,0,0
00000269--4014745f93--18,E5,600,200,0
00000269--4014745f93--19,E,600,28,0
00000269--4014745f93--19,E1,600,10,0
00000269--4014745f93--19,E2,600,10,0
00000269--4014745f93--19,E3,600,10,0
00000269--4014745f93--19,E4,600,0,0
00000269--4014745f93--19,E5,600,235,0
00000269--4014745f93--2,E,599,169,0
00000269--4014745f93--2,E1,599,0,0
00000269--4014745f93--2,E2,599,169,0
00000269--4014745f93--2,E3,599,169,0
00000269--4014745f93--2,E4,599,0,0
00000269--4014745f93--2,E5,599,360,0
00000269--4014745f93--20,E,600,0,0
00000269--4014745f93--20,E1,600,0,0
00000269--4014745f93--20,E2,600,0,0
00000269--4014745f93--20,E3,600,0,0
00000269--4014745f93--20,E4,600,0,0
00000269--4014745f93--20,E5,600,140,0
00000269--4014745f93--21,E,600,0,0
00000269--4014745f93--21,E1,600,0,0
00000269--4014745f93--21,E2,600,0,0
00000269--4014745f93--21,E3,600,0,0
00000269--4014745f93--21,E4,600,0,0
00000269--4014745f93--21,E5,600,207,0
00000269--4014745f93--22,E,600,186,0
00000269--4014745f93--22,E1,600,103,0
00000269--4014745f93--22,E2,600,144,0
00000269--4014745f93--22,E3,600,144,0
00000269--4014745f93--22,E4,600,15,0
00000269--4014745f93--22,E5,600,472,0
00000269--4014745f93--23,E,600,5,0
00000269--4014745f93--23,E1,600,0,0
00000269--4014745f93--23,E2,600,5,0
00000269--4014745f93--23,E3,600,5,0
00000269--4014745f93--23,E4,600,5,0
00000269--4014745f93--23,E5,600,347,0
00000269--4014745f93--24,E,600,17,0
00000269--4014745f93--24,E1,600,0,0
00000269--4014745f93--24,E2,600,12,0
00000269--4014745f93--24,E3,600,12,0
00000269--4014745f93--24,E4,600,0,0
00000269--4014745f93--24,E5,600,179,109
00000269--4014745f93--25,E,600,59,0
00000269--4014745f93--25,E1,600,13,0
00000269--4014745f93--25,E2,600,37,0
00000269--4014745f93--25,E3,600,37,0
00000269--4014745f93--25,E4,600,0,0
00000269--4014745f93--25,E5,600,260,96
00000269--4014745f93--26,E,600,71,0
00000269--4014745f93--26,E1,600,0,0
00000269--4014745f93--26,E2,600,70,0
00000269--4014745f93--26,E3,600,70,0
00000269--4014745f93--26,E4,600,64,0
00000269--4014745f93--26,E5,600,313,0
00000269--4014745f93--27,E,600,15,0
00000269--4014745f93--27,E1,600,0,0
00000269--4014745f93--27,E2,600,15,0
00000269--4014745f93--27,E3,600,15,0
00000269--4014745f93--27,E4,600,15,0
00000269--4014745f93--27,E5,600,534,294
00000269--4014745f93--3,E,599,202,0
00000269--4014745f93--3,E1,599,84,0
00000269--4014745f93--3,E2,599,191,0
00000269--4014745f93--3,E3,599,191,0
00000269--4014745f93--3,E4,599,55,0
00000269--4014745f93--3,E5,599,496,0
00000269--4014745f93--4,E,599,30,0
00000269--4014745f93--4,E1,599,0,0
00000269--4014745f93--4,E2,599,0,0
00000269--4014745f93--4,E3,599,0,0
00000269--4014745f93--4,E4,599,0,0
00000269--4014745f93--4,E5,599,396,0
00000269--4014745f93--5,E,599,0,0
00000269--4014745f93--5,E1,599,0,0
00000269--4014745f93--5,E2,599,0,0
00000269--4014745f93--5,E3,599,0,0
00000269--4014745f93--5,E4,599,0,0
00000269--4014745f93--5,E5,599,475,0
00000269--4014745f93--6,E,599,97,0
00000269--4014745f93--6,E1,599,50,0
00000269--4014745f93--6,E2,599,95,0
00000269--4014745f93--6,E3,599,95,0
00000269--4014745f93--6,E4,599,1,0
00000269--4014745f93--6,E5,599,320,0
00000269--4014745f93--7,E,600,169,0
00000269--4014745f93--7,E1,600,21,0
00000269--4014745f93--7,E2,600,142,0
00000269--4014745f93--7,E3,600,142,0
00000269--4014745f93--7,E4,600,38,0
00000269--4014745f93--7,E5,600,461,127
00000269--4014745f93--8,E,599,0,0
00000269--4014745f93--8,E1,599,0,0
00000269--4014745f93--8,E2,599,0,0
00000269--4014745f93--8,E3,599,0,0
00000269--4014745f93--8,E4,599,0,0
00000269--4014745f93--8,E5,599,184,0
00000269--4014745f93--9,E,600,48,0
00000269--4014745f93--9,E1,600,2,0
00000269--4014745f93--9,E2,600,45,0
00000269--4014745f93--9,E3,600,45,0
00000269--4014745f93--9,E4,600,0,0
00000269--4014745f93--9,E5,600,215,0
0000026a--171a0a1f5c--0,E,620,103,0
0000026a--171a0a1f5c--0,E1,620,0,0
0000026a--171a0a1f5c--0,E2,620,92,0
0000026a--171a0a1f5c--0,E3,620,92,0
0000026a--171a0a1f5c--0,E4,620,78,0
0000026a--171a0a1f5c--0,E5,620,358,0
0000026a--171a0a1f5c--1,E,600,0,0
0000026a--171a0a1f5c--1,E1,600,0,0
0000026a--171a0a1f5c--1,E2,600,0,0
0000026a--171a0a1f5c--1,E3,600,0,0
0000026a--171a0a1f5c--1,E4,600,0,0
0000026a--171a0a1f5c--1,E5,600,22,0
0000026a--171a0a1f5c--10,E,599,219,0
0000026a--171a0a1f5c--10,E1,599,135,0
0000026a--171a0a1f5c--10,E2,599,198,0
0000026a--171a0a1f5c--10,E3,599,198,0
0000026a--171a0a1f5c--10,E4,599,47,0
0000026a--171a0a1f5c--10,E5,599,549,0
0000026a--171a0a1f5c--11,E,599,0,0
0000026a--171a0a1f5c--11,E1,599,0,0
0000026a--171a0a1f5c--11,E2,599,0,0
0000026a--171a0a1f5c--11,E3,599,0,0
0000026a--171a0a1f5c--11,E4,599,0,0
0000026a--171a0a1f5c--11,E5,599,263,0
0000026a--171a0a1f5c--12,E,600,10,0
0000026a--171a0a1f5c--12,E1,600,0,0
0000026a--171a0a1f5c--12,E2,600,16,0
0000026a--171a0a1f5c--12,E3,600,16,0
0000026a--171a0a1f5c--12,E4,600,0,0
0000026a--171a0a1f5c--12,E5,600,46,0
0000026a--171a0a1f5c--13,E,600,24,0
0000026a--171a0a1f5c--13,E1,600,0,0
0000026a--171a0a1f5c--13,E2,600,8,0
0000026a--171a0a1f5c--13,E3,600,8,0
0000026a--171a0a1f5c--13,E4,600,0,0
0000026a--171a0a1f5c--13,E5,600,158,0
0000026a--171a0a1f5c--14,E,600,28,0
0000026a--171a0a1f5c--14,E1,600,9,0
0000026a--171a0a1f5c--14,E2,600,28,0
0000026a--171a0a1f5c--14,E3,600,28,0
0000026a--171a0a1f5c--14,E4,600,0,0
0000026a--171a0a1f5c--14,E5,600,187,0
0000026a--171a0a1f5c--15,E,600,25,0
0000026a--171a0a1f5c--15,E1,600,0,0
0000026a--171a0a1f5c--15,E2,600,15,0
0000026a--171a0a1f5c--15,E3,600,15,0
0000026a--171a0a1f5c--15,E4,600,9,0
0000026a--171a0a1f5c--15,E5,600,140,0
0000026a--171a0a1f5c--16,E,600,26,0
0000026a--171a0a1f5c--16,E1,600,10,0
0000026a--171a0a1f5c--16,E2,600,26,0
0000026a--171a0a1f5c--16,E3,600,26,0
0000026a--171a0a1f5c--16,E4,600,0,0
0000026a--171a0a1f5c--16,E5,600,301,0
0000026a--171a0a1f5c--17,E,600,0,0
0000026a--171a0a1f5c--17,E1,600,0,0
0000026a--171a0a1f5c--17,E2,600,0,0
0000026a--171a0a1f5c--17,E3,600,0,0
0000026a--171a0a1f5c--17,E4,600,0,0
0000026a--171a0a1f5c--17,E5,600,188,0
0000026a--171a0a1f5c--18,E,600,0,0
0000026a--171a0a1f5c--18,E1,600,0,0
0000026a--171a0a1f5c--18,E2,600,0,0
0000026a--171a0a1f5c--18,E3,600,0,0
0000026a--171a0a1f5c--18,E4,600,0,0
0000026a--171a0a1f5c--18,E5,600,0,0
0000026a--171a0a1f5c--19,E,600,18,0
0000026a--171a0a1f5c--19,E1,600,0,0
0000026a--171a0a1f5c--19,E2,600,16,0
0000026a--171a0a1f5c--19,E3,600,16,0
0000026a--171a0a1f5c--19,E4,600,0,0
0000026a--171a0a1f5c--19,E5,600,62,0
0000026a--171a0a1f5c--2,E,600,154,0
0000026a--171a0a1f5c--2,E1,600,0,0
0000026a--171a0a1f5c--2,E2,600,154,0
0000026a--171a0a1f5c--2,E3,600,154,0
0000026a--171a0a1f5c--2,E4,600,0,0
0000026a--171a0a1f5c--2,E5,600,312,0
0000026a--171a0a1f5c--20,E,600,65,0
0000026a--171a0a1f5c--20,E1,600,14,0
0000026a--171a0a1f5c--20,E2,600,65,0
0000026a--171a0a1f5c--20,E3,600,65,0
0000026a--171a0a1f5c--20,E4,600,15,0
0000026a--171a0a1f5c--20,E5,600,218,0
0000026a--171a0a1f5c--21,E,600,46,0
0000026a--171a0a1f5c--21,E1,600,8,0
0000026a--171a0a1f5c--21,E2,600,0,0
0000026a--171a0a1f5c--21,E3,600,8,0
0000026a--171a0a1f5c--21,E4,600,0,0
0000026a--171a0a1f5c--21,E5,600,133,0
0000026a--171a0a1f5c--22,E,600,7,0
0000026a--171a0a1f5c--22,E1,600,0,0
0000026a--171a0a1f5c--22,E2,600,7,0
0000026a--171a0a1f5c--22,E3,600,7,0
0000026a--171a0a1f5c--22,E4,600,0,0
0000026a--171a0a1f5c--22,E5,600,11,0
0000026a--171a0a1f5c--23,E,600,57,0
0000026a--171a0a1f5c--23,E1,600,18,0
0000026a--171a0a1f5c--23,E2,600,57,0
0000026a--171a0a1f5c--23,E3,600,57,0
0000026a--171a0a1f5c--23,E4,600,0,0
0000026a--171a0a1f5c--23,E5,600,171,0
0000026a--171a0a1f5c--24,E,600,57,0
0000026a--171a0a1f5c--24,E1,600,45,0
0000026a--171a0a1f5c--24,E2,600,47,0
0000026a--171a0a1f5c--24,E3,600,47,0
0000026a--171a0a1f5c--24,E4,600,19,0
0000026a--171a0a1f5c--24,E5,600,108,0
0000026a--171a0a1f5c--25,E,600,487,0
0000026a--171a0a1f5c--25,E1,600,50,0
0000026a--171a0a1f5c--25,E2,600,86,0
0000026a--171a0a1f5c--25,E3,600,86,0
0000026a--171a0a1f5c--25,E4,600,57,0
0000026a--171a0a1f5c--25,E5,600,527,0
0000026a--171a0a1f5c--26,E,600,112,0
0000026a--171a0a1f5c--26,E1,600,28,0
0000026a--171a0a1f5c--26,E2,600,76,0
0000026a--171a0a1f5c--26,E3,600,76,0
0000026a--171a0a1f5c--26,E4,600,10,0
0000026a--171a0a1f5c--26,E5,600,472,0
0000026a--171a0a1f5c--27,E,600,94,0
0000026a--171a0a1f5c--27,E1,600,0,0
0000026a--171a0a1f5c--27,E2,600,84,0
0000026a--171a0a1f5c--27,E3,600,84,0
0000026a--171a0a1f5c--27,E4,600,0,0
0000026a--171a0a1f5c--27,E5,600,470,0
0000026a--171a0a1f5c--28,E,600,414,0
0000026a--171a0a1f5c--28,E1,600,153,0
0000026a--171a0a1f5c--28,E2,600,405,0
0000026a--171a0a1f5c--28,E3,600,405,0
0000026a--171a0a1f5c--28,E4,600,7,0
0000026a--171a0a1f5c--28,E5,600,500,0
0000026a--171a0a1f5c--29,E,600,77,0
0000026a--171a0a1f5c--29,E1,600,0,0
0000026a--171a0a1f5c--29,E2,600,77,0
0000026a--171a0a1f5c--29,E3,600,77,0
0000026a--171a0a1f5c--29,E4,600,77,0
0000026a--171a0a1f5c--29,E5,600,503,0
0000026a--171a0a1f5c--3,E,600,61,0
0000026a--171a0a1f5c--3,E1,600,19,0
0000026a--171a0a1f5c--3,E2,600,40,0
0000026a--171a0a1f5c--3,E3,600,40,0
0000026a--171a0a1f5c--3,E4,600,25,0
0000026a--171a0a1f5c--3,E5,600,219,3
0000026a--171a0a1f5c--30,E,600,53,0
0000026a--171a0a1f5c--30,E1,600,41,0
0000026a--171a0a1f5c--30,E2,600,53,0
0000026a--171a0a1f5c--30,E3,600,53,0
0000026a--171a0a1f5c--30,E4,600,40,0
0000026a--171a0a1f5c--30,E5,600,268,0
0000026a--171a0a1f5c--31,E,599,0,0
0000026a--171a0a1f5c--31,E1,599,0,0
0000026a--171a0a1f5c--31,E2,599,0,0
0000026a--171a0a1f5c--31,E3,599,0,0
0000026a--171a0a1f5c--31,E4,599,0,0
0000026a--171a0a1f5c--31,E5,599,116,0
0000026a--171a0a1f5c--32,E,599,110,0
0000026a--171a0a1f5c--32,E1,599,0,0
0000026a--171a0a1f5c--32,E2,599,110,0
0000026a--171a0a1f5c--32,E3,599,110,0
0000026a--171a0a1f5c--32,E4,599,90,0
0000026a--171a0a1f5c--32,E5,599,365,0
0000026a--171a0a1f5c--33,E,599,234,0
0000026a--171a0a1f5c--33,E1,599,9,0
0000026a--171a0a1f5c--33,E2,599,129,0
0000026a--171a0a1f5c--33,E3,599,129,0
0000026a--171a0a1f5c--33,E4,599,24,0
0000026a--171a0a1f5c--33,E5,599,434,0
0000026a--171a0a1f5c--34,E,349,22,0
0000026a--171a0a1f5c--34,E1,349,0,0
0000026a--171a0a1f5c--34,E2,349,18,0
0000026a--171a0a1f5c--34,E3,349,22,0
0000026a--171a0a1f5c--34,E4,349,6,0
0000026a--171a0a1f5c--34,E5,349,264,0
0000026a--171a0a1f5c--4,E,600,11,0
0000026a--171a0a1f5c--4,E1,600,0,0
0000026a--171a0a1f5c--4,E2,600,11,0
0000026a--171a0a1f5c--4,E3,600,11,0
0000026a--171a0a1f5c--4,E4,600,0,0
0000026a--171a0a1f5c--4,E5,600,111,0
0000026a--171a0a1f5c--5,E,599,0,0
0000026a--171a0a1f5c--5,E1,599,0,0
0000026a--171a0a1f5c--5,E2,599,0,0
0000026a--171a0a1f5c--5,E3,599,0,0
0000026a--171a0a1f5c--5,E4,599,0,0
0000026a--171a0a1f5c--5,E5,599,0,0
0000026a--171a0a1f5c--6,E,600,0,0
0000026a--171a0a1f5c--6,E1,600,0,0
0000026a--171a0a1f5c--6,E2,600,0,0
0000026a--171a0a1f5c--6,E3,600,0,0
0000026a--171a0a1f5c--6,E4,600,0,0
0000026a--171a0a1f5c--6,E5,600,0,0
0000026a--171a0a1f5c--7,E,599,20,0
0000026a--171a0a1f5c--7,E1,599,0,0
0000026a--171a0a1f5c--7,E2,599,20,0
0000026a--171a0a1f5c--7,E3,599,20,0
0000026a--171a0a1f5c--7,E4,599,0,0
0000026a--171a0a1f5c--7,E5,599,335,0
0000026a--171a0a1f5c--8,E,599,0,0
0000026a--171a0a1f5c--8,E1,599,0,0
0000026a--171a0a1f5c--8,E2,599,0,0
0000026a--171a0a1f5c--8,E3,599,0,0
0000026a--171a0a1f5c--8,E4,599,0,0
0000026a--171a0a1f5c--8,E5,599,0,0
0000026a--171a0a1f5c--9,E,599,37,0
0000026a--171a0a1f5c--9,E1,599,0,0
0000026a--171a0a1f5c--9,E2,599,36,0
0000026a--171a0a1f5c--9,E3,599,36,0
0000026a--171a0a1f5c--9,E4,599,0,0
0000026a--171a0a1f5c--9,E5,599,95,0
0000026b--4dfb361eee--0,E,621,127,0
0000026b--4dfb361eee--0,E1,621,41,0
0000026b--4dfb361eee--0,E2,621,114,0
0000026b--4dfb361eee--0,E3,621,114,0
0000026b--4dfb361eee--0,E4,621,54,0
0000026b--4dfb361eee--0,E5,621,333,0
0000026b--4dfb361eee--1,E,600,43,0
0000026b--4dfb361eee--1,E1,600,3,0
0000026b--4dfb361eee--1,E2,600,28,0
0000026b--4dfb361eee--1,E3,600,28,0
0000026b--4dfb361eee--1,E4,600,28,0
0000026b--4dfb361eee--1,E5,600,485,0
0000026b--4dfb361eee--10,E,600,274,208
0000026b--4dfb361eee--10,E1,600,0,0
0000026b--4dfb361eee--10,E2,600,274,208
0000026b--4dfb361eee--10,E3,600,274,208
0000026b--4dfb361eee--10,E4,600,0,0
0000026b--4dfb361eee--10,E5,600,492,208
0000026b--4dfb361eee--11,E,596,17,0
0000026b--4dfb361eee--11,E1,596,0,0
0000026b--4dfb361eee--11,E2,596,17,0
0000026b--4dfb361eee--11,E3,596,17,0
0000026b--4dfb361eee--11,E4,596,2,0
0000026b--4dfb361eee--11,E5,596,345,1
0000026b--4dfb361eee--2,E,600,0,0
0000026b--4dfb361eee--2,E1,600,0,0
0000026b--4dfb361eee--2,E2,600,0,0
0000026b--4dfb361eee--2,E3,600,0,0
0000026b--4dfb361eee--2,E4,600,0,0
0000026b--4dfb361eee--2,E5,600,146,0
0000026b--4dfb361eee--3,E,600,0,0
0000026b--4dfb361eee--3,E1,600,0,0
0000026b--4dfb361eee--3,E2,600,0,0
0000026b--4dfb361eee--3,E3,600,0,0
0000026b--4dfb361eee--3,E4,600,0,0
0000026b--4dfb361eee--3,E5,600,564,0
0000026b--4dfb361eee--4,E,600,69,0
0000026b--4dfb361eee--4,E1,600,11,0
0000026b--4dfb361eee--4,E2,600,69,0
0000026b--4dfb361eee--4,E3,600,69,0
0000026b--4dfb361eee--4,E4,600,45,0
0000026b--4dfb361eee--4,E5,600,193,0
0000026b--4dfb361eee--5,E,600,57,0
0000026b--4dfb361eee--5,E1,600,0,0
0000026b--4dfb361eee--5,E2,600,53,0
0000026b--4dfb361eee--5,E3,600,53,0
0000026b--4dfb361eee--5,E4,600,10,0
0000026b--4dfb361eee--5,E5,600,170,0
0000026b--4dfb361eee--6,E,600,0,0
0000026b--4dfb361eee--6,E1,600,0,0
0000026b--4dfb361eee--6,E2,600,0,0
0000026b--4dfb361eee--6,E3,600,0,0
0000026b--4dfb361eee--6,E4,600,0,0
0000026b--4dfb361eee--6,E5,600,98,0
0000026b--4dfb361eee--7,E,600,0,0
0000026b--4dfb361eee--7,E1,600,0,0
0000026b--4dfb361eee--7,E2,600,0,0
0000026b--4dfb361eee--7,E3,600,0,0
0000026b--4dfb361eee--7,E4,600,0,0
0000026b--4dfb361eee--7,E5,600,0,0
0000026b--4dfb361eee--8,E,600,199,0
0000026b--4dfb361eee--8,E1,600,142,0
0000026b--4dfb361eee--8,E2,600,199,0
