key,policy,scans,radarstate_changed_scans,planner_input_changed_scans,lead_coordinate_only,lead_id_changed,lead_gain,lead_loss,lead1_lead2_change,lead_aLead_changed
00000254--0ac259250e--24,E2,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--24,E3,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--24,E4,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--24,E5,600,7,7,0,0,0,1,0,6
00000254--0ac259250e--25,E,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--25,E1,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--25,E2,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--25,E3,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--25,E4,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--25,E5,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--26,E,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--26,E1,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--26,E2,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--26,E3,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--26,E4,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--26,E5,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--27,E,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--27,E1,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--27,E2,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--27,E3,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--27,E4,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--27,E5,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--28,E,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--28,E1,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--28,E2,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--28,E3,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--28,E4,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--28,E5,600,7,7,0,7,0,0,0,0
00000254--0ac259250e--29,E,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--29,E1,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--29,E2,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--29,E3,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--29,E4,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--29,E5,600,204,204,0,204,0,0,0,0
00000254--0ac259250e--3,E,599,0,0,0,0,0,0,0,0
00000254--0ac259250e--3,E1,599,0,0,0,0,0,0,0,0
00000254--0ac259250e--3,E2,599,0,0,0,0,0,0,0,0
00000254--0ac259250e--3,E3,599,0,0,0,0,0,0,0,0
00000254--0ac259250e--3,E4,599,0,0,0,0,0,0,0,0
00000254--0ac259250e--3,E5,599,8,8,0,8,0,0,0,0
00000254--0ac259250e--30,E,599,0,0,0,0,0,0,0,0
00000254--0ac259250e--30,E1,599,0,0,0,0,0,0,0,0
00000254--0ac259250e--30,E2,599,0,0,0,0,0,0,0,0
00000254--0ac259250e--30,E3,599,0,0,0,0,0,0,0,0
00000254--0ac259250e--30,E4,599,0,0,0,0,0,0,0,0
00000254--0ac259250e--30,E5,599,0,0,0,0,0,0,0,0
00000254--0ac259250e--31,E,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--31,E1,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--31,E2,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--31,E3,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--31,E4,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--31,E5,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--32,E,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--32,E1,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--32,E2,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--32,E3,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--32,E4,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--32,E5,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--33,E,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--33,E1,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--33,E2,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--33,E3,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--33,E4,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--33,E5,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--34,E,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--34,E1,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--34,E2,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--34,E3,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--34,E4,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--34,E5,600,324,324,0,324,0,0,0,0
00000254--0ac259250e--35,E,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--35,E1,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--35,E2,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--35,E3,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--35,E4,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--35,E5,600,133,133,0,121,6,0,0,6
00000254--0ac259250e--36,E,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--36,E1,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--36,E2,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--36,E3,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--36,E4,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--36,E5,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--37,E,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--37,E1,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--37,E2,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--37,E3,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--37,E4,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--37,E5,600,37,37,0,36,0,0,0,1
00000254--0ac259250e--38,E,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--38,E1,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--38,E2,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--38,E3,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--38,E4,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--38,E5,600,247,247,0,247,0,0,0,0
00000254--0ac259250e--39,E,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--39,E1,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--39,E2,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--39,E3,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--39,E4,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--39,E5,600,153,153,0,4,0,0,0,149
00000254--0ac259250e--4,E,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--4,E1,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--4,E2,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--4,E3,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--4,E4,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--4,E5,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--40,E,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--40,E1,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--40,E2,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--40,E3,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--40,E4,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--40,E5,600,67,67,0,21,0,2,0,44
00000254--0ac259250e--41,E,600,1,1,0,0,0,0,0,1
00000254--0ac259250e--41,E1,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--41,E2,600,1,1,0,0,0,0,0,1
00000254--0ac259250e--41,E3,600,1,1,0,0,0,0,0,1
00000254--0ac259250e--41,E4,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--41,E5,600,96,96,0,69,11,7,0,9
00000254--0ac259250e--42,E,152,0,0,0,0,0,0,0,0
00000254--0ac259250e--42,E1,152,0,0,0,0,0,0,0,0
00000254--0ac259250e--42,E2,152,0,0,0,0,0,0,0,0
00000254--0ac259250e--42,E3,152,0,0,0,0,0,0,0,0
00000254--0ac259250e--42,E4,152,0,0,0,0,0,0,0,0
00000254--0ac259250e--42,E5,152,127,127,1,82,0,0,0,44
00000254--0ac259250e--5,E,599,0,0,0,0,0,0,0,0
00000254--0ac259250e--5,E1,599,0,0,0,0,0,0,0,0
00000254--0ac259250e--5,E2,599,0,0,0,0,0,0,0,0
00000254--0ac259250e--5,E3,599,0,0,0,0,0,0,0,0
00000254--0ac259250e--5,E4,599,0,0,0,0,0,0,0,0
00000254--0ac259250e--5,E5,599,165,165,0,0,0,0,0,165
00000254--0ac259250e--6,E,599,0,0,0,0,0,0,0,0
00000254--0ac259250e--6,E1,599,0,0,0,0,0,0,0,0
00000254--0ac259250e--6,E2,599,0,0,0,0,0,0,0,0
00000254--0ac259250e--6,E3,599,0,0,0,0,0,0,0,0
00000254--0ac259250e--6,E4,599,0,0,0,0,0,0,0,0
00000254--0ac259250e--6,E5,599,0,0,0,0,0,0,0,0
00000254--0ac259250e--7,E,599,0,0,0,0,0,0,0,0
00000254--0ac259250e--7,E1,599,0,0,0,0,0,0,0,0
00000254--0ac259250e--7,E2,599,0,0,0,0,0,0,0,0
00000254--0ac259250e--7,E3,599,0,0,0,0,0,0,0,0
00000254--0ac259250e--7,E4,599,0,0,0,0,0,0,0,0
00000254--0ac259250e--7,E5,599,0,0,0,0,0,0,0,0
00000254--0ac259250e--8,E,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--8,E1,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--8,E2,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--8,E3,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--8,E4,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--8,E5,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--9,E,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--9,E1,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--9,E2,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--9,E3,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--9,E4,600,0,0,0,0,0,0,0,0
00000254--0ac259250e--9,E5,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--21,E,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--21,E1,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--21,E2,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--21,E3,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--21,E4,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--21,E5,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--22,E,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--22,E1,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--22,E2,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--22,E3,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--22,E4,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--22,E5,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--23,E,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--23,E1,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--23,E2,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--23,E3,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--23,E4,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--23,E5,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--24,E,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--24,E1,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--24,E2,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--24,E3,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--24,E4,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--24,E5,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--25,E,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--25,E1,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--25,E2,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--25,E3,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--25,E4,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--25,E5,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--26,E,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--26,E1,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--26,E2,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--26,E3,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--26,E4,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--26,E5,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--27,E,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--27,E1,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--27,E2,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--27,E3,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--27,E4,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--27,E5,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--28,E,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--28,E1,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--28,E2,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--28,E3,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--28,E4,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--28,E5,599,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--29,E,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--29,E1,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--29,E2,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--29,E3,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--29,E4,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--29,E5,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--30,E,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--30,E1,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--30,E2,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--30,E3,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--30,E4,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--30,E5,600,29,29,0,29,0,0,0,0
00000255--d1d0ee73c5--31,E,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--31,E1,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--31,E2,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--31,E3,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--31,E4,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--31,E5,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--32,E,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--32,E1,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--32,E2,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--32,E3,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--32,E4,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--32,E5,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--33,E,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--33,E1,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--33,E2,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--33,E3,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--33,E4,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--33,E5,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--34,E,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--34,E1,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--34,E2,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--34,E3,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--34,E4,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--34,E5,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--35,E,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--35,E1,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--35,E2,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--35,E3,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--35,E4,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--35,E5,600,81,81,2,79,0,0,0,0
00000255--d1d0ee73c5--36,E,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--36,E1,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--36,E2,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--36,E3,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--36,E4,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--36,E5,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--37,E,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--37,E1,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--37,E2,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--37,E3,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--37,E4,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--37,E5,600,435,435,0,0,0,0,0,435
00000255--d1d0ee73c5--38,E,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--38,E1,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--38,E2,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--38,E3,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--38,E4,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--38,E5,600,7,7,0,7,0,0,0,0
00000255--d1d0ee73c5--39,E,600,5,5,0,5,0,0,0,0
00000255--d1d0ee73c5--39,E1,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--39,E2,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--39,E3,600,5,5,0,5,0,0,0,0
00000255--d1d0ee73c5--39,E4,600,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--39,E5,600,35,35,0,15,0,0,0,20
00000255--d1d0ee73c5--40,E,420,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--40,E1,420,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--40,E2,420,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--40,E3,420,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--40,E4,420,0,0,0,0,0,0,0,0
00000255--d1d0ee73c5--40,E5,420,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--0,E,619,30,30,0,30,0,0,0,0
00000257--d1cacb63a0--0,E1,619,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--0,E2,619,30,30,0,30,0,0,0,0
00000257--d1cacb63a0--0,E3,619,30,30,0,30,0,0,0,0
00000257--d1cacb63a0--0,E4,619,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--0,E5,619,42,42,2,30,1,0,0,9
00000257--d1cacb63a0--1,E,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--1,E1,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--1,E2,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--1,E3,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--1,E4,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--1,E5,600,337,337,13,312,0,0,0,12
00000257--d1cacb63a0--10,E,599,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--10,E1,599,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--10,E2,599,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--10,E3,599,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--10,E4,599,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--10,E5,599,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--11,E,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--11,E1,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--11,E2,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--11,E3,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--11,E4,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--11,E5,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--12,E,599,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--12,E1,599,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--12,E2,599,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--12,E3,599,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--12,E4,599,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--12,E5,599,3,3,0,3,0,0,0,0
00000257--d1cacb63a0--13,E,600,1,1,0,1,0,0,0,0
00000257--d1cacb63a0--13,E1,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--13,E2,600,1,1,0,1,0,0,0,0
00000257--d1cacb63a0--13,E3,600,1,1,0,1,0,0,0,0
00000257--d1cacb63a0--13,E4,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--13,E5,600,97,97,0,97,0,0,0,0
00000257--d1cacb63a0--14,E,599,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--14,E1,599,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--14,E2,599,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--14,E3,599,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--14,E4,599,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--14,E5,599,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--15,E,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--15,E1,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--15,E2,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--15,E3,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--15,E4,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--15,E5,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--16,E,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--16,E1,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--16,E2,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--16,E3,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--16,E4,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--16,E5,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--17,E,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--17,E1,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--17,E2,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--17,E3,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--17,E4,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--17,E5,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--18,E,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--18,E1,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--18,E2,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--18,E3,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--18,E4,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--18,E5,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--19,E,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--19,E1,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--19,E2,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--19,E3,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--19,E4,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--19,E5,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--2,E,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--2,E1,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--2,E2,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--2,E3,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--2,E4,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--2,E5,600,224,224,0,0,0,0,0,224
00000257--d1cacb63a0--20,E,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--20,E1,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--20,E2,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--20,E3,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--20,E4,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--20,E5,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--21,E,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--21,E1,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--21,E2,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--21,E3,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--21,E4,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--21,E5,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--22,E,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--22,E1,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--22,E2,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--22,E3,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--22,E4,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--22,E5,600,11,11,0,11,0,0,0,0
00000257--d1cacb63a0--23,E,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--23,E1,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--23,E2,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--23,E3,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--23,E4,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--23,E5,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--24,E,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--24,E1,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--24,E2,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--24,E3,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--24,E4,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--24,E5,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--25,E,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--25,E1,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--25,E2,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--25,E3,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--25,E4,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--25,E5,600,217,217,0,0,0,0,0,217
00000257--d1cacb63a0--26,E,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--26,E1,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--26,E2,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--26,E3,600,0,0,0,0,0,0,0,0
00000257--d1cacb63a0--26,E4,600,0,0,0,0,0,0,0,0
