event_id,key,scan,scan_ns,pid,category,old_members,new_members,old_representative,new_representative,old_rep_still_member,required_change,delta_d,delta_y,delta_v,abs_delta_d,abs_delta_y,abs_delta_v,old_published,new_published,old_alias,new_alias,publication_effect,publication_delta_d,publication_delta_y,publication_delta_v,publication_delta_aLead,radarstate_effect,radarstate_affected,score_delta,old_cost,new_cost,best_vision,old_vision,best_oem,old_oem,support_superiority,group_size_before,group_size_after,old_d,old_y,old_v,old_age,new_d,new_y,new_v,new_age,old_aRel,new_aRel,old_member_current_d,old_member_current_y,old_member_current_v,old_member_current_age,old_member_current_slot,old_member_current_measurement_ns,new_member_current_d,new_member_current_y,new_member_current_v,new_member_current_age,new_member_current_slot,new_member_current_measurement_ns,old_published_aLead,new_published_aLead,lead_role_before,lead_role_after,previous_rep_dwell_scans,previous_rep_dwell_s
00000261--4ff9c41127--14:273:1000366,00000261--4ff9c41127--14,273,1034277756677,1000366,R1_STABLE_GROUP_REP_CHANGE,346|352,346|352,346,352,1,0,-2.25,0.0625,-0.25,2.25,0.0625,0.25,1,1,57,57,P2_PUBLISHED_COORDINATE_CHANGE,-2.575094223022461,0.0625,-0.25,-0.5194396620447317,NO_DOWNSTREAM_EFFECT,0,2.09375,2.692067470487708,0.5983174704877079,0,0,0,0,0,2,2,9.5,2.3125,-26.75,25,7.25,2.375,-27.0,26,N/A_NAN,N/A_NAN,9.5,2.3125,-26.75,26,13,1034266980874,7.25,2.375,-27.0,20,3,1034266980874,-0.0025162465040890827,-0.5219559085488208,,,10,0.8995238830000001
00000261--4ff9c41127--14:273:1000382,00000261--4ff9c41127--14,273,1034277756677,1000382,R1_STABLE_GROUP_REP_CHANGE,362|363,362|363,363,362,1,0,-1.25,0.03125,-0.25,1.25,0.03125,0.25,1,1,84,84,P2_PUBLISHED_COORDINATE_CHANGE,-1.53436279296875,0.03125,-0.25,-0.6192166712572618,NO_DOWNSTREAM_EFFECT,0,1.1093749999999998,2.6680808432211336,1.5587058432211338,0,0,0,0,0,2,2,43.25,2.5625,-26.5,13,42.0,2.59375,-26.75,14,N/A_NAN,N/A_NAN,43.25,2.5625,-26.5,14,21,1034277756677,42.0,2.59375,-26.75,14,18,1034277756677,0.5599354038773736,-0.05928126737988815,,,10,0.8995238830000001
00000261--4ff9c41127--14:273:1000387,00000261--4ff9c41127--14,273,1034277756677,1000387,R1_STABLE_GROUP_REP_CHANGE,367|377,367|377,367,377,1,0,-2.5,0.03125,0.0,2.5,0.03125,0.0,1,1,88,88,P2_PUBLISHED_COORDINATE_CHANGE,-2.8157424926757812,0.03125,0.0,0.2127888813763336,NO_DOWNSTREAM_EFFECT,0,1.9062500000000002,2.1146932328159567,0.20844323281595645,0,0,0,0,0,2,2,31.25,2.53125,-26.75,5,28.75,2.5625,-26.75,6,N/A_NAN,N/A_NAN,30.5,2.625,-26.5,6,14,1034266980874,28.75,2.5625,-26.75,4,2,1034266980874,0.0,0.2127888813763336,,,4,0.29936690400000004
00000261--4ff9c41127--14:274:1000382,00000261--4ff9c41127--14,274,1034377024483,1000382,R1_STABLE_GROUP_REP_CHANGE,362|363,362|363,362,363,1,0,-3.75,-0.0625,0.25,3.75,0.0625,0.25,1,1,84,84,P2_PUBLISHED_COORDINATE_CHANGE,-3.4559364318847656,-0.0625,0.25,0.4093165023429397,NO_DOWNSTREAM_EFFECT,0,1.109375,2.361802512099298,1.252427512099298,0,0,0,0,0,2,2,42.0,2.59375,-26.75,14,38.25,2.53125,-26.5,15,N/A_NAN,N/A_NAN,37.0,2.5625,-26.75,15,18,1034367564363,38.25,2.53125,-26.5,15,21,1034377024483,-0.05928126737988815,0.35003523496305156,,,1,0.0
00000261--4ff9c41127--14:281:1000399,00000261--4ff9c41127--14,281,1035077758663,1000399,R1_STABLE_GROUP_REP_CHANGE,379|384,379|384,379,384,1,0,-3.0,0.0,0.0,3.0,0.0,0.0,1,1,70,70,P2_PUBLISHED_COORDINATE_CHANGE,-3.0255126953125,0.0,0.0,-0.1024339661693053,NO_DOWNSTREAM_EFFECT,0,0.3819165856371285,0.7018996341519621,0.3199830485148336,0,0,0,0,0,2,2,43.5,2.6875,-26.75,9,40.5,2.6875,-26.75,10,N/A_NAN,N/A_NAN,41.5,2.65625,-26.75,10,17,1035067987849,40.5,2.6875,-26.75,7,30,1035077758663,0.07948366211189561,-0.02295030405740968,,,9,0.800348052
00000261--4ff9c41127--14:289:1000399,00000261--4ff9c41127--14,289,1035877941858,1000399,R1_STABLE_GROUP_REP_CHANGE,379|384,379|384,384,379,1,0,-3.75,-0.03125,0.0,3.75,0.03125,0.0,1,1,70,70,P2_PUBLISHED_COORDINATE_CHANGE,-4.379020690917969,-0.03125,0.0,-0.023500400600433114,NO_DOWNSTREAM_EFFECT,0,1.25,2.330574003148278,1.080574003148278,0,0,0,0,0,2,2,22.75,2.59375,-26.75,17,19.0,2.5625,-26.75,18,N/A_NAN,N/A_NAN,17.75,2.5625,-26.75,15,30,1035877941858,19.0,2.5625,-26.75,18,17,1035867168235,-0.008207616408645115,-0.03170801700907823,,,8,0.6997525950000001
00000261--4ff9c41127--14:289:1000400,00000261--4ff9c41127--14,289,1035877941858,1000400,R1_STABLE_GROUP_REP_CHANGE,380|386,380|386,380,386,1,0,-3.5,0.0,0.0,3.5,0.0,0.0,1,1,77,77,P2_PUBLISHED_COORDINATE_CHANGE,-4.129020690917969,0.0,0.0,0.10278386217284069,NO_DOWNSTREAM_EFFECT,0,1.6515008593960798,2.4668321709362075,0.8153313115401277,0,0,0,0,0,2,2,26.75,2.65625,-26.75,17,23.25,2.65625,-26.75,18,N/A_NAN,N/A_NAN,21.75,2.71875,-26.5,18,20,1035877941858,23.25,2.65625,-26.75,12,5,1035867168235,0.26244736810823427,0.36523123028107496,,,17,1.6003897420000002
00000261--4ff9c41127--14:289:1000412,00000261--4ff9c41127--14,289,1035877941858,1000412,R1_STABLE_GROUP_REP_CHANGE,392|396,392|396,392,396,1,0,-3.0,0.09375,-0.25,3.0,0.09375,0.25,1,1,93,93,P2_PUBLISHED_COORDINATE_CHANGE,-3.3584213256835938,0.09375,-0.25,-0.35417423535679216,NO_DOWNSTREAM_EFFECT,0,1.8532358017443238,2.3332995045712464,0.48006370282692257,0,0,0,0,0,2,2,50.75,2.78125,-26.75,7,47.75,2.875,-27.0,8,N/A_NAN,N/A_NAN,45.75,2.75,-26.75,8,25,1035867168235,47.75,2.875,-27.0,6,2,1035867168235,0.03647297547487971,-0.31770125988191245,,,6,0.508625289
00000261--4ff9c41127--14:289:1000413,00000261--4ff9c41127--14,289,1035877941858,1000413,R1_STABLE_GROUP_REP_CHANGE,393|394,393|394,393,394,1,0,-3.0,0.0625,0.25,3.0,0.0625,0.25,1,1,35,35,P2_PUBLISHED_COORDINATE_CHANGE,-3.3423995971679688,0.0625,0.25,0.5519529537429841,NO_DOWNSTREAM_EFFECT,0,1.7762900141934177,2.2150498470228026,0.4387598328293849,0,0,0,0,0,2,2,56.75,2.6875,-27.0,6,53.75,2.75,-26.75,7,N/A_NAN,N/A_NAN,52.0,2.59375,-26.75,7,15,1035867168235,53.75,2.75,-26.75,7,16,1035867168235,-0.23285337486267066,0.3190995788803135,,,6,0.508625289
00000261--4ff9c41127--14:290:1000399,00000261--4ff9c41127--14,290,1035977618481,1000399,R1_STABLE_GROUP_REP_CHANGE,379|384,379|384,379,384,1,0,-1.25,0.0,0.0,1.25,0.0,0.0,1,1,70,70,P2_PUBLISHED_COORDINATE_CHANGE,-0.6795291900634766,0.0,0.0,0.03434477110910206,NO_DOWNSTREAM_EFFECT,0,1.25,2.6670030181996305,1.4170030181996305,0,0,0,0,0,2,2,19.0,2.5625,-26.75,18,17.75,2.5625,-26.75,19,N/A_NAN,N/A_NAN,19.0,2.5625,-26.75,19,17,1035968157886,17.75,2.5625,-26.75,16,30,1035977618481,-0.03170801700907823,0.0026367541000238276,,,1,0.0
00000261--4ff9c41127--14:290:1000400,00000261--4ff9c41127--14,290,1035977618481,1000400,R1_STABLE_GROUP_REP_CHANGE,380|386,380|386,386,380,1,0,-1.5,0.0625,0.25,1.5,0.0625,0.25,1,1,77,77,P2_PUBLISHED_COORDINATE_CHANGE,-1.1759262084960938,0.0625,0.25,0.5000708464476878,NO_DOWNSTREAM_EFFECT,0,1.3450033650736142,2.667138129077844,1.3221347640042298,0,0,0,0,0,2,2,23.25,2.65625,-26.75,18,21.75,2.71875,-26.5,19,N/A_NAN,N/A_NAN,23.25,2.65625,-26.75,13,5,1035968157886,21.75,2.71875,-26.5,19,20,1035968157886,0.36523123028107496,0.8653020767287628,,,1,0.0
00000261--4ff9c41127--14:290:1000402,00000261--4ff9c41127--14,290,1035977618481,1000402,R1_STABLE_GROUP_REP_CHANGE,382|395,382|395,382,395,1,0,-2.0,0.125,0.0,2.0,0.125,0.0,1,1,60,60,P2_PUBLISHED_COORDINATE_CHANGE,-1.9707984924316406,0.125,0.0,0.1769302739229971,NO_DOWNSTREAM_EFFECT,0,1.939758075579321,2.6676329034784065,0.7278748278990856,0,0,0,0,0,2,2,39.75,2.53125,-26.75,14,37.75,2.65625,-26.75,15,N/A_NAN,N/A_NAN,39.75,2.53125,-26.75,15,31,1035977618481,37.75,2.65625,-26.75,7,1,1035968157886,0.08932191296325187,0.26625218688624896,,,13,1.200312611
00000261--4ff9c41127--14:290:1000412,00000261--4ff9c41127--14,290,1035977618481,1000412,R1_STABLE_GROUP_REP_CHANGE,392|396,392|396,396,392,1,0,-2.0,-0.125,0.25,2.0,0.125,0.25,1,1,93,93,P2_PUBLISHED_COORDINATE_CHANGE,-1.6729621887207031,-0.125,0.25,0.492341234543173,NO_DOWNSTREAM_EFFECT,0,1.8125000000000002,2.6928158126029684,0.8803158126029682,0,0,0,0,0,2,2,47.75,2.875,-27.0,8,45.75,2.75,-26.75,9,N/A_NAN,N/A_NAN,47.75,2.875,-27.0,7,2,1035968157886,45.75,2.75,-26.75,9,25,1035968157886,-0.31770125988191245,0.17463997466126058,,,1,0.0
00000261--4ff9c41127--14:290:1000413,00000261--4ff9c41127--14,290,1035977618481,1000413,R1_STABLE_GROUP_REP_CHANGE,393|394,393|394,394,393,1,0,-1.75,-0.15625,0.0,1.75,0.15625,0.0,1,1,35,35,P2_PUBLISHED_COORDINATE_CHANGE,-1.4326019287109375,-0.15625,0.0,0.13683908799719724,NO_DOWNSTREAM_EFFECT,0,1.671875,2.6680724899749517,0.9961974899749517,0,0,0,0,0,2,2,53.75,2.75,-26.75,7,52.0,2.59375,-26.75,8,N/A_NAN,N/A_NAN,53.75,2.75,-26.75,8,16,1035968157886,52.0,2.59375,-26.75,8,15,1035968157886,0.3190995788803135,0.4559386668775107,,,1,0.0
00000261--4ff9c41127--14:292:1000399,00000261--4ff9c41127--14,292,1036177475993,1000399,R1_STABLE_GROUP_REP_CHANGE,379|384,379|384,384,379,1,0,-2.5,0.0,0.0,2.5,0.0,0.0,1,1,70,70,P2_PUBLISHED_COORDINATE_CHANGE,-2.50498104095459,0.0,0.0,0.019159098962797796,NO_DOWNSTREAM_EFFECT,0,0.42456770725527093,0.5892668388336764,0.16469913157840543,0,0,0,0,0,2,2,15.25,2.625,-26.75,20,12.75,2.625,-26.75,21,N/A_NAN,N/A_NAN,12.0,2.625,-26.75,18,30,1036177475993,12.75,2.625,-26.75,21,17,1036166977026,0.025665101635268143,0.04482420059806594,,,2,0.10028582500000001
00000261--4ff9c41127--14:292:1000400,00000261--4ff9c41127--14,292,1036177475993,1000400,R1_STABLE_GROUP_REP_CHANGE,380|386,380|386,380,386,1,0,-2.0,-0.0625,-0.25,2.0,0.0625,0.25,1,1,77,77,P2_PUBLISHED_COORDINATE_CHANGE,-2.0112838745117188,-0.0625,-0.25,-0.6570011964014425,NO_DOWNSTREAM_EFFECT,0,0.08911984185445831,0.8804974209272292,0.7913775790727708,0,0,0,0,0,2,2,19.5,2.75,-26.5,20,17.5,2.6875,-26.75,21,N/A_NAN,N/A_NAN,16.0,2.78125,-26.5,21,20,1036177475993,17.5,2.6875,-26.75,15,5,1036166977026,0.8520585117773319,0.19505731537588944,,,2,0.10028582500000001
00000261--4ff9c41127--14:293:1000412,00000261--4ff9c41127--14,293,1036277102175,1000412,R1_STABLE_GROUP_REP_CHANGE,392|396,392|396,392,396,1,0,-3.0,0.125,0.25,3.0,0.125,0.25,1,1,93,93,P2_PUBLISHED_COORDINATE_CHANGE,-3.3596420288085938,0.125,0.25,0.40237860818562954,NO_DOWNSTREAM_EFFECT,0,1.203125,1.701387667185442,0.498262667185442,0,0,0,0,0,2,2,40.0,2.59375,-27.0,11,37.0,2.71875,-26.75,12,N/A_NAN,N/A_NAN,35.75,2.625,-26.75,12,25,1036267315674,37.0,2.71875,-26.75,10,2,1036267315674,-0.20425977298785014,0.1981188351977794,,,3,0.19985751200000001
00000261--4ff9c41127--14:293:1000413,00000261--4ff9c41127--14,293,1036277102175,1000413,R1_STABLE_GROUP_REP_CHANGE,393|394,393|394,393,394,1,0,-3.25,0.03125,-0.25,3.25,0.03125,0.25,1,1,35,35,P2_PUBLISHED_COORDINATE_CHANGE,-3.625762939453125,0.03125,-0.25,-0.5784991736601865,NO_DOWNSTREAM_EFFECT,0,1.498626533866435,2.225019611895892,0.7263930780294567,0,0,0,0,0,2,2,46.25,2.59375,-26.75,10,43.0,2.625,-27.0,11,N/A_NAN,N/A_NAN,41.5,2.5625,-27.0,11,15,1036267315674,43.0,2.625,-27.0,11,16,1036267315674,0.3412779434179829,-0.23722123024220365,,,3,0.19985751200000001
00000261--4ff9c41127--14:294:1000412,00000261--4ff9c41127--14,294,1036377248702,1000412,R1_STABLE_GROUP_REP_CHANGE,392|396,392|396,396,392,1,0,-1.25,-0.09375,0.0,1.25,0.09375,0.0,1,1,93,93,P2_PUBLISHED_COORDINATE_CHANGE,-0.9160690307617188,-0.09375,0.0,0.12541917351803533,NO_DOWNSTREAM_EFFECT,0,1.205059259291703,2.6797335590765963,1.4746742997848932,0,0,0,0,0,2,2,37.0,2.71875,-26.75,12,35.75,2.625,-26.75,13,N/A_NAN,N/A_NAN,37.0,2.71875,-26.75,11,2,1036367764094,35.75,2.625,-26.75,13,25,1036367764094,0.1981188351977794,0.32353800871581473,,,1,0.0
00000261--4ff9c41127--14:294:1000413,00000261--4ff9c41127--14,294,1036377248702,1000413,R1_STABLE_GROUP_REP_CHANGE,393|394,393|394,394,393,1,0,-1.5,-0.0625,0.0,1.5,0.0625,0.0,1,1,35,35,P2_PUBLISHED_COORDINATE_CHANGE,-1.1629524230957031,-0.0625,0.0,-0.08183993738524137,NO_DOWNSTREAM_EFFECT,0,1.4710209939565073,2.704943851176214,1.2339228572197067,0,0,0,0,0,2,2,43.0,2.625,-27.0,11,41.5,2.5625,-27.0,12,N/A_NAN,N/A_NAN,43.0,2.625,-27.0,12,16,1036367764094,41.5,2.5625,-27.0,12,15,1036367764094,-0.23722123024220365,-0.319061167627445,,,1,0.0
00000261--4ff9c41127--14:295:1000413,00000261--4ff9c41127--14,295,1036477911577,1000413,R1_STABLE_GROUP_REP_CHANGE,393|394,393|394,393,394,1,0,-3.75,0.03125,0.0,3.75,0.03125,0.0,1,1,35,35,P2_PUBLISHED_COORDINATE_CHANGE,-4.053028106689453,0.03125,0.0,0.0746802024764015,NO_DOWNSTREAM_EFFECT,0,1.25,2.2973352328532095,1.0473352328532095,0,0,0,0,0,2,2,41.5,2.5625,-27.0,12,37.75,2.59375,-27.0,13,N/A_NAN,N/A_NAN,36.5,2.59375,-27.0,13,15,1036467125241,37.75,2.59375,-27.0,13,16,1036467125241,-0.319061167627445,-0.24438096515104352,,,1,0.0
00000261--4ff9c41127--14:296:1000413,00000261--4ff9c41127--14,296,1036577222834,1000413,R1_STABLE_GROUP_REP_CHANGE,393|394,393|394,394,393,1,0,-2.0,0.0,0.0,2.0,0.0,0.0,1,1,35,35,P2_PUBLISHED_COORDINATE_CHANGE,-1.6832542419433594,0.0,0.0,0.03376270616570709,NO_DOWNSTREAM_EFFECT,0,1.9999999999999998,2.686577450081243,0.6865774500812434,0,0,0,0,0,2,2,37.75,2.59375,-27.0,13,35.75,2.59375,-27.0,14,N/A_NAN,N/A_NAN,37.75,2.59375,-27.0,14,13,1036567779940,35.75,2.59375,-27.0,14,16,1036567779940,-0.24438096515104352,-0.21061825898533643,,,1,0.0
00000261--4ff9c41127--14:304:1000412,00000261--4ff9c41127--14,304,1037377637510,1000412,R1_STABLE_GROUP_REP_CHANGE,392|396,392|396,396,392,1,0,-2.75,-0.0625,0.0,2.75,0.0625,0.0,1,1,93,93,P2_PUBLISHED_COORDINATE_CHANGE,-2.7902889251708984,-0.0625,0.0,0.05949577273726203,NO_DOWNSTREAM_EFFECT,0,0.37912197275964843,0.45523931173123855,0.07611733897159012,0,0,0,0,0,2,2,12.0,2.625,-27.0,22,9.25,2.5625,-27.0,23,N/A_NAN,N/A_NAN,9.75,2.625,-27.0,21,2,1037367162069,9.25,2.5625,-27.0,23,25,1037367162069,-0.5416330391840593,-0.4821372664467972,,,6,0.5087435250000001
00000261--4ff9c41127--14:321:1000450,00000261--4ff9c41127--14,321,1039077834205,1000450,R1_STABLE_GROUP_REP_CHANGE,423|429,423|429,423,429,1,0,-3.75,0.0,0.25,3.75,0.0,0.25,1,1,57,57,P2_PUBLISHED_COORDINATE_CHANGE,-4.014598846435547,0.0,0.25,0.4347671953502039,NO_DOWNSTREAM_EFFECT,0,1.25,2.3892716491410635,1.1392716491410635,0,0,0,0,0,2,2,40.5,2.53125,-27.25,11,36.75,2.53125,-27.0,12,N/A_NAN,N/A_NAN,35.5,2.53125,-27.0,12,11,1039067065926,36.75,2.53125,-27.0,10,16,1039067065926,-0.1913331387347832,0.24343405661542072,,,10,0.899622412
00000261--4ff9c41127--14:321:1000461,00000261--4ff9c41127--14,321,1039077834205,1000461,R1_STABLE_GROUP_REP_CHANGE,433|434,433|434,433,434,1,0,-3.25,-0.40625,0.25,3.25,0.40625,0.25,1,1,94,94,P2_PUBLISHED_COORDINATE_CHANGE,-3.514598846435547,-0.40625,0.25,0.13535477104187,NO_DOWNSTREAM_EFFECT,0,1.59375,2.424363780332272,0.8306137803322722,0,0,0,0,0,2,2,54.5,2.625,-27.25,5,51.25,2.21875,-27.0,6,N/A_NAN,N/A_NAN,49.5,2.28125,-27.25,6,0,1039067065926,51.25,2.21875,-27.0,6,1,1039067065926,0.0,0.13535477104187,,,4,0.29768082100000004
00000261--4ff9c41127--14:322:1000450,00000261--4ff9c41127--14,322,1039177026218,1000450,R1_STABLE_GROUP_REP_CHANGE,423|429,423|429,429,423,1,0,-3.25,-0.0625,0.0,3.25,0.0625,0.0,1,1,57,57,P2_PUBLISHED_COORDINATE_CHANGE,-2.9903526306152344,-0.0625,0.0,0.059061926684522814,NO_DOWNSTREAM_EFFECT,0,0.5981138712914267,1.1974944356457133,0.5993805643542867,0,0,0,0,0,2,2,36.75,2.53125,-27.0,12,33.5,2.46875,-27.0,13,N/A_NAN,N/A_NAN,35.25,2.5625,-27.0,11,16,1039167575032,33.5,2.46875,-27.0,13,11,1039167575032,0.24343405661542072,0.30249598329994354,,,1,0.0
00000261--4ff9c41127--14:332:1000461,00000261--4ff9c41127--14,332,1040178082543,1000461,R1_STABLE_GROUP_REP_CHANGE,433|434,433|434,434,433,1,0,-3.0,0.0,0.0,3.0,0.0,0.0,1,1,94,94,P2_PUBLISHED_COORDINATE_CHANGE,-3.075695037841797,0.0,0.0,0.07442920183974855,NO_DOWNSTREAM_EFFECT,0,0.4060183529962629,0.4555282161402878,0.049509863144024946,0,0,0,0,0,2,2,23.75,2.53125,-27.0,16,20.75,2.53125,-27.0,17,N/A_NAN,N/A_NAN,21.25,2.53125,-27.0,17,1,1040167142923,20.75,2.53125,-27.0,17,0,1040167142923,0.4537997821830323,0.5282289840227808,,,11,0.990900361
00000261--4ff9c41127--14:337:1000461,00000261--4ff9c41127--14,337,1040677186702,1000461,R1_STABLE_GROUP_REP_CHANGE,433|434,433|434,433,434,1,0,-2.5,0.03125,-0.25,2.5,0.03125,0.25,1,1,94,94,P2_PUBLISHED_COORDINATE_CHANGE,-2.7811527252197266,0.03125,-0.25,-0.6081162249303634,NO_DOWNSTREAM_EFFECT,0,0.28504463986563877,0.5894110123361804,0.30436637247054166,0,0,0,0,0,2,2,10.5,2.59375,-26.75,21,8.0,2.625,-27.0,22,N/A_NAN,N/A_NAN,7.25,2.59375,-26.75,22,0,1040667426112,8.0,2.625,-27.0,22,1,1040667426112,0.5041707895895484,-0.10394543534081502,,,5,0.39954498800000005
00000261--4ff9c41127--14:338:1000461,00000261--4ff9c41127--14,338,1040777509799,1000461,R1_STABLE_GROUP_REP_CHANGE,433|434,433|434,434,433,1,0,-2.75,-0.03125,0.25,2.75,0.03125,0.25,1,1,94,94,P2_PUBLISHED_COORDINATE_CHANGE,-2.469715118408203,-0.03125,0.25,0.3699208394621009,NO_DOWNSTREAM_EFFECT,0,0.27682738587064915,0.4587261929353246,0.18189880706467543,0,0,0,0,0,2,2,8.0,2.625,-27.0,22,5.25,2.59375,-26.75,23,N/A_NAN,N/A_NAN,5.75,2.625,-27.0,23,1,1040767024290,5.25,2.59375,-26.75,23,0,1040767024290,-0.10394543534081502,0.2659754041212859,,,1,0.0
00000261--4ff9c41127--14:352:1000495,00000261--4ff9c41127--14,352,1042167457891,1000495,R1_STABLE_GROUP_REP_CHANGE,465|471,465|471,465,471,1,0,-2.75,-0.0625,0.0,2.75,0.0625,0.0,1,1,48,48,P2_PUBLISHED_COORDINATE_CHANGE,-2.790639877319336,-0.0625,0.0,0.04963828856189567,NO_DOWNSTREAM_EFFECT,0,2.1059058626735148,2.177480393204177,0.07157453053066232,0,0,0,0,0,2,2,20.25,2.5625,-27.25,15,17.5,2.5,-27.25,16,N/A_NAN,N/A_NAN,15.5,2.59375,-27.0,16,13,1042167457891,17.5,2.5,-27.25,12,29,1042167457891,-0.10432245439624702,-0.054684165834351345,,,14,1.290465419
00000261--4ff9c41127--14:361:1000496,00000261--4ff9c41127--14,361,1043068412572,1000496,R1_STABLE_GROUP_REP_CHANGE,466|474,466|474,466,474,1,0,-3.5,-0.0625,0.0,3.5,0.0625,0.0,1,1,65,65,P2_PUBLISHED_COORDINATE_CHANGE,-3.48465633392334,-0.0625,0.0,0.003469539068856095,NO_DOWNSTREAM_EFFECT,0,0.96875,1.7574914028763546,0.7887414028763546,0,0,0,0,0,2,2,13.75,2.625,-27.25,24,10.25,2.5625,-27.25,25,N/A_NAN,N/A_NAN,9.25,2.625,-27.25,25,1,1043068412572,10.25,2.5625,-27.25,19,2,1043068412572,0.0266893255564028,0.030158864625258894,,,24,2.2905726960000004
00000261--4ff9c41127--14:363:1000496,00000261--4ff9c41127--14,363,1043268356265,1000496,R1_STABLE_GROUP_REP_CHANGE,466|474,466|474,474,466,1,0,-3.0,0.0625,0.0,3.0,0.0625,0.0,1,1,65,65,P2_PUBLISHED_COORDINATE_CHANGE,-2.9732227325439453,0.0625,0.0,0.017563153611788902,NO_DOWNSTREAM_EFFECT,0,0.4018428486822714,0.7171616216717422,0.31531877298947086,0,0,0,0,0,2,2,8.0,2.5625,-27.25,26,5.0,2.625,-27.25,27,N/A_NAN,N/A_NAN,6.0,2.5625,-27.25,21,2,1043268356265,5.0,2.625,-27.25,27,1,1043268356265,0.058207047325124515,0.07577020093691342,,,2,0.100232021
00000261--4ff9c41127--14:369:1000535,00000261--4ff9c41127--14,369,1043867693064,1000535,R1_STABLE_GROUP_REP_CHANGE,503|504,503|504,503,504,1,0,-4.5,-0.3125,0.0,4.5,0.3125,0.0,1,1,92,92,P2_PUBLISHED_COORDINATE_CHANGE,-4.453468322753906,-0.3125,0.0,0.0,NO_DOWNSTREAM_EFFECT,0,0.71875,2.915626888600859,2.196876888600859,0,0,0,0,0,2,2,41.75,3.0625,-27.25,3,37.25,2.75,-27.25,4,N/A_NAN,N/A_NAN,36.5,2.8125,-27.25,4,21,1043867693064,37.25,2.75,-27.25,4,22,1043867693064,0.0,0.0,,,3,0.19979396600000002
00000261--4ff9c41127--14:370:1000535,00000261--4ff9c41127--14,370,1043967476283,1000535,R1_STABLE_GROUP_REP_CHANGE,503|504,503|504,504,503,1,0,-2.75,0.0,0.0,2.75,0.0,0.0,1,1,92,92,P2_PUBLISHED_COORDINATE_CHANGE,-2.7990379333496094,0.0,0.0,0.0,NO_DOWNSTREAM_EFFECT,0,0.6932401752045747,0.7294325876022874,0.03619241239771265,0,0,0,0,0,2,2,37.25,2.75,-27.25,4,34.5,2.75,-27.25,5,N/A_NAN,N/A_NAN,35.25,2.71875,-27.25,5,22,1043967476283,34.5,2.75,-27.25,5,21,1043967476283,0.0,0.0,,,1,0.0
00000261--4ff9c41127--14:378:1000540,00000261--4ff9c41127--14,378,1044768444523,1000540,R1_STABLE_GROUP_REP_CHANGE,508|509,508|509,508,509,1,0,-2.75,-0.21875,0.0,2.75,0.21875,0.0,1,1,83,83,P2_PUBLISHED_COORDINATE_CHANGE,-2.4361648559570312,-0.21875,0.0,-0.012283613905806436,NO_DOWNSTREAM_EFFECT,0,1.9687500000000002,2.349877704911415,0.38112770491141457,0,0,0,0,0,2,2,41.0,2.8125,-27.25,8,38.25,2.59375,-27.25,9,N/A_NAN,N/A_NAN,36.25,2.65625,-27.25,9,1,1044768444523,38.25,2.59375,-27.25,9,2,1044768444523,0.06692948250441882,0.05464586859861239,,,8,0.71018691
00000261--4ff9c41127--14:388:1000537,00000261--4ff9c41127--14,388,1045767324134,1000537,R1_STABLE_GROUP_REP_CHANGE,505|506,505|506,505,506,1,0,-3.5,-0.03125,0.0,3.5,0.03125,0.0,1,1,41,41,P2_PUBLISHED_COORDINATE_CHANGE,-3.5064849853515625,-0.03125,0.0,-0.02558652609192799,NO_DOWNSTREAM_EFFECT,0,0.5916196689743813,1.3817473344871907,0.7901276655128093,0,0,0,0,0,2,2,16.75,2.71875,-27.25,19,13.25,2.6875,-27.25,20,N/A_NAN,N/A_NAN,15.25,2.78125,-27.0,20,28,1045767324134,13.25,2.6875,-27.25,20,2,1045767324134,0.06396631522981996,0.03837978913789197,,,19,1.799585793
00000261--4ff9c41127--14:388:1000551,00000261--4ff9c41127--14,388,1045767324134,1000551,R1_STABLE_GROUP_REP_CHANGE,519|521,519|521,519,521,1,0,-2.0,-0.15625,0.0,2.0,0.15625,0.0,1,1,39,39,P2_PUBLISHED_COORDINATE_CHANGE,-2.006542205810547,-0.15625,0.0,0.053999148016747454,NO_DOWNSTREAM_EFFECT,0,1.9218749999999998,2.7551655101045895,0.8332905101045898,0,0,0,0,0,2,2,43.0,2.71875,-27.5,9,41.0,2.5625,-27.5,10,N/A_NAN,N/A_NAN,43.0,2.71875,-27.5,10,25,1045767324134,41.0,2.5625,-27.5,8,17,1045767324134,-0.04752079317163144,0.0064783548451160175,,,9,0.7982490640000001
00000261--4ff9c41127--14:389:1000537,00000261--4ff9c41127--14,389,1045878000715,1000537,R1_STABLE_GROUP_REP_CHANGE,505|506,505|506,506,505,1,0,-2.75,0.125,0.25,2.75,0.125,0.25,1,1,41,41,P2_PUBLISHED_COORDINATE_CHANGE,-2.9906015396118164,0.125,0.25,0.5524395367667048,NO_DOWNSTREAM_EFFECT,0,1.4090564358894428,1.8607782179447214,0.4517217820552786,0,0,0,0,0,2,2,13.25,2.6875,-27.25,20,10.5,2.8125,-27.0,21,N/A_NAN,N/A_NAN,8.5,2.6875,-27.5,21,2,1045867205418,10.5,2.8125,-27.0,21,28,1045867205418,0.03837978913789197,0.5908193259045967,,,1,0.0
