event_id,scan,pid,category,abs_delta_d,abs_delta_y,abs_delta_v,publication_divergence_scans,publication_divergence_duration_s,key,policy
0000027f--cb2a133365--20:227:1000263,227,1000263,R1_STABLE_GROUP_REP_CHANGE,0.0,0.5,0.0,1,0.0,0000027f--cb2a133365--20,E
0000027f--cb2a133365--20:228:1000263,228,1000263,R2_MEMBER_DISAPPEAR_REP_CHANGE,1.25,0.125,0.0,0,0.0,0000027f--cb2a133365--20,E
0000027f--cb2a133365--20:232:1000234,232,1000234,R5_GROUP_MERGE_REP_CHANGE,0.5,0.0,0.5,1,0.0,0000027f--cb2a133365--20,E
0000027f--cb2a133365--20:233:1000234,233,1000234,R2_MEMBER_DISAPPEAR_REP_CHANGE,1.0,0.625,0.25,0,0.0,0000027f--cb2a133365--20,E
0000027f--cb2a133365--20:244:1000267,244,1000267,R1_STABLE_GROUP_REP_CHANGE,0.75,0.25,0.75,1,0.0,0000027f--cb2a133365--20,E
0000027f--cb2a133365--20:245:1000267,245,1000267,R2_MEMBER_DISAPPEAR_REP_CHANGE,0.75,0.40625,0.5,0,0.0,0000027f--cb2a133365--20,E
0000027f--cb2a133365--20:441:1000604,441,1000604,R1_STABLE_GROUP_REP_CHANGE,2.75,2.40625,1.0,2,0.100072746,0000027f--cb2a133365--20,E
0000027f--cb2a133365--20:448:1000630,448,1000630,R1_STABLE_GROUP_REP_CHANGE,1.25,0.21875,0.0,5,0.40026221500000003,0000027f--cb2a133365--20,E
0000027f--cb2a133365--20:452:1000629,452,1000629,R1_STABLE_GROUP_REP_CHANGE,0.5,0.84375,0.0,5,0.40026221500000003,0000027f--cb2a133365--20,E
0000027f--cb2a133365--20:452:1000630,452,1000630,R1_STABLE_GROUP_REP_CHANGE,0.25,0.96875,0.0,5,0.40026221500000003,0000027f--cb2a133365--20,E
0000027f--cb2a133365--20:453:1000629,453,1000629,R2_MEMBER_DISAPPEAR_REP_CHANGE,1.5,0.53125,0.0,0,0.0,0000027f--cb2a133365--20,E
0000027f--cb2a133365--20:490:1000678,490,1000678,R1_STABLE_GROUP_REP_CHANGE,0.5,0.0625,0.25,3,0.200952719,0000027f--cb2a133365--20,E
0000027f--cb2a133365--20:493:1000678,493,1000678,R1_STABLE_GROUP_REP_CHANGE,1.25,0.40625,0.0,0,0.0,0000027f--cb2a133365--20,E
0000027f--cb2a133365--21:38:1000031,38,1000031,R1_STABLE_GROUP_REP_CHANGE,2.0,0.21875,0.0,19,1.799542079,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:64:1000060,64,1000060,R1_STABLE_GROUP_REP_CHANGE,2.5,0.0625,0.0,27,2.5995530710000003,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:75:1000060,75,1000060,R1_STABLE_GROUP_REP_CHANGE,2.75,0.09375,0.0,27,2.5995530710000003,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:130:1000130,130,1000130,R1_STABLE_GROUP_REP_CHANGE,2.25,1.03125,0.25,4,0.29973858000000003,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:134:1000130,134,1000130,R2_MEMBER_DISAPPEAR_REP_CHANGE,0.25,1.125,0.25,0,0.0,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:147:1000130,147,1000130,R1_STABLE_GROUP_REP_CHANGE,2.25,0.96875,0.25,30,2.903503199,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:171:1000130,171,1000130,R2_MEMBER_DISAPPEAR_REP_CHANGE,1.25,1.125,0.5,30,2.903503199,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:188:1000175,188,1000175,R1_STABLE_GROUP_REP_CHANGE,1.25,1.0,0.25,37,3.599064214,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:189:1000175,189,1000175,R1_STABLE_GROUP_REP_CHANGE,0.75,1.1875,0.0,37,3.599064214,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:190:1000175,190,1000175,R1_STABLE_GROUP_REP_CHANGE,1.25,1.1875,0.0,37,3.599064214,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:192:1000175,192,1000175,R1_STABLE_GROUP_REP_CHANGE,1.0,1.1875,0.0,37,3.599064214,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:243:1000216,243,1000216,R1_STABLE_GROUP_REP_CHANGE,2.25,0.625,0.0,7,0.600072507,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:266:1000255,266,1000255,R1_STABLE_GROUP_REP_CHANGE,1.75,0.6875,0.0,134,13.298766354000001,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:269:1000299,269,1000299,R1_STABLE_GROUP_REP_CHANGE,0.5,0.4375,0.25,134,13.298766354000001,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:270:1000255,270,1000255,R2_MEMBER_DISAPPEAR_REP_CHANGE,1.75,0.78125,0.25,134,13.298766354000001,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:270:1000299,270,1000299,R5_GROUP_MERGE_REP_CHANGE,1.25,0.46875,0.25,134,13.298766354000001,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:272:1000225,272,1000225,R1_STABLE_GROUP_REP_CHANGE,1.25,0.34375,0.5,134,13.298766354000001,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:273:1000225,273,1000225,R1_STABLE_GROUP_REP_CHANGE,0.5,0.34375,0.5,134,13.298766354000001,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:287:1000313,287,1000313,R1_STABLE_GROUP_REP_CHANGE,1.0,0.125,0.5,134,13.298766354000001,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:293:1000314,293,1000314,R1_STABLE_GROUP_REP_CHANGE,1.25,0.46875,0.25,134,13.298766354000001,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:296:1000314,296,1000314,R1_STABLE_GROUP_REP_CHANGE,0.25,0.53125,0.0,134,13.298766354000001,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:296:1000336,296,1000336,R5_GROUP_MERGE_REP_CHANGE,2.0,0.4375,0.0,134,13.298766354000001,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:358:1000388,358,1000388,R1_STABLE_GROUP_REP_CHANGE,2.25,0.125,0.0,134,13.298766354000001,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:373:1000388,373,1000388,R2_MEMBER_DISAPPEAR_REP_CHANGE,1.25,0.25,0.0,134,13.298766354000001,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:377:1000358,377,1000358,R1_STABLE_GROUP_REP_CHANGE,1.0,0.34375,0.0,134,13.298766354000001,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:379:1000358,379,1000358,R1_STABLE_GROUP_REP_CHANGE,0.75,0.09375,0.0,134,13.298766354000001,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:380:1000358,380,1000358,R1_STABLE_GROUP_REP_CHANGE,0.75,0.09375,0.0,134,13.298766354000001,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:455:1000490,455,1000490,R1_STABLE_GROUP_REP_CHANGE,2.0,0.59375,0.0,4,0.301227444,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:475:1000508,475,1000508,R1_STABLE_GROUP_REP_CHANGE,2.5,0.0625,0.0,20,1.900493486,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:487:1000506,487,1000506,R4_GROUP_SPLIT_REP_CHANGE,0.5,0.0625,0.0,16,1.499418763,0000027f--cb2a133365--21,E
0000027f--cb2a133365--21:490:1000506,490,1000506,R1_STABLE_GROUP_REP_CHANGE,1.75,0.0625,0.0,16,1.499418763,0000027f--cb2a133365--21,E
0000027f--cb2a133365--22:182:1000163,182,1000163,R1_STABLE_GROUP_REP_CHANGE,2.0,0.15625,0.0,49,4.800496595,0000027f--cb2a133365--22,E
0000027f--cb2a133365--22:210:1000172,210,1000172,R1_STABLE_GROUP_REP_CHANGE,2.0,0.125,0.0,49,4.800496595,0000027f--cb2a133365--22,E
0000027f--cb2a133365--22:224:1000217,224,1000217,R5_GROUP_MERGE_REP_CHANGE,0.5,0.0625,0.75,49,4.800496595,0000027f--cb2a133365--22,E
0000027f--cb2a133365--22:226:1000206,226,1000206,R1_STABLE_GROUP_REP_CHANGE,2.0,0.46875,0.0,49,4.800496595,0000027f--cb2a133365--22,E
0000027f--cb2a133365--22:226:1000217,226,1000217,R1_STABLE_GROUP_REP_CHANGE,1.25,0.15625,0.25,49,4.800496595,0000027f--cb2a133365--22,E
0000027f--cb2a133365--22:238:1000235,238,1000235,R1_STABLE_GROUP_REP_CHANGE,2.0,0.125,0.25,93,9.19959577,0000027f--cb2a133365--22,E
0000027f--cb2a133365--22:248:1000239,248,1000239,R1_STABLE_GROUP_REP_CHANGE,0.75,0.34375,0.0,93,9.19959577,0000027f--cb2a133365--22,E
0000027f--cb2a133365--22:250:1000239,250,1000239,R1_STABLE_GROUP_REP_CHANGE,1.25,0.59375,0.0,93,9.19959577,0000027f--cb2a133365--22,E
0000027f--cb2a133365--22:255:1000239,255,1000239,R1_STABLE_GROUP_REP_CHANGE,0.5,0.59375,0.0,93,9.19959577,0000027f--cb2a133365--22,E
0000027f--cb2a133365--22:257:1000239,257,1000239,R1_STABLE_GROUP_REP_CHANGE,1.5,0.5,0.25,93,9.19959577,0000027f--cb2a133365--22,E
0000027f--cb2a133365--22:259:1000260,259,1000260,R1_STABLE_GROUP_REP_CHANGE,1.75,0.375,0.0,93,9.19959577,0000027f--cb2a133365--22,E
0000027f--cb2a133365--25:156:1000083,156,1000083,R1_STABLE_GROUP_REP_CHANGE,2.0,0.28125,0.0,22,2.1000795340000002,0000027f--cb2a133365--25,E
0000027f--cb2a133365--25:169:1000074,169,1000074,R1_STABLE_GROUP_REP_CHANGE,0.75,0.28125,0.25,22,2.1000795340000002,0000027f--cb2a133365--25,E
0000027f--cb2a133365--25:170:1000074,170,1000074,R1_STABLE_GROUP_REP_CHANGE,1.0,0.25,0.0,22,2.1000795340000002,0000027f--cb2a133365--25,E
0000027f--cb2a133365--25:174:1000095,174,1000095,R1_STABLE_GROUP_REP_CHANGE,1.75,0.78125,0.0,22,2.1000795340000002,0000027f--cb2a133365--25,E
0000027f--cb2a133365--25:187:1000131,187,1000131,R1_STABLE_GROUP_REP_CHANGE,2.0,0.09375,0.0,4,0.299826539,0000027f--cb2a133365--25,E
0000027f--cb2a133365--25:212:1000178,212,1000178,R1_STABLE_GROUP_REP_CHANGE,2.0,0.34375,0.25,7,0.598020855,0000027f--cb2a133365--25,E
0000027f--cb2a133365--25:216:1000136,216,1000136,R1_STABLE_GROUP_REP_CHANGE,2.25,0.125,0.25,7,0.598020855,0000027f--cb2a133365--25,E
0000027f--cb2a133365--25:219:1000178,219,1000178,R2_MEMBER_DISAPPEAR_REP_CHANGE,0.0,0.3125,0.0,0,0.0,0000027f--cb2a133365--25,E
0000027f--cb2a133365--25:383:1000357,383,1000357,R1_STABLE_GROUP_REP_CHANGE,0.25,0.5,0.25,1,0.0,0000027f--cb2a133365--25,E
0000027f--cb2a133365--25:384:1000357,384,1000357,R1_STABLE_GROUP_REP_CHANGE,1.0,0.09375,0.0,0,0.0,0000027f--cb2a133365--25,E
0000027f--cb2a133365--25:386:1000357,386,1000357,R1_STABLE_GROUP_REP_CHANGE,1.0,0.25,0.0,7,0.602551044,0000027f--cb2a133365--25,E
0000027f--cb2a133365--25:503:1000485,503,1000485,R1_STABLE_GROUP_REP_CHANGE,1.5,0.15625,0.75,8,0.690380341,0000027f--cb2a133365--25,E
0000027f--cb2a133365--26:50:1000036,50,1000036,R1_STABLE_GROUP_REP_CHANGE,0.75,0.0625,0.0,4,0.300140148,0000027f--cb2a133365--26,E
0000027f--cb2a133365--26:54:1000036,54,1000036,R1_STABLE_GROUP_REP_CHANGE,1.5,0.21875,0.0,0,0.0,0000027f--cb2a133365--26,E
0000027f--cb2a133365--26:60:1000044,60,1000044,R1_STABLE_GROUP_REP_CHANGE,2.0,0.46875,0.0,56,5.499999047,0000027f--cb2a133365--26,E
0000027f--cb2a133365--26:84:1000084,84,1000084,R1_STABLE_GROUP_REP_CHANGE,1.75,0.46875,0.0,56,5.499999047,0000027f--cb2a133365--26,E
0000027f--cb2a133365--26:85:1000084,85,1000084,R2_MEMBER_DISAPPEAR_REP_CHANGE,1.0,0.3125,0.0,56,5.499999047,0000027f--cb2a133365--26,E
0000027f--cb2a133365--27:475:1000139,475,1000139,R1_STABLE_GROUP_REP_CHANGE,1.25,0.1875,0.25,4,0.299556883,0000027f--cb2a133365--27,E
0000027f--cb2a133365--27:475:1000148,475,1000148,R1_STABLE_GROUP_REP_CHANGE,1.0,0.40625,0.75,4,0.299556883,0000027f--cb2a133365--27,E
0000027f--cb2a133365--27:479:1000139,479,1000139,R2_MEMBER_DISAPPEAR_REP_CHANGE,0.0,0.25,0.25,0,0.0,0000027f--cb2a133365--27,E
0000027f--cb2a133365--27:491:1000137,491,1000137,R1_STABLE_GROUP_REP_CHANGE,1.5,0.21875,0.0,6,0.50068554,0000027f--cb2a133365--27,E
0000027f--cb2a133365--27:492:1000136,492,1000136,R1_STABLE_GROUP_REP_CHANGE,1.0,0.0625,0.75,6,0.50068554,0000027f--cb2a133365--27,E
0000027f--cb2a133365--27:492:1000137,492,1000137,R1_STABLE_GROUP_REP_CHANGE,0.25,0.21875,0.0,6,0.50068554,0000027f--cb2a133365--27,E
0000027f--cb2a133365--27:493:1000136,493,1000136,R1_STABLE_GROUP_REP_CHANGE,0.5,0.125,0.75,6,0.50068554,0000027f--cb2a133365--27,E
0000027f--cb2a133365--27:493:1000137,493,1000137,R1_STABLE_GROUP_REP_CHANGE,1.5,0.1875,0.0,6,0.50068554,0000027f--cb2a133365--27,E
0000027f--cb2a133365--27:552:1000208,552,1000208,R1_STABLE_GROUP_REP_CHANGE,1.5,0.0,0.25,5,0.40019502300000004,0000027f--cb2a133365--27,E
0000027f--cb2a133365--27:557:1000208,557,1000208,R2_MEMBER_DISAPPEAR_REP_CHANGE,0.75,0.0625,0.25,0,0.0,0000027f--cb2a133365--27,E
0000027f--cb2a133365--3:296:1000125,296,1000125,R5_GROUP_MERGE_REP_CHANGE,0.25,0.8125,1.0,2,0.100960745,0000027f--cb2a133365--3,E
0000027f--cb2a133365--4:473:1000212,473,1000212,R1_STABLE_GROUP_REP_CHANGE,1.5,0.3125,0.0,8,0.6997886750000001,0000027f--cb2a133365--4,E
0000027f--cb2a133365--4:476:1000206,476,1000206,R1_STABLE_GROUP_REP_CHANGE,0.5,0.53125,0.0,8,0.6997886750000001,0000027f--cb2a133365--4,E
0000027f--cb2a133365--4:546:1000357,546,1000357,R5_GROUP_MERGE_REP_CHANGE,1.25,0.4375,0.25,8,0.7013743990000001,0000027f--cb2a133365--4,E
0000027f--cb2a133365--6:224:1000120,224,1000120,R1_STABLE_GROUP_REP_CHANGE,2.0,0.0,0.0,2,0.10021634,0000027f--cb2a133365--6,E
0000027f--cb2a133365--6:248:1000181,248,1000181,R5_GROUP_MERGE_REP_CHANGE,2.0,0.25,0.25,26,2.500544677,0000027f--cb2a133365--6,E
0000027f--cb2a133365--6:252:1000131,252,1000131,R1_STABLE_GROUP_REP_CHANGE,2.0,0.375,0.0,26,2.500544677,0000027f--cb2a133365--6,E
0000027f--cb2a133365--6:252:1000189,252,1000189,R5_GROUP_MERGE_REP_CHANGE,2.0,0.03125,0.0,26,2.500544677,0000027f--cb2a133365--6,E
0000027f--cb2a133365--6:254:1000185,254,1000185,R1_STABLE_GROUP_REP_CHANGE,0.75,0.125,0.0,26,2.500544677,0000027f--cb2a133365--6,E
0000027f--cb2a133365--6:254:1000189,254,1000189,R4_GROUP_SPLIT_REP_CHANGE,3.75,0.5,0.0,26,2.500544677,0000027f--cb2a133365--6,E
0000027f--cb2a133365--6:255:1000185,255,1000185,R1_STABLE_GROUP_REP_CHANGE,1.0,0.25,0.0,26,2.500544677,0000027f--cb2a133365--6,E
0000027f--cb2a133365--6:262:1000192,262,1000192,R1_STABLE_GROUP_REP_CHANGE,2.0,0.375,0.0,26,2.500544677,0000027f--cb2a133365--6,E
0000027f--cb2a133365--6:366:1000317,366,1000317,R1_STABLE_GROUP_REP_CHANGE,1.0,0.0625,0.0,2,0.101168569,0000027f--cb2a133365--6,E
0000027f--cb2a133365--6:368:1000317,368,1000317,R1_STABLE_GROUP_REP_CHANGE,0.75,0.0625,0.25,0,0.0,0000027f--cb2a133365--6,E
0000027f--cb2a133365--6:369:1000317,369,1000317,R1_STABLE_GROUP_REP_CHANGE,1.25,0.0625,0.25,39,3.8000159210000004,0000027f--cb2a133365--6,E
0000027f--cb2a133365--6:376:1000339,376,1000339,R1_STABLE_GROUP_REP_CHANGE,2.5,0.0625,0.25,39,3.8000159210000004,0000027f--cb2a133365--6,E
0000027f--cb2a133365--6:394:1000366,394,1000366,R5_GROUP_MERGE_REP_CHANGE,2.75,0.09375,0.0,39,3.8000159210000004,0000027f--cb2a133365--6,E
0000027f--cb2a133365--6:416:1000382,416,1000382,R1_STABLE_GROUP_REP_CHANGE,2.5,0.78125,0.0,3,0.199267202,0000027f--cb2a133365--6,E
0000027f--cb2a133365--6:417:1000377,417,1000377,R1_STABLE_GROUP_REP_CHANGE,0.75,0.53125,0.0,3,0.199267202,0000027f--cb2a133365--6,E
0000027f--cb2a133365--6:419:1000377,419,1000377,R1_STABLE_GROUP_REP_CHANGE,1.5,0.0625,0.25,0,0.0,0000027f--cb2a133365--6,E
0000027f--cb2a133365--6:420:1000377,420,1000377,R1_STABLE_GROUP_REP_CHANGE,0.75,0.03125,0.25,2,0.100440715,0000027f--cb2a133365--6,E
0000027f--cb2a133365--6:426:1000377,426,1000377,R5_GROUP_MERGE_REP_CHANGE,1.75,0.0,0.0,5,0.39965008700000004,0000027f--cb2a133365--6,E
0000027f--cb2a133365--6:426:1000409,426,1000409,R1_STABLE_GROUP_REP_CHANGE,2.5,0.34375,0.25,5,0.39965008700000004,0000027f--cb2a133365--6,E
0000027f--cb2a133365--6:427:1000377,427,1000377,R1_STABLE_GROUP_REP_CHANGE,0.75,0.15625,0.0,5,0.39965008700000004,0000027f--cb2a133365--6,E
0000027f--cb2a133365--6:429:1000377,429,1000377,R1_STABLE_GROUP_REP_CHANGE,1.75,0.125,0.25,0,0.0,0000027f--cb2a133365--6,E
0000027f--cb2a133365--8:130:1000113,130,1000113,R1_STABLE_GROUP_REP_CHANGE,2.5,0.0625,0.0,15,1.400989469,0000027f--cb2a133365--8,E
0000027f--cb2a133365--8:130:1000123,130,1000123,R1_STABLE_GROUP_REP_CHANGE,2.25,0.03125,0.5,15,1.400989469,0000027f--cb2a133365--8,E
0000027f--cb2a133365--8:284:1000237,284,1000237,R1_STABLE_GROUP_REP_CHANGE,1.5,0.78125,0.25,1,0.0,0000027f--cb2a133365--8,E
0000027f--cb2a133365--8:285:1000237,285,1000237,R1_STABLE_GROUP_REP_CHANGE,0.75,0.8125,0.25,0,0.0,0000027f--cb2a133365--8,E
0000027f--cb2a133365--8:302:1000237,302,1000237,R1_STABLE_GROUP_REP_CHANGE,1.5,0.5,0.25,1,0.0,0000027f--cb2a133365--8,E
0000027f--cb2a133365--8:305:1000256,305,1000256,R1_STABLE_GROUP_REP_CHANGE,2.75,0.03125,0.25,1,0.0,0000027f--cb2a133365--8,E
0000027f--cb2a133365--8:306:1000256,306,1000256,R2_MEMBER_DISAPPEAR_REP_CHANGE,0.75,0.0625,0.25,0,0.0,0000027f--cb2a133365--8,E
0000027f--cb2a133365--8:514:1000469,514,1000469,R1_STABLE_GROUP_REP_CHANGE,0.5,0.09375,0.0,1,0.0,0000027f--cb2a133365--8,E
0000027f--cb2a133365--8:515:1000469,515,1000469,R1_STABLE_GROUP_REP_CHANGE,2.5,0.125,0.25,0,0.0,0000027f--cb2a133365--8,E
0000027f--cb2a133365--8:563:1000553,563,1000553,R1_STABLE_GROUP_REP_CHANGE,2.5,0.21875,0.25,1,0.0,0000027f--cb2a133365--8,E
0000027f--cb2a133365--8:564:1000553,564,1000553,R2_MEMBER_DISAPPEAR_REP_CHANGE,0.5,0.15625,0.5,0,0.0,0000027f--cb2a133365--8,E
0000027f--cb2a133365--8:578:1000549,578,1000549,R5_GROUP_MERGE_REP_CHANGE,0.5,0.28125,0.25,1,0.0,0000027f--cb2a133365--8,E
0000027f--cb2a133365--8:579:1000549,579,1000549,R1_STABLE_GROUP_REP_CHANGE,1.25,0.25,0.0,0,0.0,0000027f--cb2a133365--8,E
00000280--91181081d4--10:344:1000250,344,1000250,R1_STABLE_GROUP_REP_CHANGE,2.0,0.03125,0.25,3,0.201425543,00000280--91181081d4--10,E
00000280--91181081d4--10:344:1000254,344,1000254,R1_STABLE_GROUP_REP_CHANGE,2.25,0.0625,0.0,3,0.201425543,00000280--91181081d4--10,E
00000280--91181081d4--10:365:1000289,365,1000289,R1_STABLE_GROUP_REP_CHANGE,1.5,0.15625,0.0,1,0.0,00000280--91181081d4--10,E
00000280--91181081d4--10:365:1000300,365,1000300,R1_STABLE_GROUP_REP_CHANGE,1.75,0.0,0.25,1,0.0,00000280--91181081d4--10,E
00000280--91181081d4--10:366:1000289,366,1000289,R1_STABLE_GROUP_REP_CHANGE,2.5,0.21875,0.0,0,0.0,00000280--91181081d4--10,E
00000280--91181081d4--10:366:1000300,366,1000300,R1_STABLE_GROUP_REP_CHANGE,2.0,0.09375,0.25,0,0.0,00000280--91181081d4--10,E
00000280--91181081d4--11:168:1000142,168,1000142,R1_STABLE_GROUP_REP_CHANGE,0.5,0.25,0.0,1,0.0,00000280--91181081d4--11,E
00000280--91181081d4--11:180:1000176,180,1000176,R5_GROUP_MERGE_REP_CHANGE,1.25,1.0,0.25,4,0.302103212,00000280--91181081d4--11,E
00000280--91181081d4--11:181:1000176,181,1000176,R1_STABLE_GROUP_REP_CHANGE,1.0,0.03125,0.0,4,0.302103212,00000280--91181081d4--11,E
00000280--91181081d4--11:183:1000176,183,1000176,R1_STABLE_GROUP_REP_CHANGE,2.0,0.71875,0.25,4,0.302103212,00000280--91181081d4--11,E
00000280--91181081d4--11:185:1000168,185,1000168,R1_STABLE_GROUP_REP_CHANGE,0.75,0.09375,0.25,4,0.30003169100000004,00000280--91181081d4--11,E
00000280--91181081d4--11:186:1000168,186,1000168,R1_STABLE_GROUP_REP_CHANGE,2.0,0.0,0.0,4,0.30003169100000004,00000280--91181081d4--11,E
00000280--91181081d4--11:186:1000176,186,1000176,R1_STABLE_GROUP_REP_CHANGE,0.5,0.5,0.0,4,0.30003169100000004,00000280--91181081d4--11,E
00000280--91181081d4--11:187:1000161,187,1000161,R1_STABLE_GROUP_REP_CHANGE,1.0,0.3125,0.25,4,0.30003169100000004,00000280--91181081d4--11,E
00000280--91181081d4--11:187:1000176,187,1000176,R1_STABLE_GROUP_REP_CHANGE,2.0,0.59375,0.0,4,0.30003169100000004,00000280--91181081d4--11,E
00000280--91181081d4--11:189:1000161,189,1000161,R1_STABLE_GROUP_REP_CHANGE,1.75,0.46875,0.0,0,0.0,00000280--91181081d4--11,E
00000280--91181081d4--11:190:1000176,190,1000176,R1_STABLE_GROUP_REP_CHANGE,1.5,0.78125,0.0,1,0.0,00000280--91181081d4--11,E
00000280--91181081d4--11:198:1000176,198,1000176,R1_STABLE_GROUP_REP_CHANGE,2.25,1.03125,0.25,2,0.099782912,00000280--91181081d4--11,E
00000280--91181081d4--11:203:1000168,203,1000168,R1_STABLE_GROUP_REP_CHANGE,1.75,0.1875,0.5,5,0.39983408000000004,00000280--91181081d4--11,E
00000280--91181081d4--11:208:1000168,208,1000168,R1_STABLE_GROUP_REP_CHANGE,0.75,0.1875,0.25,0,0.0,00000280--91181081d4--11,E
00000280--91181081d4--11:209:1000168,209,1000168,R5_GROUP_MERGE_REP_CHANGE,1.75,0.1875,0.25,2,0.09989149600000001,00000280--91181081d4--11,E
00000280--91181081d4--11:231:1000237,231,1000237,R1_STABLE_GROUP_REP_CHANGE,0.5,0.6875,0.0,28,2.698613502,00000280--91181081d4--11,E
00000280--91181081d4--11:294:1000289,294,1000289,R4_GROUP_SPLIT_REP_CHANGE,1.75,0.53125,0.0,36,3.4986257930000004,00000280--91181081d4--11,E
00000280--91181081d4--11:296:1000289,296,1000289,R1_STABLE_GROUP_REP_CHANGE,1.25,0.34375,0.0,36,3.4986257930000004,00000280--91181081d4--11,E
00000280--91181081d4--12:106:1000075,106,1000075,R1_STABLE_GROUP_REP_CHANGE,3.0,0.875,0.0,1,0.0,00000280--91181081d4--12,E
00000280--91181081d4--12:107:1000075,107,1000075,R2_MEMBER_DISAPPEAR_REP_CHANGE,0.75,0.4375,0.0,0,0.0,00000280--91181081d4--12,E
00000280--91181081d4--12:123:1000075,123,1000075,R1_STABLE_GROUP_REP_CHANGE,0.25,0.59375,0.0,1,0.0,00000280--91181081d4--12,E
00000280--91181081d4--12:124:1000075,124,1000075,R1_STABLE_GROUP_REP_CHANGE,2.0,0.3125,0.0,0,0.0,00000280--91181081d4--12,E
00000280--91181081d4--13:316:1000131,316,1000131,R1_STABLE_GROUP_REP_CHANGE,2.25,0.25,0.0,1,0.0,00000280--91181081d4--13,E
00000280--91181081d4--13:328:1000155,328,1000155,R1_STABLE_GROUP_REP_CHANGE,3.25,0.34375,0.0,3,0.20045709,00000280--91181081d4--13,E
00000280--91181081d4--13:329:1000144,329,1000144,R1_STABLE_GROUP_REP_CHANGE,0.25,0.625,0.0,3,0.20045709,00000280--91181081d4--13,E
00000280--91181081d4--13:329:1000155,329,1000155,R1_STABLE_GROUP_REP_CHANGE,0.25,0.5625,0.0,3,0.20045709,00000280--91181081d4--13,E
00000280--91181081d4--13:331:1000144,331,1000144,R1_STABLE_GROUP_REP_CHANGE,2.5,0.34375,0.0,0,0.0,00000280--91181081d4--13,E
00000280--91181081d4--13:340:1000148,340,1000148,R1_STABLE_GROUP_REP_CHANGE,2.5,1.46875,0.0,2,0.099487001,00000280--91181081d4--13,E
00000280--91181081d4--13:342:1000148,342,1000148,R1_STABLE_GROUP_REP_CHANGE,0.75,1.125,0.25,0,0.0,00000280--91181081d4--13,E
00000280--91181081d4--13:343:1000148,343,1000148,R1_STABLE_GROUP_REP_CHANGE,4.5,1.40625,0.25,1,0.0,00000280--91181081d4--13,E
00000280--91181081d4--13:344:1000148,344,1000148,R1_STABLE_GROUP_REP_CHANGE,0.75,1.125,0.25,0,0.0,00000280--91181081d4--13,E
00000280--91181081d4--14:148:1000146,148,1000146,R5_GROUP_MERGE_REP_CHANGE,1.5,0.625,0.0,2,0.10004028200000001,00000280--91181081d4--14,E
00000280--91181081d4--14:150:1000146,150,1000146,R1_STABLE_GROUP_REP_CHANGE,0.5,0.71875,0.0,0,0.0,00000280--91181081d4--14,E
00000280--91181081d4--14:180:1000196,180,1000196,R1_STABLE_GROUP_REP_CHANGE,2.75,0.53125,0.0,23,2.2006844990000003,00000280--91181081d4--14,E
00000280--91181081d4--14:183:1000207,183,1000207,R1_STABLE_GROUP_REP_CHANGE,3.0,0.1875,0.0,23,2.2006844990000003,00000280--91181081d4--14,E
00000280--91181081d4--14:194:1000210,194,1000210,R1_STABLE_GROUP_REP_CHANGE,3.0,0.03125,0.25,23,2.2006844990000003,00000280--91181081d4--14,E
00000280--91181081d4--14:197:1000207,197,1000207,R2_MEMBER_DISAPPEAR_REP_CHANGE,1.0,0.03125,0.25,23,2.2006844990000003,00000280--91181081d4--14,E
00000280--91181081d4--14:251:1000265,251,1000265,R1_STABLE_GROUP_REP_CHANGE,2.0,0.75,0.0,51,4.999726442,00000280--91181081d4--14,E
00000280--91181081d4--14:568:1000484,568,1000484,R1_STABLE_GROUP_REP_CHANGE,3.0,0.375,0.0,32,3.1002718450000004,00000280--91181081d4--14,E
