population,tenure_scans,count,duration_p50_s,duration_p90_s,duration_p95_s,duration_p99_s,duration_max_s
ALL_REPRESENTATIVE_TENURE,42,1388,4.099992501000001,4.1022228688,4.10984467755,4.121881749629999,4.210605124000001
ALL_REPRESENTATIVE_TENURE,43,1272,4.199947903,4.201612408100001,4.208270700350001,4.21180594688,4.299761736000001
ALL_REPRESENTATIVE_TENURE,44,1244,4.2999599275,4.301573705000001,4.309637509,4.32164811257,4.390314286000001
ALL_REPRESENTATIVE_TENURE,45,1179,4.399967061,4.4019265826,4.4096180976,4.42064401858,4.800588309
ALL_REPRESENTATIVE_TENURE,46,1138,4.4999536925,4.5016897371999995,4.50950958735,4.5198169373,4.580208626
ALL_REPRESENTATIVE_TENURE,47,996,4.5999913715,4.601452658,4.6089674367499995,4.611257768300001,4.8694550670000005
ALL_REPRESENTATIVE_TENURE,48,1048,4.699932818000001,4.7011774891,4.709744534650001,4.72434542307,4.969138747000001
ALL_REPRESENTATIVE_TENURE,49,920,4.7999487225,4.8010797300000005,4.809564447750001,4.82904748223,5.0691600900000005
ALL_REPRESENTATIVE_TENURE,50,845,4.900001062,4.9014319096,4.909851654800001,4.92507624776,4.950413109
ALL_REPRESENTATIVE_TENURE,51,769,4.999986338,5.001617571000001,5.009691867600001,5.0232251001999995,5.049309666
ALL_REPRESENTATIVE_TENURE,52,715,5.099917309,5.1016226276,5.1097599214,5.11890209648,5.191001172
ALL_REPRESENTATIVE_TENURE,53,624,5.1999563235,5.201745954000001,5.20973625715,5.22170727893,5.310293774000001
ALL_REPRESENTATIVE_TENURE,54,540,5.299941776000001,5.301534555500001,5.309188739150001,5.33086440494,5.399609773000001
ALL_REPRESENTATIVE_TENURE,55,524,5.399951779,5.4015476511000005,5.4086024587,5.41138294061,5.500067272000001
ALL_REPRESENTATIVE_TENURE,56,523,5.499968638,5.501860889800001,5.509693738600001,5.52787188604,5.649092991000001
ALL_REPRESENTATIVE_TENURE,57,398,5.599925912500001,5.6015673041000005,5.609593703100001,5.61174667304,5.639257291000001
ALL_REPRESENTATIVE_TENURE,58,442,5.699929977,5.7014560312,5.7093326915,5.711815136,5.720705097000001
ALL_REPRESENTATIVE_TENURE,59,363,5.800034881,5.8016637164,5.8092396673,5.82418843632,5.860950112
ALL_REPRESENTATIVE_TENURE,60,389,5.899897339000001,5.9016770437999995,5.9093011736,5.91171309068,5.950843151
ALL_REPRESENTATIVE_TENURE,61,345,5.999946626000001,6.0018508632000005,6.009737674600001,6.050784699599999,6.099690777
ALL_REPRESENTATIVE_TENURE,62,348,6.0999114885,6.1017237489,6.10914655475,6.11050913565,6.112333245
ALL_REPRESENTATIVE_TENURE,63,307,6.1999880030000005,6.2015162398,6.2085086834,6.21183988774,6.239874026000001
ALL_REPRESENTATIVE_TENURE,64,301,6.299845439,6.301783082,6.309504615000001,6.319141085,6.361906579
ALL_REPRESENTATIVE_TENURE,65,301,6.39999392,6.401256185,6.4094216710000005,6.4105534650000005,6.451083552
ALL_REPRESENTATIVE_TENURE,66,273,6.499811510000001,6.501227869400001,6.5028639754,6.510814176,6.519535800000001
ALL_REPRESENTATIVE_TENURE,67,268,6.599852328000001,6.6015453896,6.609280863250001,6.626106427970001,6.6595594810000005
ALL_REPRESENTATIVE_TENURE,68,236,6.6998817955000005,6.701765804500001,6.709282041750001,6.7113960676,6.8199114000000005
ALL_REPRESENTATIVE_TENURE,69,223,6.799849674000001,6.801142794,6.8082870692,6.810439825760001,6.831676292
ALL_REPRESENTATIVE_TENURE,70,210,6.9000799635000005,6.9076548522,6.909936251,6.91052127321,6.950343923
ALL_REPRESENTATIVE_TENURE,71,209,6.999996594000001,7.008436639600001,7.009863642400001,7.02847592188,7.05018659
ALL_REPRESENTATIVE_TENURE,72,201,7.099849396000001,7.101526184000001,7.108958684,7.1104369830000005,7.129920369000001
ALL_REPRESENTATIVE_TENURE,73,198,7.1999635060000005,7.201411520300001,7.208861311200001,7.239917800830001,7.280730484
ALL_REPRESENTATIVE_TENURE,74,186,7.2997967495000005,7.301195992,7.309409768500001,7.333128560750001,7.710801066
ALL_REPRESENTATIVE_TENURE,75,169,7.399862592000001,7.401382476,7.4092165942,7.41090916968,7.430717025000001
ALL_REPRESENTATIVE_TENURE,76,160,7.4999530305,7.5082621153,7.51014572585,7.51512486837,7.5397397150000005
ALL_REPRESENTATIVE_TENURE,77,181,7.5997472440000005,7.601854427,7.608709471,7.653279651,8.009988506000001
ALL_REPRESENTATIVE_TENURE,78,157,7.699920523,7.708803549200001,7.7104189072,7.724151364240001,7.749729138
ALL_REPRESENTATIVE_TENURE,79,131,7.79996939,7.8014263790000005,7.808812259000001,7.811869314700001,7.812670204000001
ALL_REPRESENTATIVE_TENURE,80,139,7.899761525000001,7.901064085800001,7.9034402793,7.92971923144,7.999822036
ALL_REPRESENTATIVE_TENURE,81,155,7.999927767000001,8.0006970324,8.009304163900001,8.01115035666,8.099703481
ALL_REPRESENTATIVE_TENURE,82,118,8.099996169,8.1017130493,8.1092229122,8.1184299341,8.180075293
ALL_REPRESENTATIVE_TENURE,83,122,8.199964783,8.2019172912,8.2101428765,8.249034332,8.249034332
ALL_REPRESENTATIVE_TENURE,84,112,8.299738073,8.301357859900001,8.309978105,8.36448340803,8.710485632000001
ALL_REPRESENTATIVE_TENURE,85,114,8.399778508,8.401550845800001,8.4099486908,8.463018229980001,8.499989205
ALL_REPRESENTATIVE_TENURE,86,117,8.499927725000001,8.501477837000001,8.5095479584,8.54788001588,8.609480507
ALL_REPRESENTATIVE_TENURE,87,102,8.6000059955,8.608393124300001,8.610513895400002,8.630523177970002,8.720358929000001
ALL_REPRESENTATIVE_TENURE,88,127,8.699868761000001,8.701761861000001,8.709964756900002,8.77265518226,8.799480075
