score_delta_rounded_1e6,count,within_0_25
1.580143,1,0
1.580406,1,0
1.580613,1,0
1.580879,1,0
1.58112,1,0
1.581202,1,0
1.581315,1,0
1.581484,1,0
1.581561,1,0
1.581609,1,0
1.581752,1,0
1.581761,1,0
1.581899,1,0
1.581952,1,0
1.581954,1,0
1.582232,1,0
1.58256,1,0
1.582594,1,0
1.582913,1,0
1.58314,1,0
1.583211,1,0
1.583281,1,0
1.583331,1,0
1.583444,1,0
1.583748,1,0
1.583893,1,0
1.583978,1,0
1.584182,1,0
1.584212,1,0
1.584402,1,0
1.584533,1,0
1.584875,1,0
1.585062,1,0
1.585369,1,0
1.585419,1,0
1.585702,1,0
1.585794,1,0
1.585849,1,0
1.586083,1,0
1.58677,1,0
1.586886,1,0
1.587106,1,0
1.58752,1,0
1.588005,1,0
1.588182,1,0
1.588358,1,0
1.588746,1,0
1.588843,1,0
1.588868,1,0
1.588901,1,0
1.588909,1,0
1.589206,1,0
1.589448,1,0
1.589479,1,0
1.589586,1,0
1.589598,1,0
1.589669,1,0
1.589696,1,0
1.59013,1,0
1.590325,1,0
1.590331,1,0
1.590712,1,0
1.59084,1,0
1.591011,1,0
1.591281,1,0
1.591506,1,0
1.59152,1,0
1.591717,1,0
1.592057,1,0
1.59232,1,0
1.592509,1,0
1.592658,1,0
1.592765,1,0
1.593066,1,0
1.593139,1,0
1.593444,1,0
1.593461,1,0
1.593628,1,0
1.59375,45,0
1.593822,1,0
1.5939,1,0
1.59414,1,0
1.594249,1,0
1.59427,1,0
1.594345,1,0
1.594821,1,0
1.594842,1,0
1.594866,1,0
1.595461,1,0
1.595507,1,0
1.595617,1,0
1.595683,1,0
1.59582,1,0
1.595823,1,0
1.596076,1,0
1.596079,1,0
1.596081,1,0
1.596231,1,0
1.596673,1,0
1.597275,1,0
1.597423,1,0
1.597513,1,0
1.597552,1,0
1.597662,1,0
1.597792,1,0
1.597879,1,0
1.59823,1,0
1.598262,1,0
1.598894,1,0
1.599032,1,0
1.599244,1,0
1.59935,1,0
1.599426,1,0
1.599491,1,0
1.599516,1,0
1.599914,1,0
1.599929,1,0
1.599988,1,0
1.600098,1,0
1.600305,1,0
1.600876,1,0
1.600951,1,0
1.600965,1,0
1.601153,1,0
1.60146,1,0
1.60187,1,0
1.601999,1,0
1.602001,1,0
1.602152,1,0
1.602157,1,0
1.602348,1,0
1.602351,1,0
1.602401,1,0
1.602514,1,0
1.60293,1,0
1.603044,1,0
1.603278,1,0
1.603581,1,0
1.60364,1,0
1.603644,1,0
1.603701,1,0
1.603999,1,0
1.604226,1,0
1.604228,1,0
1.604328,1,0
1.60439,1,0
1.60481,1,0
1.604995,1,0
1.605013,1,0
1.605228,1,0
1.605349,1,0
1.60543,1,0
1.60561,1,0
1.605613,1,0
1.605688,1,0
1.605694,1,0
1.60589,1,0
1.60617,1,0
1.6065,1,0
1.606508,1,0
1.606562,1,0
1.606765,1,0
1.606793,1,0
1.607026,1,0
1.607267,1,0
1.607537,1,0
1.60795,1,0
1.608055,1,0
1.608089,1,0
1.608246,1,0
1.608298,1,0
1.608309,1,0
1.60837,1,0
1.608823,1,0
1.608867,1,0
1.609148,1,0
1.60936,1,0
1.609375,44,0
1.609385,1,0
1.609771,1,0
1.609781,1,0
1.610273,1,0
1.61044,1,0
1.610455,1,0
1.610713,1,0
1.610999,1,0
1.611409,1,0
1.61143,1,0
1.611487,1,0
1.611519,1,0
1.611819,1,0
1.611955,1,0
1.612225,1,0
1.612461,1,0
1.612805,1,0
1.613287,1,0
1.613533,1,0
1.613864,1,0
1.613977,1,0
1.614178,1,0
1.614189,1,0
1.614461,1,0
1.61449,1,0
1.614619,1,0
1.61464,1,0
1.614724,1,0
1.614966,1,0
1.61499,1,0
1.615354,1,0
1.615376,1,0
1.615492,1,0
1.615501,1,0
1.615536,1,0
1.615545,1,0
1.615587,1,0
1.615877,1,0
1.615906,1,0
1.616437,1,0
1.61647,1,0
1.616497,1,0
1.61656,1,0
1.616646,1,0
1.616689,1,0
1.616806,1,0
1.617241,1,0
1.617289,1,0
1.617454,1,0
1.617464,1,0
1.617465,1,0
1.617804,1,0
1.617928,1,0
1.61794,1,0
1.618046,1,0
1.618228,1,0
1.618344,1,0
1.619169,1,0
1.619177,1,0
1.619295,1,0
1.6194,1,0
1.619674,1,0
1.620131,1,0
1.620273,1,0
1.620305,1,0
1.620558,1,0
1.620742,1,0
1.620764,1,0
1.620877,1,0
1.62131,1,0
1.621457,1,0
1.621566,1,0
1.621702,1,0
1.621947,1,0
1.622752,1,0
1.622823,1,0
1.622897,1,0
1.623217,1,0
1.623405,1,0
1.62348,1,0
1.623484,1,0
1.623505,1,0
1.623526,1,0
1.623671,1,0
1.623691,1,0
1.623703,1,0
1.623798,1,0
1.624193,1,0
1.624224,1,0
1.624262,1,0
1.624463,1,0
1.624976,1,0
1.625,58,0
1.625218,1,0
1.625464,1,0
1.625619,1,0
1.625648,1,0
1.625766,1,0
1.625992,1,0
1.626068,1,0
1.626154,1,0
1.626248,1,0
1.626378,1,0
1.626701,1,0
1.626727,1,0
1.626813,1,0
1.626825,1,0
1.626972,1,0
1.627187,1,0
1.627269,1,0
1.627601,1,0
1.6277,1,0
1.627777,1,0
1.627949,1,0
1.628,1,0
1.628192,1,0
1.628504,1,0
1.62857,1,0
1.628586,1,0
1.628652,1,0
1.628738,1,0
1.629162,1,0
1.629217,1,0
1.629312,1,0
1.629475,1,0
1.629522,1,0
1.629663,1,0
1.629771,1,0
1.630391,1,0
1.6307,1,0
1.630778,1,0
1.630858,1,0
1.630918,1,0
1.631063,1,0
1.631193,1,0
1.631212,1,0
1.631488,1,0
1.631555,1,0
1.631672,1,0
1.631674,1,0
1.631977,1,0
1.632033,1,0
1.632404,1,0
1.632548,1,0
1.632554,1,0
1.632567,1,0
1.633034,1,0
1.633042,1,0
1.633227,1,0
1.633375,1,0
1.634281,1,0
1.634394,1,0
1.634405,1,0
1.634502,1,0
1.634555,1,0
1.6348,1,0
1.635877,1,0
1.636007,1,0
1.636221,1,0
1.636403,1,0
1.636622,1,0
1.636754,1,0
1.636828,1,0
1.636875,1,0
1.636972,1,0
1.637151,1,0
1.637266,1,0
1.637609,1,0
1.637648,1,0
1.637767,1,0
1.637971,1,0
1.638035,1,0
1.638039,1,0
1.638086,1,0
1.638258,1,0
1.639285,1,0
1.639684,1,0
1.640018,1,0
1.640312,1,0
1.64042,1,0
1.640565,1,0
1.640625,46,0
1.641131,1,0
1.64131,1,0
1.641514,1,0
1.64194,1,0
1.642758,1,0
1.642978,1,0
1.64308,1,0
1.643467,1,0
1.64362,1,0
1.643743,1,0
1.644329,1,0
1.644385,1,0
1.644479,1,0
1.644504,1,0
1.644808,1,0
1.644816,1,0
1.6449,1,0
1.644913,1,0
1.644977,1,0
1.645118,1,0
1.645387,1,0
1.645763,1,0
1.646054,1,0
1.646138,1,0
1.64619,1,0
1.64638,1,0
1.646483,1,0
1.64649,1,0
1.646577,1,0
1.646746,1,0
1.646984,1,0
1.647156,1,0
1.647208,1,0
1.647313,1,0
1.647578,1,0
1.647631,1,0
1.647895,1,0
1.647899,1,0
1.647911,1,0
1.648052,1,0
1.648358,1,0
1.648381,1,0
1.648553,1,0
1.649087,1,0
1.649138,1,0
1.649412,1,0
1.649624,1,0
1.649689,1,0
1.649983,1,0
1.650348,1,0
1.650536,1,0
1.651033,1,0
1.651108,1,0
1.651152,1,0
1.651189,1,0
1.651294,1,0
1.651351,1,0
1.6514,1,0
1.651501,1,0
1.651653,1,0
1.651752,1,0
1.652253,1,0
1.652506,1,0
1.652576,1,0
1.652839,1,0
1.653207,1,0
1.653221,1,0
1.653356,1,0
1.65343,1,0
1.65377,1,0
1.653829,1,0
1.654039,1,0
1.654046,1,0
1.654096,1,0
1.654264,1,0
1.654475,1,0
1.654568,1,0
1.65461,1,0
1.655087,1,0
1.655223,1,0
1.655225,1,0
1.655683,1,0
1.65625,42,0
1.656759,1,0
1.656897,1,0
1.657137,1,0
1.657154,1,0
1.657179,1,0
1.657227,1,0
1.657319,1,0
1.657384,1,0
1.657484,1,0
1.657925,1,0
1.658151,1,0
1.65845,1,0
1.658621,1,0
1.658884,1,0
1.659746,1,0
1.659924,1,0
1.660174,1,0
1.6603,1,0
1.660346,1,0
1.660591,1,0
1.660745,1,0
1.661141,1,0
1.661192,1,0
1.661331,1,0
1.661722,1,0
1.662225,1,0
1.662248,1,0
1.662316,1,0
1.662337,1,0
1.662526,1,0
1.662856,1,0
1.66303,1,0
1.66324,1,0
1.663525,1,0
1.66353,1,0
1.664036,1,0
1.664048,1,0
1.664233,1,0
1.664274,1,0
1.664548,1,0
1.664628,1,0
1.664667,1,0
1.664746,1,0
1.664808,1,0
1.665106,1,0
1.665242,1,0
1.665759,1,0
1.665831,1,0
1.665844,1,0
1.665889,1,0
1.665949,1,0
1.666311,1,0
1.666406,1,0
1.666569,1,0
1.667696,1,0
1.667789,1,0
1.668097,1,0
1.668207,1,0
1.66832,1,0
1.668453,1,0
1.66861,1,0
1.668766,1,0
1.668954,1,0
1.668965,1,0
1.669057,1,0
1.669268,1,0
1.669392,1,0
1.669407,1,0
1.669969,1,0
1.670205,1,0
1.670872,1,0
1.67111,1,0
1.671139,1,0
1.67169,1,0
1.671875,34,0
1.672039,1,0
1.672951,1,0
1.673291,1,0
1.67336,1,0
1.673793,1,0
1.673798,1,0
1.673888,1,0
1.674814,1,0
1.674851,1,0
1.675513,1,0
1.675734,1,0
1.675888,1,0
1.676186,1,0
1.676391,1,0
1.676453,1,0
1.67651,1,0
1.676552,1,0
1.676802,1,0
1.676926,1,0
1.677078,1,0
1.677273,1,0
1.677296,1,0
1.677495,1,0
1.677504,1,0
1.677726,1,0
1.677993,1,0
1.67815,1,0
1.678679,1,0
1.679184,1,0
1.67923,1,0
1.679502,1,0
1.67952,1,0
1.67961,1,0
1.679696,1,0
1.679718,1,0
1.680217,1,0
1.680231,1,0
1.68032,1,0
1.680489,1,0
1.680605,1,0
1.680648,1,0
1.681184,1,0
1.681373,1,0
1.68214,1,0
1.682404,1,0
1.682461,1,0
1.682689,1,0
1.682767,1,0
1.683217,1,0
1.683432,1,0
1.6836,1,0
1.683719,1,0
1.683939,1,0
1.683962,1,0
1.684124,1,0
1.68418,1,0
1.685026,1,0
1.685069,1,0
1.68514,1,0
1.685254,1,0
1.685485,1,0
1.685562,1,0
1.685695,1,0
1.685723,1,0
1.685816,1,0
1.686166,1,0
1.686197,1,0
1.686251,1,0
1.686434,1,0
1.686783,1,0
1.686838,1,0
1.687058,1,0
1.6875,44,0
1.688231,1,0
1.688488,1,0
1.689368,1,0
1.689613,1,0
1.689648,1,0
1.689682,1,0
1.690039,1,0
1.690141,1,0
1.690449,1,0
1.69057,1,0
1.690632,1,0
1.691032,1,0
1.691062,1,0
1.69112,1,0
1.691251,1,0
1.692184,1,0
1.692206,1,0
1.692866,1,0
1.692877,1,0
1.693149,1,0
1.693453,1,0
1.6935,1,0
1.693502,1,0
1.693594,1,0
1.693655,1,0
1.693745,1,0
1.694116,1,0
1.694123,1,0
1.69457,1,0
1.694667,1,0
1.69476,1,0
1.69478,1,0
1.695355,1,0
1.695419,1,0
1.695487,1,0
1.695718,1,0
1.695874,1,0
1.695923,1,0
1.696009,1,0
1.69718,1,0
1.697387,1,0
1.697421,1,0
1.697658,1,0
1.697663,1,0
1.698226,1,0
1.698395,1,0
1.698449,1,0
1.698682,1,0
1.698709,1,0
1.698965,1,0
1.699137,1,0
1.699154,1,0
1.69919,1,0
1.699374,1,0
1.699868,1,0
1.699961,1,0
1.699999,1,0
1.700564,1,0
1.700728,1,0
1.700863,1,0
1.701127,1,0
1.701145,1,0
1.701199,1,0
1.701244,1,0
1.701424,1,0
1.701453,1,0
1.701457,1,0
1.701561,1,0
1.701719,1,0
1.701733,1,0
1.702213,1,0
1.702225,1,0
1.70251,1,0
1.702575,1,0
1.70289,1,0
1.703028,1,0
1.703125,60,0
1.70317,1,0
1.703339,1,0
1.703421,1,0
1.70399,1,0
1.704418,1,0
1.70506,1,0
1.705364,1,0
1.705634,1,0
1.705655,1,0
1.705759,1,0
1.705794,1,0
1.705835,1,0
1.706098,1,0
1.706205,1,0
1.706211,1,0
1.706243,1,0
1.706536,1,0
1.706753,1,0
1.706816,1,0
1.70704,1,0
1.707235,1,0
1.707319,1,0
1.707497,1,0
1.707769,1,0
1.707844,1,0
1.708048,1,0
1.708116,1,0
1.708497,1,0
1.708737,1,0
1.709091,1,0
1.709312,1,0
1.709413,1,0
1.70952,1,0
1.709629,1,0
1.709658,1,0
1.70983,1,0
1.710278,1,0
1.710288,1,0
1.710523,1,0
1.710709,1,0
1.710735,1,0
1.710761,1,0
1.710861,1,0
1.711095,1,0
1.711221,1,0
1.711286,1,0
1.711418,1,0
1.711908,1,0
1.712063,1,0
1.712156,1,0
1.712238,1,0
1.712646,1,0
1.712717,1,0
1.712917,1,0
1.713,1,0
1.713012,1,0
1.713595,1,0
1.713943,1,0
1.714047,1,0
1.714194,1,0
1.714245,1,0
1.71431,1,0
1.714344,1,0
1.715462,1,0
1.716117,1,0
1.716188,1,0
1.716288,1,0
1.717188,1,0
1.717374,1,0
1.717471,1,0
1.717747,1,0
1.717847,1,0
1.717878,1,0
1.718001,1,0
1.718003,1,0
1.718066,1,0
1.718125,1,0
1.718154,1,0
1.718325,1,0
1.718347,1,0
1.71841,1,0
1.718446,1,0
1.71845,1,0
1.71875,38,0
1.719216,1,0
1.719231,1,0
1.719304,1,0
1.71971,1,0
1.71981,1,0
1.719923,1,0
1.719938,1,0
1.719957,1,0
1.720137,1,0
1.720522,1,0
1.720639,1,0
1.720877,1,0
1.720945,1,0
1.720972,1,0
1.721018,1,0
1.721166,1,0
1.721262,1,0
1.721572,1,0
1.721591,1,0
1.721659,1,0
1.721671,1,0
1.722591,1,0
1.722594,1,0
1.722697,1,0
1.723105,1,0
1.723182,1,0
1.723287,1,0
1.723406,1,0
1.723974,1,0
1.724152,1,0
1.724194,1,0
1.724215,1,0
1.72422,1,0
1.724466,1,0
1.724561,1,0
1.724704,1,0
1.724813,1,0
1.724917,1,0
1.725199,1,0
1.725426,1,0
1.725489,1,0
1.725773,1,0
1.725805,1,0
1.725949,1,0
1.726187,1,0
1.726214,1,0
1.726277,1,0
1.72651,1,0
1.726682,1,0
1.726844,1,0
1.727007,1,0
1.727348,1,0
1.727378,1,0
1.727399,1,0
1.72776,1,0
1.72796,1,0
1.727971,1,0
1.728015,1,0
1.72805,1,0
1.728356,1,0
1.728358,1,0
1.728561,1,0
1.728637,1,0
1.728919,1,0
1.729345,1,0
1.729504,1,0
1.729623,1,0
1.729876,1,0
1.729902,1,0
1.730018,1,0
1.730387,1,0
1.730626,1,0
1.730761,1,0
1.731017,1,0
1.731069,1,0
1.731243,1,0
1.731247,1,0
1.731329,1,0
1.731934,1,0
1.731944,1,0
1.732006,1,0
1.732495,1,0
1.733063,1,0
1.733099,1,0
1.733189,1,0
1.73319,1,0
1.733574,1,0
1.733593,1,0
1.733645,1,0
1.733895,1,0
1.733931,1,0
1.733941,1,0
1.733979,1,0
1.734271,1,0
1.73433,1,0
1.734375,56,0
1.734538,1,0
1.734662,1,0
1.734992,1,0
1.73501,1,0
1.735335,1,0
1.735385,1,0
1.735644,1,0
1.73575,1,0
1.735805,1,0
1.735886,1,0
1.736139,1,0
1.736187,1,0
1.736208,1,0
1.73643,1,0
1.736731,1,0
1.737283,1,0
1.737293,1,0
1.737301,1,0
1.737419,1,0
1.737465,1,0
1.73755,1,0
1.737723,1,0
1.737806,1,0
1.738179,1,0
1.738192,1,0
1.738315,1,0
1.739364,1,0
1.739561,1,0
1.73965,1,0
1.739891,1,0
1.739947,1,0
1.74006,1,0
1.74083,1,0
1.741054,1,0
1.741417,1,0
1.74151,1,0
1.741512,1,0
1.741687,1,0
1.741716,1,0
1.741728,1,0
1.741882,1,0
1.742071,1,0
1.742196,1,0
1.742463,1,0
1.742526,1,0
1.743055,1,0
1.743096,1,0
1.743351,1,0
1.743374,1,0
1.743446,1,0
1.743605,1,0
1.743611,1,0
1.74363,1,0
1.743668,1,0
1.743696,1,0
1.743828,1,0
1.743853,1,0
1.744193,1,0
1.744348,1,0
1.744377,1,0
1.744669,1,0
1.744766,1,0
1.745081,1,0
1.745097,1,0
1.745132,1,0
1.745178,1,0
1.745596,1,0
1.745651,1,0
1.745905,1,0
1.746065,1,0
1.746648,1,0
1.746688,1,0
1.746988,1,0
1.747221,1,0
1.747427,1,0
1.747505,1,0
1.747591,1,0
1.747816,1,0
1.748109,1,0
1.748327,1,0
1.748394,1,0
1.748509,1,0
1.748645,1,0
1.748651,1,0
1.748653,1,0
1.748662,1,0
1.748718,1,0
1.748721,1,0
1.748811,1,0
1.749073,1,0
1.749131,1,0
1.74921,1,0
1.749606,1,0
1.749823,1,0
1.749853,1,0
1.749919,1,0
1.75,82,0
1.750018,1,0
1.75027,1,0
1.750545,1,0
1.750613,1,0
1.750802,1,0
1.750854,1,0
1.750878,1,0
1.751215,1,0
1.75138,1,0
1.751527,1,0
1.75159,1,0
1.751807,1,0
1.751989,1,0
1.752021,1,0
1.752234,1,0
1.752303,1,0
1.752332,1,0
1.75237,1,0
1.752481,1,0
1.752743,1,0
1.752761,1,0
1.75278,1,0
1.752796,1,0
1.752807,1,0
1.75304,1,0
1.753362,1,0
1.753393,1,0
1.753847,1,0
1.754022,1,0
1.754307,1,0
1.754454,1,0
1.754463,1,0
1.754715,1,0
1.754789,1,0
1.754966,1,0
1.755018,1,0
1.755388,1,0
1.755749,1,0
1.755758,1,0
1.755768,1,0
1.75613,1,0
1.756131,1,0
1.75622,1,0
1.756851,1,0
1.756969,1,0
1.75716,1,0
1.75729,1,0
1.757622,1,0
1.757623,1,0
1.757773,1,0
1.757785,1,0
1.75781,1,0
1.757815,1,0
1.757838,1,0
1.757902,1,0
1.757955,1,0
1.757964,1,0
1.758043,1,0
1.758177,1,0
1.758199,1,0
1.75853,1,0
1.758665,1,0
1.758715,1,0
1.758911,1,0
1.759155,1,0
1.759285,1,0
1.759317,1,0
1.759422,1,0
1.759628,1,0
1.759895,1,0
1.760419,1,0
1.760527,1,0
1.76056,1,0
1.760662,1,0
1.760663,1,0
1.760815,1,0
1.76113,1,0
1.76122,1,0
1.761325,1,0
1.761589,1,0
1.761659,1,0
1.761714,1,0
1.761786,1,0
1.761844,1,0
1.761937,1,0
1.762022,1,0
1.762084,1,0
1.762207,1,0
1.762411,1,0
1.762658,1,0
1.762857,1,0
1.763099,1,0
1.763451,1,0
1.763672,2,0
1.763759,1,0
1.763895,1,0
1.763993,1,0
1.76422,1,0
1.764221,1,0
1.764261,1,0
1.764373,1,0
1.765053,1,0
1.765083,1,0
1.765207,1,0
1.765625,55,0
1.765676,1,0
1.765737,1,0
1.765778,1,0
1.766229,1,0
1.766907,1,0
1.767327,1,0
1.767523,1,0
1.767709,1,0
1.767806,1,0
1.768064,1,0
1.768233,1,0
1.768322,1,0
1.768336,1,0
1.768449,1,0
1.768589,1,0
1.768604,1,0
1.76884,1,0
1.768921,1,0
1.768982,1,0
1.769219,1,0
1.769592,1,0
1.769818,1,0
1.770147,1,0
1.77032,1,0
1.770411,1,0
1.770419,1,0
1.770546,1,0
1.770786,1,0
1.770798,1,0
1.770845,1,0
1.771278,1,0
1.77179,1,0
1.771897,1,0
1.772335,1,0
1.772652,1,0
1.772747,1,0
1.772764,1,0
1.773406,1,0
1.773429,1,0
1.773647,1,0
1.773661,1,0
1.773888,1,0
1.774207,1,0
1.774209,1,0
1.774431,1,0
1.774487,1,0
1.77463,1,0
1.775013,1,0
1.775826,1,0
1.776007,1,0
1.776067,1,0
1.776118,1,0
1.776206,1,0
1.77629,1,0
1.776356,1,0
1.776383,1,0
1.776559,1,0
1.776694,1,0
1.776745,1,0
1.776763,1,0
1.7768,1,0
1.776813,1,0
1.777025,1,0
1.777239,1,0
1.777626,1,0
1.777735,1,0
1.777772,1,0
1.778162,1,0
1.778446,1,0
1.778528,1,0
1.778668,1,0
1.778688,1,0
1.778708,1,0
1.778765,1,0
1.778896,1,0
1.779335,1,0
1.77944,1,0
1.779443,1,0
1.779675,1,0
1.780177,1,0
1.780248,1,0
1.780395,1,0
1.780969,1,0
1.781011,1,0
1.781106,1,0
1.78125,53,0
1.781819,1,0
1.781954,1,0
1.782007,1,0
1.782192,1,0
1.782265,1,0
1.782329,1,0
1.782449,1,0
1.782512,1,0
1.78262,1,0
1.782856,1,0
1.783594,1,0
1.78361,1,0
1.783695,1,0
1.783969,1,0
1.784255,1,0
1.784342,1,0
1.78446,1,0
1.784482,1,0
1.784543,1,0
1.784545,1,0
1.784883,1,0
1.784898,1,0
1.785148,1,0
1.785394,1,0
1.786401,1,0
1.786591,1,0
1.787147,1,0
1.787263,1,0
1.78739,1,0
1.78758,1,0
1.787812,1,0
1.788092,1,0
1.78814,1,0
1.788364,1,0
1.788371,1,0
1.788564,1,0
1.789138,1,0
1.78924,1,0
1.789475,1,0
1.789916,1,0
1.790491,1,0
1.790542,1,0
1.790581,1,0
1.790598,1,0
1.790686,1,0
1.791565,1,0
1.792248,1,0
1.792485,1,0
1.792609,1,0
1.792788,1,0
1.793802,1,0
1.793901,1,0
1.794062,1,0
1.794064,1,0
1.794207,1,0
1.794245,1,0
1.794329,1,0
1.794426,1,0
1.794625,1,0
1.794782,1,0
1.795303,1,0
1.795626,1,0
1.795648,1,0
1.795835,1,0
1.795917,1,0
1.795982,1,0
1.796426,1,0
1.796875,35,0
1.79694,1,0
1.797077,1,0
1.797099,1,0
1.797215,1,0
1.797304,1,0
1.797411,1,0
1.797467,1,0
1.797539,1,0
1.797919,1,0
1.798414,1,0
1.798621,1,0
1.798747,1,0
1.798749,1,0
1.79902,1,0
1.799234,1,0
1.799475,1,0
1.799526,1,0
1.799641,1,0
1.799793,1,0
1.800159,1,0
1.800617,1,0
1.800634,1,0
1.801027,1,0
1.801654,1,0
1.801828,1,0
1.801898,1,0
1.802033,1,0
1.802289,1,0
1.80293,1,0
1.802946,1,0
1.803076,1,0
1.803149,1,0
1.803189,1,0
1.803291,1,0
1.80357,1,0
1.803588,1,0
1.803616,1,0
1.803649,1,0
1.803898,1,0
1.804028,1,0
1.804042,1,0
1.804321,1,0
1.804462,1,0
1.804599,1,0
1.804961,1,0
1.805016,1,0
1.805193,1,0
1.805474,1,0
1.805654,1,0
1.805691,1,0
1.805786,1,0
1.805939,1,0
1.806209,1,0
1.806649,1,0
1.806832,1,0
1.806971,1,0
1.807009,1,0
1.807014,1,0
1.807085,1,0
1.807425,1,0
1.807561,1,0
1.807717,1,0
1.807827,1,0
1.807992,1,0
1.808241,1,0
1.808572,1,0
1.809093,1,0
1.809119,1,0
1.809158,1,0
1.810015,1,0
1.810525,1,0
1.810614,1,0
1.810671,1,0
1.811186,1,0
1.811189,1,0
1.811197,1,0
1.811305,1,0
1.811582,1,0
1.811601,1,0
1.811626,1,0
1.812137,1,0
1.812191,1,0
1.812308,1,0
1.812431,1,0
1.812443,1,0
1.812467,1,0
1.8125,53,0
1.812662,1,0
1.812684,1,0
1.812795,1,0
1.812917,1,0
1.81292,1,0
1.813323,1,0
1.813399,1,0
1.813406,1,0
1.813456,1,0
1.813494,1,0
1.813508,1,0
1.81399,1,0
1.814024,1,0
1.814044,1,0
1.814239,1,0
1.814436,1,0
1.814448,1,0
1.814827,1,0
1.815162,1,0
1.815222,1,0
1.815586,1,0
1.81569,1,0
1.816124,1,0
1.816302,1,0
1.81663,1,0
1.816847,1,0
1.816936,1,0
1.817191,1,0
1.817293,1,0
1.817332,1,0
1.81741,1,0
1.817464,1,0
1.817594,1,0
1.817624,1,0
1.817759,1,0
1.817902,1,0
1.817949,1,0
1.818019,1,0
1.81804,1,0
1.818116,1,0
1.818433,1,0
1.818611,1,0
1.81922,1,0
1.819226,1,0
1.819464,1,0
1.819466,1,0
1.81965,1,0
1.819798,1,0
1.819806,1,0
1.81981,1,0
1.819939,1,0
1.81994,1,0
1.820303,1,0
1.820425,1,0
1.82058,1,0
1.820656,1,0
1.820673,1,0
1.820773,1,0
1.820777,1,0
1.820787,1,0
1.820824,1,0
1.820872,1,0
1.821763,1,0
1.822104,1,0
1.82212,1,0
1.822576,1,0
1.82271,1,0
1.822752,1,0
1.823458,1,0
1.823644,1,0
1.823679,1,0
1.824321,1,0
1.824703,1,0
1.824803,1,0
1.824996,1,0
1.824999,1,0
1.825094,1,0
1.82519,1,0
1.825513,1,0
1.825665,1,0
1.825694,1,0
1.825736,1,0
1.825871,1,0
1.825978,1,0
1.826243,1,0
1.826321,1,0
1.826757,1,0
1.827105,1,0
1.827456,1,0
1.827485,1,0
1.827566,1,0
1.827906,1,0
1.82793,1,0
1.828125,71,0
1.82819,1,0
1.828348,1,0
1.828511,1,0
1.828617,1,0
1.828664,1,0
1.828685,1,0
1.828864,1,0
1.828889,1,0
1.828905,1,0
1.82909,1,0
1.829148,1,0
1.829447,1,0
1.829472,1,0
1.829717,1,0
1.829749,1,0
1.830119,1,0
1.83038,1,0
1.83071,1,0
1.830843,1,0
1.830903,1,0
1.830994,1,0
1.83145,1,0
1.831458,1,0
1.831571,1,0
1.832082,1,0
1.83252,1,0
1.832528,1,0
1.832615,1,0
1.83298,1,0
1.833103,1,0
1.833146,1,0
1.833339,1,0
1.833501,1,0
1.833601,1,0
1.833776,1,0
1.833777,1,0
1.833856,1,0
1.834338,1,0
1.834342,1,0
1.834359,1,0
1.834414,1,0
1.834584,1,0
1.835288,1,0
1.835301,1,0
1.835361,1,0
1.835372,1,0
1.835504,1,0
1.83558,1,0
1.835653,1,0
1.835977,1,0
1.836492,1,0
1.836573,1,0
1.836648,1,0
1.837011,1,0
1.837098,1,0
1.837246,1,0
1.837404,1,0
1.837425,1,0
1.837531,1,0
1.837858,1,0
1.837947,1,0
1.838177,1,0
1.83836,1,0
1.838447,1,0
1.838501,1,0
1.83875,1,0
1.83892,1,0
1.839304,1,0
1.839395,1,0
1.839442,1,0
1.839522,1,0
1.839563,1,0
1.839606,1,0
1.839894,1,0
1.839924,1,0
1.840052,1,0
1.840508,1,0
1.840743,1,0
1.840817,1,0
1.840872,1,0
1.841056,1,0
1.841137,2,0
1.841308,1,0
1.841512,1,0
1.841618,1,0
1.841696,1,0
1.84178,1,0
1.842135,1,0
1.842141,1,0
1.842254,1,0
1.842593,1,0
1.843034,1,0
1.843041,1,0
1.843187,1,0
1.843189,1,0
1.843406,1,0
1.843663,1,0
1.84375,64,0
1.843894,1,0
1.844115,1,0
1.84424,1,0
1.84429,1,0
1.844547,1,0
1.844733,1,0
1.844826,1,0
1.845149,1,0
1.845234,1,0
1.845331,1,0
1.845476,1,0
1.845563,1,0
1.84558,1,0
1.845674,1,0
1.845727,1,0
1.845961,1,0
1.846127,1,0
1.846209,1,0
1.846251,1,0
1.846432,1,0
1.846536,1,0
1.846803,1,0
1.846847,1,0
1.846957,1,0
1.846961,1,0
1.846968,1,0
1.847323,1,0
1.847367,1,0
1.84767,1,0
1.847679,1,0
1.847717,1,0
1.847887,1,0
1.847951,1,0
1.847972,1,0
1.848224,1,0
1.848255,1,0
1.848437,1,0
1.848555,1,0
1.848561,1,0
1.848563,1,0
1.848573,1,0
1.848605,1,0
1.848672,1,0
1.848858,1,0
1.848881,1,0
1.849141,1,0
1.849176,1,0
1.849356,1,0
1.849569,1,0
1.8497,1,0
1.849733,1,0
1.849817,1,0
1.849831,1,0
1.849925,1,0
1.85018,1,0
1.850203,1,0
1.850523,1,0
1.850706,1,0
1.85072,1,0
1.850776,1,0
1.852232,1,0
1.852271,1,0
1.85229,1,0
1.852312,1,0
1.852394,1,0
1.852469,1,0
1.852525,1,0
1.852642,1,0
1.852696,1,0
1.853083,1,0
