route,segment,scan_s,scan_ns,pid,event,slots,raw_ids,rep,d_m,y_m,v_mps,camera,oem,published,public_alias
route26d,14,14.190462,957833093704,1000089,PID_BIRTH_OR_REENTRY,1,89,89,114.5,1.5625,-6.5,0,0,1,56
route26d,14,14.190462,957833093704,1000085,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,14.289577,957932208837,1000085,COAST_RECOVERY_OR_QUALIFICATION_RESUME,2,85,85,123.0,-2.71875,-6.5,0,0,1,59
route26d,14,14.390315,958032946948,1000086,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,14.390315,958032946948,1000089,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,14.489651,958132282534,1000060,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,14.589836,958232467350,1000090,PID_BIRTH_OR_REENTRY,3,90,90,57.75,3.125,-29.25,0,0,1,47
route26d,14,14.689498,958332129843,1000087,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,14.790248,958432879250,1000091,PID_BIRTH_OR_REENTRY,4,91,91,152.5,13.46875,-29.0,0,0,1,64
route26d,14,14.790248,958432879250,1000092,PID_BIRTH_OR_REENTRY,5,92,92,47.0,5.28125,-1.25,0,0,1,63
route26d,14,14.790248,958432879250,1000093,PID_BIRTH_OR_REENTRY,6,93,93,46.25,6.1875,-1.5,0,0,1,66
route26d,14,14.790248,958432879250,1000079,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,14.890671,958533302738,1000094,PID_BIRTH_OR_REENTRY,7,94,94,108.5,17.5625,-29.25,0,0,1,70
route26d,14,14.890671,958533302738,1000092,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,14.890671,958533302738,1000093,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,14.990416,958633047531,1000092,COAST_RECOVERY_OR_QUALIFICATION_RESUME,9,92,92,46.75,5.375,-1.25,0,0,1,63
route26d,14,14.990416,958633047531,1000093,COAST_RECOVERY_OR_QUALIFICATION_RESUME,10,93,93,46.0,6.15625,-1.25,0,0,1,66
route26d,14,14.990416,958633047531,1000095,PID_BIRTH_OR_REENTRY,8,95,95,96.25,3.125,-29.25,0,0,1,71
route26d,14,14.990416,958633047531,1000096,PID_BIRTH_OR_REENTRY,11,96,96,63.75,-21.09375,-6.5,0,0,1,51
route26d,14,14.990416,958633047531,1000091,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,15.09014,958732771493,1000097,PID_BIRTH_OR_REENTRY,12,97,97,118.0,2.125,-29.25,0,0,1,72
route26d,14,15.09014,958732771493,1000092,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,15.09014,958732771493,1000093,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,15.09014,958732771493,1000094,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,15.190181,958832812302,1000096,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,15.489484,959132115413,1000098,PID_BIRTH_OR_REENTRY,13,98,98,153.5,-14.53125,-29.25,0,0,1,78
route26d,14,15.589958,959232589695,1000066,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,15.589958,959232589695,1000097,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,15.689623,959332254761,1000097,COAST_RECOVERY_OR_QUALIFICATION_RESUME,14,97,97,97.75,2.1875,-29.0,0,0,1,72
route26d,14,15.689623,959332254761,1000099,PID_BIRTH_OR_REENTRY,15,99,99,105.5,7.59375,-6.25,0,0,1,76
route26d,14,15.889823,959532454703,1000099,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,15.990058,959632689109,1000085,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,16.189749,959832380377,1000100,PID_BIRTH_OR_REENTRY,20,100,100,111.25,13.34375,-29.0,0,0,1,69
route26d,14,16.289842,959932473710,1000101,PID_BIRTH_OR_REENTRY,22,101,101,108.0,-3.625,-6.0,0,0,1,67
route26d,14,16.289842,959932473710,1000102,PID_BIRTH_OR_REENTRY,23,102,102,98.5,3.40625,-29.0,0,0,1,80
route26d,14,16.289842,959932473710,1000103,PID_BIRTH_OR_REENTRY,25,103,103,98.0,2.46875,-29.0,0,0,1,81
route26d,14,16.289842,959932473710,1000104,PID_BIRTH_OR_REENTRY,26,104,104,46.0,6.65625,-0.75,0,0,1,79
route26d,14,16.289842,959932473710,1000105,PID_BIRTH_OR_REENTRY,27,105,105,46.0,3.90625,-1.0,0,0,1,83
route26d,14,16.390068,960032699738,1000106,PID_BIRTH_OR_REENTRY,28,106,106,107.5,9.625,-6.0,0,0,1,62
route26d,14,16.390068,960032699738,1000107,PID_BIRTH_OR_REENTRY,29,107,107,111.0,11.375,-5.75,0,0,1,84
route26d,14,16.390068,960032699738,1000090,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,16.390068,960032699738,1000100,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,16.390068,960032699738,1000101,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,16.390068,960032699738,1000104,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,16.390068,960032699738,1000105,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,16.491783,960134414243,1000102,MEMBER_CHANGE|SLOT_CHANGE,23|25,102|103,102,92.75,3.3125,-29.25,0,0,1,80
route26d,14,16.491783,960134414243,1000106,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,16.591811,960234442609,1000107,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,16.689922,960332553387,1000102,MEMBER_CHANGE|SLOT_CHANGE|REPRESENTATIVE_SWITCH,25,103,103,87.5,2.84375,-29.0,0,0,1,80
route26d,14,16.689922,960332553387,1000107,COAST_RECOVERY_OR_QUALIFICATION_RESUME,31,107,107,107.75,11.5,-5.75,0,0,1,84
route26d,14,16.689922,960332553387,1000108,PID_BIRTH_OR_REENTRY,0,108,108,123.5,2.5,-28.75,0,0,1,58
route26d,14,16.689922,960332553387,1000109,PID_BIRTH_OR_REENTRY,30,109,109,98.25,14.03125,-29.25,0,0,1,86
route26d,14,16.890268,960532899350,1000102,MEMBER_CHANGE|REPRESENTATIVE_SWITCH,25,102,102,80.0,3.03125,-28.75,0,0,1,80
route26d,14,16.890268,960532899350,1000107,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,16.890268,960532899350,1000109,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,16.989688,960632319893,1000107,COAST_RECOVERY_OR_QUALIFICATION_RESUME,1,107,107,105.75,11.40625,-5.75,0,0,1,84
route26d,14,16.989688,960632319893,1000110,PID_BIRTH_OR_REENTRY,2,110,110,105.25,-0.0625,-5.75,0,0,1,73
route26d,14,17.09008,960732711797,1000110,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,17.190039,960832669963,1000111,PID_BIRTH_OR_REENTRY,3,111,111,95.5,7.375,-6.0,0,0,1,87
route26d,14,17.190039,960832669963,1000107,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,17.289733,960932364923,1000084,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,17.289733,960932364923,1000111,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,17.390484,961033115262,1000111,COAST_RECOVERY_OR_QUALIFICATION_RESUME,6,111,111,94.5,7.65625,-5.75,0,0,1,87
route26d,14,17.390484,961033115262,1000112,PID_BIRTH_OR_REENTRY,4,112,112,94.0,-21.125,-5.75,0,0,1,88
route26d,14,17.390484,961033115262,1000113,PID_BIRTH_OR_REENTRY,5,113,113,103.5,10.84375,-5.75,0,0,1,65
route26d,14,17.490385,961133016841,1000111,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,17.490385,961133016841,1000113,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,17.590242,961232873910,1000111,COAST_RECOVERY_OR_QUALIFICATION_RESUME,9,111,111,93.5,7.71875,-5.5,0,0,1,87
route26d,14,17.590242,961232873910,1000114,PID_BIRTH_OR_REENTRY,7,114,114,69.25,3.5,-28.5,0,0,1,90
route26d,14,17.689442,961332073742,1000115,PID_BIRTH_OR_REENTRY,10,115,115,102.0,-4.15625,-5.75,0,0,1,91
route26d,14,17.689442,961332073742,1000116,PID_BIRTH_OR_REENTRY,11,116,116,48.75,10.59375,-6.0,0,0,1,93
route26d,14,17.689442,961332073742,1000111,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,17.689442,961332073742,1000112,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,17.790111,961432742610,1000115,PUBLICATION_STOP,10,115,115,101.0,-3.25,-5.5,0,0,0,91
route26d,14,17.790111,961432742610,1000081,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,17.990101,961632732294,1000115,PUBLICATION_RESUME,10,115,115,100.0,-2.84375,-5.5,0,0,1,91
route26d,14,18.090386,961733017580,1000117,PID_BIRTH_OR_REENTRY,12,117,117,93.25,8.8125,-5.5,0,0,1,94
route26d,14,18.090386,961733017580,1000118,PID_BIRTH_OR_REENTRY,15,118,118,92.75,5.25,-5.5,0,0,1,89
route26d,14,18.090386,961733017580,1000116,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,18.190827,961833458921,1000095,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,18.190827,961833458921,1000117,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,18.190827,961833458921,1000118,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,18.291698,961934329908,1000119,PID_BIRTH_OR_REENTRY,20,119,119,101.5,8.09375,-5.25,0,0,1,77
route26d,14,18.291698,961934329908,1000120,PID_BIRTH_OR_REENTRY,21,120,120,94.75,3.25,-28.25,0,0,1,68
route26d,14,18.390327,962032958074,1000119,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,18.989583,962632214922,1000121,PID_BIRTH_OR_REENTRY,23,121,121,87.25,-18.4375,-5.25,0,0,1,43
route26d,14,18.989583,962632214922,1000122,PID_BIRTH_OR_REENTRY,24,122,122,104.5,2.9375,-28.25,0,0,1,37
route26d,14,18.989583,962632214922,1000097,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,19.1901,962832731191,1000123,PID_BIRTH_OR_REENTRY,26,123,123,39.25,8.78125,-5.5,0,0,1,36
route26d,14,19.1901,962832731191,1000121,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,19.29034,962932971384,1000124,PID_BIRTH_OR_REENTRY,27,124,124,138.5,-9.1875,-28.25,0,0,1,44
route26d,14,19.29034,962932971384,1000125,PID_BIRTH_OR_REENTRY,28,125,125,91.0,11.09375,-5.0,0,0,1,32
route26d,14,19.29034,962932971384,1000123,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,19.389802,963032433276,1000125,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,19.489671,963132301968,1000125,COAST_RECOVERY_OR_QUALIFICATION_RESUME,29,125,125,87.25,9.71875,-5.25,0,0,1,32
route26d,14,19.489671,963132301968,1000126,PID_BIRTH_OR_REENTRY,30,126,126,89.0,6.9375,-5.25,0,0,1,82
route26d,14,19.590205,963232836405,1000124,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,19.590205,963232836405,1000125,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,19.590205,963232836405,1000126,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,19.689927,963332558390,1000124,COAST_RECOVERY_OR_QUALIFICATION_RESUME,3,124,124,128.25,-8.96875,-28.0,0,0,1,44
route26d,14,19.689927,963332558390,1000125,COAST_RECOVERY_OR_QUALIFICATION_RESUME,31,125,125,87.75,9.03125,-5.0,0,0,1,32
route26d,14,19.689927,963332558390,1000126,COAST_RECOVERY_OR_QUALIFICATION_RESUME,1,126,126,88.75,7.75,-5.25,0,0,1,82
route26d,14,19.689927,963332558390,1000127,PID_BIRTH_OR_REENTRY,2,127,127,45.0,5.5625,0.0,0,0,1,41
route26d,14,19.689927,963332558390,1000102,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,19.791316,963433947864,1000124,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,19.791316,963433947864,1000125,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,19.791316,963433947864,1000126,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,19.791316,963433947864,1000127,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,19.890962,963533593685,1000114,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,19.990492,963633123777,1000128,PID_BIRTH_OR_REENTRY,7,128,128,86.25,8.90625,-5.0,0,0,1,50
route26d,14,19.990492,963633123777,1000129,PID_BIRTH_OR_REENTRY,8,129,129,86.75,8.34375,-5.5,0,0,1,38
route26d,14,19.990492,963633123777,1000122,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,20.09006,963732690999,1000130,PID_BIRTH_OR_REENTRY,9,130,130,43.25,5.90625,0.5,0,0,1,45
route26d,14,20.09006,963732690999,1000129,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,20.190307,963832938957,1000098,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,20.389958,964032589559,1000131,PID_BIRTH_OR_REENTRY,11,131,131,131.5,2.71875,-28.25,0,0,1,48
route26d,14,20.389958,964032589559,1000130,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,20.489308,964131939152,1000130,COAST_RECOVERY_OR_QUALIFICATION_RESUME,12,130,130,44.25,5.84375,-0.5,0,0,1,45
route26d,14,20.489308,964131939152,1000132,PID_BIRTH_OR_REENTRY,13,132,132,62.75,2.46875,-28.25,0,0,1,52
route26d,14,20.489308,964131939152,1000133,PID_BIRTH_OR_REENTRY,14,133,133,111.0,4.15625,-28.25,0,0,1,42
route26d,14,20.590156,964232787114,1000130,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,20.690375,964333006438,1000130,COAST_RECOVERY_OR_QUALIFICATION_RESUME,15,130,130,45.0,5.8125,0.0,0,0,1,45
route26d,14,20.690375,964333006438,1000128,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,20.789932,964432562974,1000134,PID_BIRTH_OR_REENTRY,17,134,134,88.5,10.21875,-5.0,0,0,1,85
route26d,14,20.789932,964432562974,1000130,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,20.889287,964531918867,1000130,COAST_RECOVERY_OR_QUALIFICATION_RESUME,20,130,130,45.25,5.53125,0.0,0,0,1,45
route26d,14,20.889287,964531918867,1000135,PID_BIRTH_OR_REENTRY,22,135,135,155.75,14.34375,-28.0,0,0,1,95
route26d,14,20.990056,964632687071,1000108,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,20.990056,964632687071,1000130,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,20.990056,964632687071,1000132,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,20.990056,964632687071,1000134,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,21.089472,964732103724,1000130,COAST_RECOVERY_OR_QUALIFICATION_RESUME,23,130,130,45.5,5.34375,0.0,0,0,1,45
route26d,14,21.089472,964732103724,1000132,COAST_RECOVERY_OR_QUALIFICATION_RESUME,24,132,132,47.25,2.75,-28.25,0,0,1,52
route26d,14,21.089472,964732103724,1000136,PID_BIRTH_OR_REENTRY,25,136,136,86.75,1.40625,-5.25,0,0,1,46
route26d,14,21.189939,964832570929,1000137,PID_BIRTH_OR_REENTRY,26,137,137,122.5,-8.5625,-28.25,0,0,1,55
route26d,14,21.189939,964832570929,1000130,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,21.289674,964932305364,1000115,PUBLICATION_STOP,10,115,115,81.0,-3.125,-5.25,0,0,0,91
route26d,14,21.289674,964932305364,1000138,PID_BIRTH_OR_REENTRY,28,138,138,58.0,3.03125,-28.25,0,0,1,54
route26d,14,21.289674,964932305364,1000137,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,21.390143,965032774183,1000137,COAST_RECOVERY_OR_QUALIFICATION_RESUME,30,137,137,115.25,-8.40625,-28.25,0,0,1,55
route26d,14,21.390143,965032774183,1000139,PID_BIRTH_OR_REENTRY,29,139,139,45.25,5.46875,0.0,0,0,1,39
route26d,14,21.490843,965133474937,1000115,PUBLICATION_RESUME,10,115,115,79.75,-3.25,-5.25,0,0,1,91
route26d,14,21.490843,965133474937,1000136,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,21.490843,965133474937,1000137,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,21.490843,965133474937,1000139,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,21.589856,965232487588,1000140,PID_BIRTH_OR_REENTRY,31,140,140,83.75,10.3125,-5.5,0,0,1,49
route26d,14,21.589856,965232487588,1000120,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,21.690126,965332757062,1000115,PUBLICATION_STOP,10,115,115,78.5,-3.28125,-5.5,0,0,0,91
route26d,14,21.690126,965332757062,1000140,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,21.789833,965432464894,1000141,PID_BIRTH_OR_REENTRY,0,141,141,114.75,-8.90625,-28.25,0,0,1,61
route26d,14,21.99006,965632691211,1000115,PUBLICATION_RESUME,10,115,115,76.5,-3.25,-5.5,0,0,1,91
route26d,14,21.99006,965632691211,1000142,PID_BIRTH_OR_REENTRY,1,142,142,44.0,6.375,0.0,0,0,1,60
route26d,14,21.99006,965632691211,1000143,PID_BIRTH_OR_REENTRY,2,143,143,152.0,-2.34375,4.75,0,0,1,56
route26d,14,22.089804,965732435155,1000142,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,22.089804,965732435155,1000143,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,22.189818,965832448977,1000115,PUBLICATION_STOP,10,115,115,75.25,-3.09375,-5.5,0,0,0,91
route26d,14,22.189818,965832448977,1000143,COAST_RECOVERY_OR_QUALIFICATION_RESUME,4,143,143,153.5,-1.8125,5.0,0,0,1,56
route26d,14,22.189818,965832448977,1000144,PID_BIRTH_OR_REENTRY,5,144,144,92.25,-8.6875,-28.5,0,0,1,92
route26d,14,22.189818,965832448977,1000145,PID_BIRTH_OR_REENTRY,6,145,145,129.0,2.59375,-28.25,0,0,1,57
route26d,14,22.189818,965832448977,1000146,PID_BIRTH_OR_REENTRY,7,146,146,106.75,0.0625,-28.25,0,0,1,53
route26d,14,22.289913,965932544745,1000143,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,22.289913,965932544745,1000146,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,22.389835,966032466365,1000147,PID_BIRTH_OR_REENTRY,8,147,147,75.5,-9.125,-28.5,0,0,1,64
route26d,14,22.490103,966132734460,1000147,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,22.589669,966232300597,1000132,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,22.690196,966332827860,1000148,PID_BIRTH_OR_REENTRY,9,148,148,44.25,5.25,0.25,0,0,1,63
route26d,14,22.690196,966332827860,1000149,PID_BIRTH_OR_REENTRY,12,149,149,43.5,7.65625,0.25,0,0,1,66
route26d,14,22.78085,966423481522,1000144,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,22.78085,966423481522,1000149,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,22.88093,966523561256,1000149,COAST_RECOVERY_OR_QUALIFICATION_RESUME,13,149,149,43.25,7.09375,0.25,0,0,1,66
route26d,14,22.991569,966634200616,1000149,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,23.090296,966732927103,1000115,PUBLICATION_RESUME,10,115,115,69.75,-3.1875,-5.5,0,0,1,91
route26d,14,23.090296,966732927103,1000150,PID_BIRTH_OR_REENTRY,15,150,150,67.25,-9.78125,-28.25,0,0,1,70
route26d,14,23.189871,966832502803,1000148,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,23.189871,966832502803,1000150,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,23.289577,966932208869,1000115,PUBLICATION_STOP,10,115,115,68.75,-3.28125,-5.5,0,0,0,91
route26d,14,23.289577,966932208869,1000151,PID_BIRTH_OR_REENTRY,17,151,151,105.0,-9.0625,-28.5,0,0,1,51
route26d,14,23.289577,966932208869,1000152,PID_BIRTH_OR_REENTRY,20,152,152,105.5,-9.34375,-28.5,0,0,1,34
route26d,14,23.289577,966932208869,1000138,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,23.389494,967032125218,1000115,PUBLICATION_RESUME,10,115,115,68.25,-3.3125,-5.5,0,0,1,91
route26d,14,23.389494,967032125218,1000152,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,23.4893,967131931819,1000152,COAST_RECOVERY_OR_QUALIFICATION_RESUME,21,152,152,103.0,-9.03125,-28.25,0,0,1,34
route26d,14,23.789698,967432329730,1000151,SLOT_CHANGE,21,151,151,92.75,-8.90625,-28.25,0,0,1,51
route26d,14,23.789698,967432329730,1000152,SLOT_CHANGE,24,152,152,95.0,-9.5625,-28.25,0,0,1,34
route26d,14,23.789698,967432329730,1000153,PID_BIRTH_OR_REENTRY,17,153,153,89.0,-8.875,-28.25,0,0,1,76
route26d,14,23.789698,967432329730,1000154,PID_BIRTH_OR_REENTRY,23,154,154,94.5,-8.6875,-28.25,0,0,1,59
route26d,14,23.789698,967432329730,1000155,PID_BIRTH_OR_REENTRY,25,155,155,113.0,2.5,-28.5,0,0,1,81
route26d,14,23.890385,967533016197,1000156,PID_BIRTH_OR_REENTRY,26,156,156,96.25,-8.59375,-28.5,0,0,1,47
route26d,14,23.890385,967533016197,1000157,PID_BIRTH_OR_REENTRY,27,157,157,59.0,2.78125,-28.25,0,0,1,69
route26d,14,23.98045,967623081831,1000151,MEMBER_CHANGE|SLOT_CHANGE,21|23|24,151|152|154,151,88.0,-9.0,-28.5,0,0,1,51
route26d,14,23.98045,967623081831,1000141,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,23.98045,967623081831,1000157,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,24.079978,967722609754,1000135,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,24.079978,967722609754,1000155,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,24.180353,967822984380,1000155,COAST_RECOVERY_OR_QUALIFICATION_RESUME,28,155,155,103.25,2.34375,-28.5,0,0,1,81
route26d,14,24.279904,967922535045,1000115,PUBLICATION_STOP,10,115,115,63.0,-3.5625,-5.75,0,0,0,91
route26d,14,24.279904,967922535045,1000133,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,24.481677,968124308392,1000151,MEMBER_CHANGE|SLOT_CHANGE|REPRESENTATIVE_SWITCH,21|23,151|154,154,74.0,-8.6875,-28.75,0,0,1,51
route26d,14,24.481677,968124308392,1000158,PID_BIRTH_OR_REENTRY,30,158,158,41.25,3.1875,-28.5,0,0,1,67
route26d,14,24.481677,968124308392,1000159,PID_BIRTH_OR_REENTRY,31,159,159,56.5,8.9375,-5.75,0,0,1,79
route26d,14,24.679825,968322455965,1000115,PUBLICATION_RESUME,10,115,115,60.25,-3.6875,-5.75,0,0,1,91
route26d,14,24.679825,968322455965,1000159,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,24.780397,968423028330,1000160,PID_BIRTH_OR_REENTRY,0,160,160,75.75,-9.28125,-28.5,0,0,1,83
route26d,14,24.879668,968522299516,1000042,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,24.879668,968522299516,1000160,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,24.990258,968632889840,1000151,REPRESENTATIVE_SWITCH,21|23,151|154,151,60.25,-8.59375,-28.5,0,0,1,51
route26d,14,24.990258,968632889840,1000161,PID_BIRTH_OR_REENTRY,1,161,161,98.0,3.375,-28.5,0,0,1,62
route26d,14,24.990258,968632889840,1000131,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,25.179736,968822367712,1000151,MEMBER_CHANGE|SLOT_CHANGE,21,151,151,52.75,-8.71875,-28.75,0,0,1,51
route26d,14,25.179736,968822367712,1000161,SLOT_CHANGE,2,161,161,90.5,3.0,-28.5,0,0,1,62
route26d,14,25.38049,969023121012,1000115,PUBLICATION_STOP,10,115,115,56.75,-3.15625,-5.75,0,0,0,91
route26d,14,25.38049,969023121012,1000162,PID_BIRTH_OR_REENTRY,3,162,162,88.0,-9.09375,-28.5,0,0,1,86
route26d,14,25.38049,969023121012,1000163,PID_BIRTH_OR_REENTRY,4,163,163,130.25,-8.875,-28.5,0,0,1,73
route26d,14,25.479413,969122043973,1000164,PID_BIRTH_OR_REENTRY,5,164,164,42.0,2.8125,0.0,0,0,1,84
route26d,14,25.479413,969122043973,1000153,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,25.479413,969122043973,1000161,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,25.680397,969323028647,1000164,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,25.779986,969422616990,1000115,PUBLICATION_RESUME,10,115,115,54.5,-3.0625,-5.75,0,0,1,91
route26d,14,25.779986,969422616990,1000151,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,25.879292,969521923457,1000158,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route26d,14,25.981537,969624168229,1000115,PUBLICATION_STOP,10,115,115,53.5,-3.125,-5.75,0,0,0,91
route26d,14,25.981537,969624168229,1000165,PID_BIRTH_OR_REENTRY,7,165,165,81.0,-9.15625,-28.5,0,0,1,40
route26d,14,25.981537,969624168229,1000166,PID_BIRTH_OR_REENTRY,8,166,166,123.25,-8.5,-28.5,0,0,1,65
route26d,14,26.081407,969724038582,1000167,PID_BIRTH_OR_REENTRY,9,167,167,97.25,1.65625,-28.5,0,0,1,33
route26d,14,26.279622,969922253092,1000166,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
