segment_s,scan_ns,slot,raw_id,physical_pid,public_id,d_rel_m,y_rel_m,v_rel_mps,members,representative,camera,oem,published
33.786016,6855689216531,20,1577,1001708,89,20.75,3.15625,-29.5,1577,1577,0,0,1
33.786016,6855689216531,24,1578,1001711,75,26.25,2.875,-29.75,1578,1578,0,0,1
33.786016,6855689216531,4,1579,1001718,68,36.5,2.8125,-29.75,1579,1579,0,0,1
33.786016,6855689216531,11,1569,1001722,93,16.5,2.90625,-30.25,1569,1569,0,0,1
33.786016,6855689216531,13,1584,1001724,78,92.5,1.46875,-29.5,1584,1584,0,0,1
33.786016,6855689216531,21,1587,1001727,43,106.25,1.8125,-29.75,1587,1587,0,0,1
33.786016,6855689216531,31,1588,1001728,79,50.5,2.59375,-29.75,1588,1588,0,0,1
33.786016,6855689216531,28,1593,1001733,91,126.0,0.625,-29.5,1593,1593,0,0,1
33.786016,6855689216531,5,1595,1001735,53,80.25,2.03125,-29.75,1595,1595,0,0,1
33.786016,6855689216531,30,1596,1001736,52,138.5,0.25,-29.75,1596,1596,0,0,1
33.786016,6855689216531,10,1597,1001737,70,49.25,2.5625,-29.5,1597,1597,0,0,1
33.786016,6855689216531,7,1599,1001739,39,139.5,0.03125,-29.5,1599,1599,0,0,1
33.786016,6855689216531,8,1600,1001740,58,120.25,0.90625,-29.5,1600,1600,0,0,1
33.786016,6855689216531,12,1601,1001741,83,48.0,2.625,-29.75,1601,1601,0,0,1
33.786016,6855689216531,14,1602,1001742,56,128.25,0.40625,-29.75,1602,1602,0,0,1
33.786016,6855689216531,15,1603,1001743,87,143.0,-0.125,-29.5,1603,1603,0,0,1
33.786016,6855689216531,17,1604,1001744,85,32.25,3.25,-29.5,1604,1604,0,0,1
33.786016,6855689216531,18,1605,1001745,38,54.25,2.75,-29.5,1605,1605,0,0,1
33.88628,6855789481046,9,10,1000009,41,78.75,-0.75,0.0,10,10,0,1,1
33.88628,6855789481046,16,1366,1001490,34,45.25,-3.28125,-4.75,1366,1366,0,0,1
33.88628,6855789481046,22,1549,1001688,59,97.5,-3.8125,-1.5,1549,1549,0,0,1
33.88628,6855789481046,20,1577,1001708,89,17.0,3.21875,-29.5,1577,1577,0,0,1
33.88628,6855789481046,24,1578,1001711,75,22.75,2.9375,-29.75,1578,1578,0,0,1
33.88628,6855789481046,4,1579,1001718,68,32.75,2.875,-29.5,1579,1579,0,0,1
33.88628,6855789481046,11,1569,1001722,93,12.75,2.875,-30.25,1569,1569,0,0,1
33.88628,6855789481046,13,1584,1001724,78,88.75,1.6875,-29.5,1584,1584,0,0,1
33.88628,6855789481046,21,1587,1001727,43,102.75,2.03125,-29.75,1587,1587,0,0,1
33.88628,6855789481046,18,1588,1001728,79,50.75,2.75,-30.0,1588,1588,0,0,1
33.88628,6855789481046,28,1593,1001733,91,122.5,0.84375,-29.5,1593,1593,0,0,1
33.88628,6855789481046,5,1595,1001735,53,76.5,2.15625,-29.75,1595,1595,0,0,1
33.88628,6855789481046,7|30,1596|1599,1001736,52,135.75,0.375,-29.75,1596|1599,1599,0,0,1
33.88628,6855789481046,31,1597,1001737,70,47.0,2.71875,-29.75,1597,1597,0,0,1
33.88628,6855789481046,8,1600,1001740,58,116.75,1.09375,-29.5,1600,1600,0,0,1
33.88628,6855789481046,10,1601,1001741,83,45.5,2.65625,-29.5,1601,1601,0,0,1
33.88628,6855789481046,17,1604,1001744,85,28.5,3.28125,-29.75,1604,1604,0,0,1
33.88628,6855789481046,19,1605,1001745,38,51.5,2.625,-30.0,1605,1605,0,0,1
33.88628,6855789481046,23,1606,1001746,46,54.75,2.625,-29.5,1606,1606,0,0,1
33.98579,6855888991038,9,10,1000009,41,78.75,-0.46875,0.25,10,10,0,1,1
33.98579,6855888991038,16,1366,1001490,34,44.75,-3.375,-4.75,1366,1366,0,0,1
33.98579,6855888991038,22,1549,1001688,59,97.25,-3.65625,-1.5,1549,1549,0,0,1
33.98579,6855888991038,20,1577,1001708,89,14.25,3.28125,-29.5,1577,1577,0,0,1
33.98579,6855888991038,24,1578,1001711,75,20.0,2.96875,-29.75,1578,1578,0,0,1
33.98579,6855888991038,4,1579,1001718,68,30.0,2.9375,-29.5,1579,1579,0,0,1
33.98579,6855888991038,11,1569,1001722,93,9.75,2.875,-30.5,1569,1569,0,0,1
33.98579,6855888991038,13,1584,1001724,78,86.0,1.8125,-29.5,1584,1584,0,0,1
33.98579,6855888991038,21,1587,1001727,43,99.75,1.96875,-29.75,1587,1587,0,0,1
33.98579,6855888991038,18,1588,1001728,79,47.5,2.75,-30.0,1588,1588,0,0,1
33.98579,6855888991038,28,1593,1001733,91,119.75,1.125,-29.5,1593,1593,0,0,1
33.98579,6855888991038,5,1595,1001735,53,73.75,2.28125,-29.75,1595,1595,0,0,1
33.98579,6855888991038,7|30,1596|1599,1001736,52,132.75,0.65625,-29.75,1596|1599,1599,0,0,1
33.98579,6855888991038,31,1597,1001737,70,45.5,2.71875,-29.5,1597,1597,0,0,1
33.98579,6855888991038,8,1600,1001740,58,113.75,1.03125,-29.75,1600,1600,0,0,1
33.98579,6855888991038,10,1601,1001741,83,42.75,2.71875,-29.5,1601,1601,0,0,1
33.98579,6855888991038,26,1603,1001743,87,136.75,0.40625,-29.5,1603,1603,0,0,1
33.98579,6855888991038,19,1605,1001745,38,48.25,2.78125,-30.0,1605,1605,0,0,1
33.98579,6855888991038,27,1606,1001746,46,53.75,2.75,-29.75,1606,1606,0,0,1
33.98579,6855888991038,25,1607,1001747,37,41.0,2.53125,-29.75,1607,1607,0,0,1
