event_id,key,scan,scan_ns,pid,category,old_members,new_members,old_representative,new_representative,old_rep_still_member,required_change,delta_d,delta_y,delta_v,abs_delta_d,abs_delta_y,abs_delta_v,old_published,new_published,old_alias,new_alias,publication_effect,publication_delta_d,publication_delta_y,publication_delta_v,publication_delta_aLead,radarstate_effect,radarstate_affected,score_delta,old_cost,new_cost,best_vision,old_vision,best_oem,old_oem,support_superiority,group_size_before,group_size_after,old_d,old_y,old_v,old_age,new_d,new_y,new_v,new_age,old_aRel,new_aRel,old_member_current_d,old_member_current_y,old_member_current_v,old_member_current_age,old_member_current_slot,old_member_current_measurement_ns,new_member_current_d,new_member_current_y,new_member_current_v,new_member_current_age,new_member_current_slot,new_member_current_measurement_ns,old_published_aLead,new_published_aLead,lead_role_before,lead_role_after,previous_rep_dwell_scans,previous_rep_dwell_s
00000243--a4d9c0a5dd--0:204:1000133,00000243--a4d9c0a5dd--0,204,177893419091,1000133,R4_GROUP_SPLIT_REP_CHANGE,132|188|190,188|190,132,190,0,1,1.5,-0.59375,0.25,1.5,0.59375,0.25,1,1,57,57,P2_PUBLISHED_COORDINATE_CHANGE,1.5054893493652344,-0.59375,0.25,0.3149917588796624,A_LEAD_CHANGED,1,,,2.4154738784575325,1,0,0,0,1,3,2,11.0,-0.34375,-4.75,71,12.5,-0.9375,-4.5,72,N/A_NAN,N/A_NAN,,,,,,,12.5,-0.9375,-4.5,6,31,177893419091,0.09084070832921415,0.40583246720887656,lead_one,lead_one,71,6.990229854000001
00000243--a4d9c0a5dd--0:216:1000133,00000243--a4d9c0a5dd--0,216,179093642260,1000133,R4_GROUP_SPLIT_REP_CHANGE,132|188|190,132,190,132,0,1,-2.25,0.3125,0.25,2.25,0.3125,0.25,1,1,57,57,P2_PUBLISHED_COORDINATE_CHANGE,-2.245030403137207,0.3125,0.25,0.36772852266313394,A_LEAD_CHANGED,1,,,,0,0,0,0,0,3,1,8.5,-0.59375,-3.25,83,6.25,-0.28125,-3.0,84,N/A_NAN,N/A_NAN,,,,,,,6.25,-0.28125,-3.0,84,7,179093642260,-0.08887436956700616,0.27885415309612777,lead_one,lead_one,12,1.100015462
00000243--a4d9c0a5dd--0:220:1000209,00000243--a4d9c0a5dd--0,220,179492438436,1000209,R5_GROUP_MERGE_REP_CHANGE,188|190|200,132|188|190,200,188,0,1,-1.25,0.34375,0.5,1.25,0.34375,0.5,1,1,94,94,P2_PUBLISHED_COORDINATE_CHANGE,-1.2446622848510742,0.34375,0.5,0.7779854203462944,LEAD_GAIN,1,,,1.3749033918068336,1,0,0,0,1,3,3,9.5,-0.375,-3.0,7,8.25,-0.03125,-2.5,8,N/A_NAN,N/A_NAN,,,,,,,8.25,-0.03125,-2.5,24,28,179492438436,-0.2309127634257577,0.5470726569205366,,lead_one,7,0.60070817
00000243--a4d9c0a5dd--0:228:1000209,00000243--a4d9c0a5dd--0,228,180293174412,1000209,R4_GROUP_SPLIT_REP_CHANGE,132|188|190,132|190,188,190,0,1,-2.0,0.3125,0.5,2.0,0.3125,0.5,1,1,94,94,P2_PUBLISHED_COORDINATE_CHANGE,-1.9858005046844482,0.3125,0.5,0.6356371293859002,A_LEAD_CHANGED,1,,,2.2285868885218445,1,0,0,0,1,3,2,5.75,-0.21875,-1.75,15,3.75,0.09375,-1.25,16,N/A_NAN,N/A_NAN,,,,,,,3.75,0.09375,-1.25,30,7,180293174412,-0.44018710281008155,0.19545002657581867,lead_one,lead_one,8,0.700511414
00000243--a4d9c0a5dd--0:293:1000209,00000243--a4d9c0a5dd--0,293,186803087218,1000209,R4_GROUP_SPLIT_REP_CHANGE,132|190,132,190,132,0,1,-0.75,-0.125,0.0,0.75,0.125,0.0,1,1,94,94,P2_PUBLISHED_COORDINATE_CHANGE,0.0,0.0,0.0,-7.433471035054561e-13,A_LEAD_CHANGED,1,,,,0,0,0,0,0,2,1,3.0,0.09375,0.0,80,2.25,-0.03125,0.0,81,N/A_NAN,N/A_NAN,,,,,,,2.25,-0.03125,0.0,161,21,186803087218,1.8583677587636403e-12,1.1150206552581842e-12,lead_one,lead_one,65,6.4092041360000005
00000247--b657952782--2:203:1000285,00000247--b657952782--2,203,211442809463,1000285,R4_GROUP_SPLIT_REP_CHANGE,248|251,251,248,251,0,1,-0.25,0.03125,0.25,0.25,0.03125,0.25,1,1,79,79,P2_PUBLISHED_COORDINATE_CHANGE,-0.2450699806213379,0.03125,0.25,0.3093906990593873,A_LEAD_CHANGED,1,,,,0,0,0,0,0,2,1,4.75,-0.21875,-1.0,11,4.5,-0.1875,-0.75,12,N/A_NAN,N/A_NAN,,,,,,,4.5,-0.1875,-0.75,9,10,211442809463,0.1332554782268386,0.4426461772862259,lead_one,lead_one,11,0.99787954
00000250--8354d55131--0:300:1000000,00000250--8354d55131--0,300,83808175368,1000000,R4_GROUP_SPLIT_REP_CHANGE,1|45,45,1,45,0,1,-2.25,1.5625,0.0,2.25,1.5625,0.0,1,1,32,32,P2_PUBLISHED_COORDINATE_CHANGE,-2.2494778633117676,1.5625,0.0,0.18241889576623738,A_LEAD_CHANGED,1,,,,0,0,0,0,0,2,1,4.75,-0.28125,0.25,315,2.5,1.28125,0.25,316,N/A_NAN,N/A_NAN,,,,,,,2.5,1.28125,0.25,64,20,83808175368,-0.4557301781939608,-0.2733112824277234,lead_one,lead_one,300,29.909526030000002
00000250--8354d55131--0:325:1000058,00000250--8354d55131--0,325,86307942032,1000058,R1_STABLE_GROUP_REP_CHANGE,55|72,55|72,55,72,1,0,0.0,-0.09375,0.0,0.0,0.09375,0.0,1,1,83,83,P2_PUBLISHED_COORDINATE_CHANGE,0.005570888519287109,-0.09375,0.0,-0.042661188834902664,A_LEAD_CHANGED,1,1.0181221415920167,1.093996216826927,0.07587407523491035,0,0,0,0,0,2,2,4.75,0.40625,0.5,32,4.75,0.3125,0.5,33,N/A_NAN,N/A_NAN,3.75,0.4375,0.5,33,17,86307942032,4.75,0.3125,0.5,9,26,86307942032,0.16803441327874888,0.12537322444384622,lead_one,lead_one,31,3.000616871
00000250--8354d55131--0:336:1000058,00000250--8354d55131--0,336,87407364620,1000058,R4_GROUP_SPLIT_REP_CHANGE,55|72|79,55|79,72,55,0,1,-2.0,0.125,0.0,2.0,0.125,0.0,1,1,83,83,P2_PUBLISHED_COORDINATE_CHANGE,-1.9810984134674072,0.125,0.0,-0.06753744990012521,LEAD_LOSS,1,,,2.1396060090566036,0,0,0,0,0,3,2,5.25,-0.40625,0.5,43,3.25,-0.28125,0.5,44,N/A_NAN,N/A_NAN,,,,,,,3.25,-0.28125,0.5,44,23,87407364620,0.05639058441849723,-0.01114686548162798,lead_one,,11,1.000017777
00000250--8354d55131--2:35:1000001,00000250--8354d55131--2,35,179327298383,1000001,R5_GROUP_MERGE_REP_CHANGE,2,2|23,2,23,1,0,0.0,0.0625,0.0,0.0,0.0625,0.0,1,1,33,33,P2_PUBLISHED_COORDINATE_CHANGE,0.007081389427185059,0.0625,0.0,0.06332163300672647,A_LEAD_CHANGED,1,2.936309911103507,3.0426587148847686,0.1063488037812616,0,0,0,0,0,1,2,2.0,-0.09375,-0.75,35,2.0,-0.03125,-0.75,36,N/A_NAN,N/A_NAN,4.5,-0.53125,-1.25,36,20,179327298383,2.0,-0.03125,-0.75,3,5,179317845057,-0.15830408251681616,-0.09498244951008969,lead_one,lead_one,35,3.400180568
00000252--d191bee66c--0:359:1000058,00000252--d191bee66c--0,359,108548012879,1000058,R1_STABLE_GROUP_REP_CHANGE,50|52,50|52,52,50,1,0,-0.75,-0.0625,0.0,0.75,0.0625,0.0,1,1,90,90,P2_PUBLISHED_COORDINATE_CHANGE,-0.7508776187896729,-0.0625,0.0,-0.1477680222087696,A_LEAD_CHANGED,1,0.017498984633142367,0.8446869923165712,0.8271880076834288,0,0,0,0,0,2,2,4.25,0.03125,0.75,8,3.5,-0.03125,0.75,9,N/A_NAN,N/A_NAN,5.0,-0.125,0.5,16,23,108548012879,3.5,-0.03125,0.75,16,29,108548012879,0.5498297024412352,0.4020616802324656,lead_one,lead_one,7,0.599368675
00000252--d191bee66c--0:428:1000063,00000252--d191bee66c--0,428,115449079817,1000063,R2_MEMBER_DISAPPEAR_REP_CHANGE,58|76|79,76|79,58,76,0,1,1.75,-0.5,0.25,1.75,0.5,0.25,1,1,95,95,P2_PUBLISHED_COORDINATE_CHANGE,1.7561266422271729,-0.5,0.25,0.5252316431899892,A_LEAD_CHANGED,1,,,2.0879759090396712,0,0,0,0,0,3,2,2.5,-0.5,0.25,70,4.25,-1.0,0.5,71,N/A_NAN,N/A_NAN,,,,,,,4.25,-1.0,0.5,26,13,115449079817,-0.15021976355668856,0.3750118796333006,lead_one,lead_one,70,6.900736224
00000252--d191bee66c--0:454:1000116,00000252--d191bee66c--0,454,118057703788,1000116,R2_MEMBER_DISAPPEAR_REP_CHANGE,95|101|106,101|106,95,106,0,1,0.75,1.03125,-0.25,0.75,1.03125,0.25,1,1,94,94,P2_PUBLISHED_COORDINATE_CHANGE,0.7413020133972168,1.03125,-0.25,-0.376233647996443,A_LEAD_CHANGED,1,,,1.3687693939238899,1,0,0,0,1,3,2,4.75,-0.53125,0.25,17,5.5,0.5,0.0,18,N/A_NAN,N/A_NAN,,,,,,,5.5,0.5,0.0,9,7,118048364285,-0.6264809292173539,-1.0027145772137969,lead_one,lead_one,17,1.6000017080000002
00000252--d191bee66c--1:292:1000253,00000252--d191bee66c--1,292,163548294870,1000253,R4_GROUP_SPLIT_REP_CHANGE,224|250,250,224,250,0,1,1.5,-1.53125,0.75,1.5,1.53125,0.75,1,1,58,58,P2_PUBLISHED_COORDINATE_CHANGE,1.5174059867858887,-1.53125,0.75,1.2000000000000002,LEAD_COORDINATE_ONLY,1,,,,0,0,0,0,0,2,1,4.25,0.53125,-1.5,75,5.75,-1.0,-0.75,76,N/A_NAN,N/A_NAN,,,,,,,5.75,-1.0,-0.75,52,3,163548294870,-0.33208290797758383,0.8679170920224164,lead_one,lead_one,75,7.397670092
00000252--d191bee66c--2:239:1000001,00000252--d191bee66c--2,239,218239628585,1000001,R2_MEMBER_DISAPPEAR_REP_CHANGE,2|65,65,2,65,0,1,-3.0,0.40625,0.0,3.0,0.40625,0.0,1,1,33,33,P2_PUBLISHED_COORDINATE_CHANGE,0.0,0.0,0.0,-0.0004832017183508515,A_LEAD_CHANGED,1,,,,0,0,0,0,0,2,1,3.75,-0.40625,0.0,239,0.75,0.0,0.0,240,N/A_NAN,N/A_NAN,,,,,,,0.75,0.0,0.0,22,1,218239628585,0.0012080042958771287,0.0007248025775262772,lead_one,lead_one,239,23.800278657
00000254--0ac259250e--0:93:1000004,00000254--0ac259250e--0,93,62790583620,1000004,R2_MEMBER_DISAPPEAR_REP_CHANGE,9,17,9,17,0,1,0.0,-0.5,0.0,0.0,0.5,0.0,1,1,33,33,P2_PUBLISHED_COORDINATE_CHANGE,0.0,-0.5,0.0,0.0,LEAD_COORDINATE_ONLY,1,,,,0,0,0,0,0,1,1,4.5,0.5,0.0,105,4.5,0.0,0.0,106,N/A_NAN,N/A_NAN,,,,,,,4.5,0.0,0.0,5,30,62790583620,0.0,0.0,lead_one,lead_one,60,5.8990123930000005
00000254--0ac259250e--0:132:1000009,00000254--0ac259250e--0,132,66690855859,1000009,R2_MEMBER_DISAPPEAR_REP_CHANGE,10|19,19,10,19,0,1,-1.0,0.34375,0.0,1.0,0.34375,0.0,1,1,36,36,P1_PUBLISHED_SAME_COORDINATE,0.0,0.0,0.0,0.0,LEAD_COORDINATE_ONLY,1,,,,0,0,0,0,0,2,1,1.75,-0.3125,0.0,115,0.75,0.03125,0.0,116,N/A_NAN,N/A_NAN,,,,,,,0.75,0.03125,0.0,30,0,66690855859,0.0,0.0,lead_one,lead_one,75,7.400025831000001
00000254--0ac259250e--0:398:1000009,00000254--0ac259250e--0,398,93310400749,1000009,R4_GROUP_SPLIT_REP_CHANGE,115|168|169,168|169,115,169,0,1,-1.25,-0.5625,0.0,1.25,0.5625,0.0,1,1,36,36,P2_PUBLISHED_COORDINATE_CHANGE,-1.2492671012878418,-0.5625,0.0,0.01776297247194414,LEAD_GAIN,1,,,1.6087521678918701,1,0,0,0,1,3,2,5.25,0.78125,0.5,381,4.0,0.21875,0.5,382,N/A_NAN,N/A_NAN,,,,,,,4.0,0.21875,0.5,7,4,93310400749,-0.08247097921985413,-0.06470800674791,,lead_one,90,8.909853706
00000254--0ac259250e--1:371:1000470,00000254--0ac259250e--1,371,152600488563,1000470,R2_MEMBER_DISAPPEAR_REP_CHANGE,400|433,433,400,433,0,1,-1.0,0.34375,0.0,1.0,0.34375,0.0,1,1,40,40,P2_PUBLISHED_COORDINATE_CHANGE,-1.0041723251342773,0.34375,0.0,-0.12448283226077556,A_LEAD_CHANGED,1,,,,0,0,0,0,0,2,1,14.25,-1.875,-0.25,37,13.25,-1.53125,-0.25,38,N/A_NAN,N/A_NAN,,,,,,,13.25,-1.53125,-0.25,14,5,152590719489,0.31120708065193886,0.1867242483911633,lead_one,lead_one,37,3.5898135520000003
00000254--0ac259250e--13:33:1000008,00000254--0ac259250e--13,33,838831221905,1000008,R4_GROUP_SPLIT_REP_CHANGE,9|10|19,10|19,9,19,0,1,-1.0,0.625,0.25,1.0,0.625,0.25,1,1,40,40,P2_PUBLISHED_COORDINATE_CHANGE,-1.0192432403564453,0.625,0.25,-0.12068672356086046,A_LEAD_CHANGED,1,,,1.185991122456745,1,0,0,0,1,3,2,6.5,-0.0625,-2.5,33,5.5,0.5625,-2.25,34,N/A_NAN,N/A_NAN,,,,,,,5.5,0.5625,-2.25,15,27,838831221905,0.30171680890215113,0.18103008534129067,lead_one,lead_one,33,3.199991834
00000254--0ac259250e--13:77:1000008,00000254--0ac259250e--13,77,843230224676,1000008,R2_MEMBER_DISAPPEAR_REP_CHANGE,9|10|19,9|10,19,10,0,1,-0.5,-0.03125,0.0,0.5,0.03125,0.0,1,1,40,40,P2_PUBLISHED_COORDINATE_CHANGE,0.0,0.0,0.0,-1.5186542098354335e-07,A_LEAD_CHANGED,1,,,0.5156446322022837,1,0,1,0,1,3,2,3.25,0.15625,0.0,77,2.75,0.125,0.0,78,N/A_NAN,N/A_NAN,,,,,,,2.75,0.125,0.0,78,31,843230224676,3.7966355245885836e-07,2.27798131475315e-07,lead_one,lead_one,44,4.299668213
00000254--0ac259250e--14:155:1000005,00000254--0ac259250e--14,155,911021296800,1000005,R1_STABLE_GROUP_REP_CHANGE,6|7|39,6|7|39,6,39,1,0,0.0,0.9375,0.0,0.0,0.9375,0.0,1,1,37,37,P2_PUBLISHED_COORDINATE_CHANGE,0.2497243881225586,0.03125,0.0,-0.15492011620588642,A_LEAD_CHANGED,1,0.453125,0.9724141365368759,0.5192891365368759,1,1,0,0,0,3,3,4.75,-0.09375,0.5,155,4.75,0.84375,0.5,156,N/A_NAN,N/A_NAN,4.0,0.25,0.5,156,19,911021296800,4.75,0.84375,0.5,11,21,911021296800,0.7389354532264394,0.584015337020553,lead_one,lead_one,155,15.399753002
00000254--0ac259250e--14:156:1000005,00000254--0ac259250e--14,156,911122589832,1000005,R1_STABLE_GROUP_REP_CHANGE,6|7|39,6|7|39,39,6,1,0,0.25,-0.8125,0.0,0.25,0.8125,0.0,1,1,37,37,P2_PUBLISHED_COORDINATE_CHANGE,-0.0007350444793701172,0.03125,0.25,-0.16327910226587639,A_LEAD_CHANGED,1,0.4919418554603503,1.0974995395087015,0.6055576840483512,1,1,0,0,0,3,3,4.75,0.84375,0.5,156,5.0,0.03125,0.5,157,N/A_NAN,N/A_NAN,4.0,0.25,0.5,12,19,911122589832,5.0,0.03125,0.5,157,25,911122589832,0.584015337020553,0.4207362347546766,lead_one,lead_one,1,0.0
00000254--0ac259250e--14:172:1000005,00000254--0ac259250e--14,172,912722198226,1000005,R2_MEMBER_DISAPPEAR_REP_CHANGE,6|7|36,7|36,6,7,0,1,-0.25,0.03125,0.25,0.25,0.03125,0.25,1,1,37,37,P2_PUBLISHED_COORDINATE_CHANGE,0.24689722061157227,-0.0625,0.0,0.3226777750821501,A_LEAD_CHANGED,1,,,0.6180991708797676,1,0,1,0,1,3,2,6.0,-0.0625,2.25,172,5.75,-0.03125,2.5,173,N/A_NAN,N/A_NAN,,,,,,,5.75,-0.03125,2.5,173,31,912722198226,2.0988059286290315,2.4214837037111816,lead_one,lead_one,16,1.4983270400000002
00000254--0ac259250e--38:556:1000567,00000254--0ac259250e--38,556,2391100838992,1000567,R1_STABLE_GROUP_REP_CHANGE,481|554,481|554,481,554,1,0,0.0,-0.09375,0.0,0.0,0.09375,0.0,1,1,51,51,P2_PUBLISHED_COORDINATE_CHANGE,-0.03710198402404785,-0.09375,0.0,-0.06767034265292458,A_LEAD_CHANGED,1,0.38308480766398034,0.5040424038319902,0.1209575961680098,1,1,0,0,0,2,2,3.0,0.0625,-0.75,132,3.0,-0.03125,-0.75,133,N/A_NAN,N/A_NAN,2.5,0.21875,-0.75,133,7,2391100838992,3.0,-0.03125,-0.75,57,28,2391100838992,0.16917585663231144,0.10150551397938685,lead_one,lead_one,132,13.099892489
00000254--0ac259250e--38:579:1000567,00000254--0ac259250e--38,579,2393400720018,1000567,R2_MEMBER_DISAPPEAR_REP_CHANGE,481|554,481,554,481,0,1,-2.5,0.0,-0.25,2.5,0.0,0.25,1,1,51,51,P2_PUBLISHED_COORDINATE_CHANGE,0.0,0.0,0.0,-0.6013039153030661,A_LEAD_CHANGED,1,,,,0,0,0,0,0,2,1,5.0,0.15625,0.25,155,2.5,0.15625,0.0,156,N/A_NAN,N/A_NAN,,,,,,,2.5,0.15625,0.0,156,28,2393400720018,0.5303824563411925,-0.07092145896187363,lead_one,lead_one,23,2.199576758
00000254--0ac259250e--40:510:1000595,00000254--0ac259250e--40,510,2506491198019,1000595,R4_GROUP_SPLIT_REP_CHANGE,517|533|551,533|551,517,533,0,1,1.5,-0.78125,0.0,1.5,0.78125,0.0,1,1,41,41,P2_PUBLISHED_COORDINATE_CHANGE,1.5013458728790283,-0.78125,0.0,0.030722871960325526,A_LEAD_CHANGED,1,,,1.8684277419076358,0,0,0,0,0,3,2,2.75,0.15625,0.25,52,4.25,-0.625,0.25,53,N/A_NAN,N/A_NAN,,,,,,,4.25,-0.625,0.25,36,9,2506491198019,0.5401509427822666,0.5708738147425921,lead_one,lead_one,50,4.900275028
00000254--0ac259250e--40:526:1000595,00000254--0ac259250e--40,526,2508090581701,1000595,R4_GROUP_SPLIT_REP_CHANGE,533|551,551,533,551,0,1,2.5,-0.5625,-0.75,2.5,0.5625,0.75,1,1,41,41,P2_PUBLISHED_COORDINATE_CHANGE,2.480928897857666,-0.5625,-0.75,-1.2000000000000002,LEAD_LOSS,1,,,,0,0,0,0,0,2,1,4.5,-0.03125,0.75,68,7.0,-0.59375,0.0,69,N/A_NAN,N/A_NAN,,,,,,,7.0,-0.59375,0.0,27,0,2508080828344,0.5405527699329256,-0.6594472300670746,lead_one,,16,1.4992979720000001
00000254--0ac259250e--41:15:1000001,00000254--0ac259250e--41,15,2516990704292,1000001,R2_MEMBER_DISAPPEAR_REP_CHANGE,2|3,3,2,3,0,1,1.0,0.125,-0.25,1.0,0.125,0.25,1,1,33,33,P2_PUBLISHED_COORDINATE_CHANGE,0.9955434799194336,0.125,-0.25,-0.3824187608566227,A_LEAD_CHANGED,1,,,,0,0,0,0,0,2,1,9.0,0.0625,1.0,15,10.0,0.1875,0.75,16,N/A_NAN,N/A_NAN,,,,,,,10.0,0.1875,0.75,16,15,2516990704292,0.020881878116743247,-0.36153688273987944,lead_one,lead_one,15,1.39991291
00000254--0ac259250e--41:368:1000360,00000254--0ac259250e--41,368,2552280650476,1000360,R2_MEMBER_DISAPPEAR_REP_CHANGE,323|334,323,334,323,0,1,-1.0,-0.3125,-0.25,1.0,0.3125,0.25,1,1,32,32,P2_PUBLISHED_COORDINATE_CHANGE,-1.0118482112884521,-0.3125,-0.25,-0.5977472053856475,LEAD_GAIN,1,,,,0,0,0,0,0,2,1,3.0,1.34375,-0.75,13,2.0,1.03125,-1.0,14,N/A_NAN,N/A_NAN,,,,,,,2.0,1.03125,-1.0,22,30,2552280650476,0.6267342179182442,0.028987012532596723,,lead_one,10,0.902511499
00000254--0ac259250e--41:492:1000539,00000254--0ac259250e--41,492,2564680773821,1000539,R2_MEMBER_DISAPPEAR_REP_CHANGE,500|506,506,500,506,0,1,1.75,0.78125,0.0,1.75,0.78125,0.0,1,1,38,38,P2_PUBLISHED_COORDINATE_CHANGE,1.753922462463379,0.78125,0.0,-0.27386558429207497,A_LEAD_CHANGED,1,,,,0,0,0,0,0,2,1,6.0,-1.21875,0.75,23,7.75,-0.4375,0.75,24,N/A_NAN,N/A_NAN,,,,,,,7.75,-0.4375,0.75,22,30,2564680773821,2.1531518877656173,1.8792863034735423,lead_one,lead_one,23,2.199421301
00000254--0ac259250e--42:73:1000059,00000254--0ac259250e--42,73,2582780432898,1000059,R2_MEMBER_DISAPPEAR_REP_CHANGE,17|42,42,17,42,0,1,0.0,-0.21875,0.25,0.0,0.21875,0.25,1,1,91,91,P2_PUBLISHED_COORDINATE_CHANGE,0.003909111022949219,-0.21875,0.25,0.5593235144288442,A_LEAD_CHANGED,1,,,,0,0,0,0,0,2,1,9.25,-0.03125,0.0,15,9.25,-0.25,0.25,16,N/A_NAN,N/A_NAN,,,,,,,9.25,-0.25,0.25,20,7,2582780432898,-0.15849751535307033,0.4008259990757739,lead_one,lead_one,9,0.800193496
00000254--0ac259250e--42:74:1000059,00000254--0ac259250e--42,74,2582882205214,1000059,R2_MEMBER_DISAPPEAR_REP_CHANGE,42,17,42,17,0,1,1.0,0.21875,0.0,1.0,0.21875,0.0,1,1,91,91,P2_PUBLISHED_COORDINATE_CHANGE,1.0041475296020508,0.21875,0.0,0.1013934606189304,A_LEAD_CHANGED,1,,,,0,0,0,0,0,1,1,9.25,-0.25,0.25,16,10.25,-0.03125,0.25,17,N/A_NAN,N/A_NAN,,,,,,,10.25,-0.03125,0.25,61,31,2582882205214,0.4008259990757739,0.5022194596947043,lead_one,lead_one,1,0.0
00000255--d1d0ee73c5--30:182:1000258,00000255--d1d0ee73c5--30,182,5571360427802,1000258,R2_MEMBER_DISAPPEAR_REP_CHANGE,244|250|263,244|263,250,263,0,1,0.0,0.78125,0.0,0.0,0.78125,0.0,1,1,94,94,P2_PUBLISHED_COORDINATE_CHANGE,-0.01873779296875,0.78125,0.0,-0.11125885639700439,LEAD_LOSS,1,,,2.1293479824999935,0,0,0,0,0,3,2,94.0,-1.28125,-17.5,24,94.0,-0.5,-17.5,25,N/A_NAN,N/A_NAN,,,,,,,94.0,-0.5,-17.5,15,23,5571360427802,0.2781471409925109,0.16688828459550653,lead_one,,11,1.000299702
00000255--d1d0ee73c5--35:520:1000477,00000255--d1d0ee73c5--35,520,5905141072623,1000477,R4_GROUP_SPLIT_REP_CHANGE,432|476|483,476|483,432,483,0,1,1.5,-0.25,0.0,1.5,0.25,0.0,1,1,91,91,P2_PUBLISHED_COORDINATE_CHANGE,1.492812156677246,-0.25,0.0,-0.2651484442232109,A_LEAD_CHANGED,1,,,2.049544725763585,1,0,0,0,1,3,2,15.5,0.0625,-4.75,99,17.0,-0.1875,-4.75,100,N/A_NAN,N/A_NAN,,,,,,,17.0,-0.1875,-4.75,4,22,5905141072623,-0.05084908193428095,-0.3159975261574918,lead_one,lead_one,99,9.809217567000001
00000255--d1d0ee73c5--37:158:1000017,00000255--d1d0ee73c5--37,158,5988940848961,1000017,R2_MEMBER_DISAPPEAR_REP_CHANGE,7|44,7,44,7,0,1,-0.5,0.09375,-0.25,0.5,0.09375,0.25,1,1,49,49,P2_PUBLISHED_COORDINATE_CHANGE,0.24219131469726562,-0.03125,-0.25,-0.3312394327422097,A_LEAD_CHANGED,1,,,,0,0,0,0,0,2,1,11.75,0.09375,1.75,155,11.25,0.1875,1.5,156,N/A_NAN,N/A_NAN,,,,,,,11.25,0.1875,1.5,159,11,5988940848961,0.7897083796322154,0.4584689468900057,lead_one,lead_one,30,2.900140142
00000255--d1d0ee73c5--39:431:1000562,00000255--d1d0ee73c5--39,431,6136232365293,1000562,R4_GROUP_SPLIT_REP_CHANGE,504|523|548,523|548,504,548,0,1,1.0,0.5,0.0,1.0,0.5,0.0,1,1,35,35,P2_PUBLISHED_COORDINATE_CHANGE,1.0096893310546875,0.5,0.0,-0.16604992975705535,A_LEAD_CHANGED,1,,,1.5681101719239505,1,0,0,0,1,3,2,17.25,-0.125,-3.0,43,18.25,0.375,-3.0,44,N/A_NAN,N/A_NAN,,,,,,,18.25,0.375,-3.0,7,11,6136232365293,-0.17109951440421628,-0.3371494441612716,lead_one,lead_one,43,4.201675209
00000255--d1d0ee73c5--39:445:1000562,00000255--d1d0ee73c5--39,445,6137632334369,1000562,R2_MEMBER_DISAPPEAR_REP_CHANGE,504|523|548|556,504|523|556,548,504,0,1,-0.75,-0.21875,-0.25,0.75,0.21875,0.25,1,1,35,35,P2_PUBLISHED_COORDINATE_CHANGE,-0.7531557083129883,-0.21875,-0.25,-0.4189826017666476,A_LEAD_CHANGED,1,,,0.7318732381634554,0,0,0,0,0,4,3,13.75,0.15625,-2.75,57,13.0,-0.0625,-3.0,58,N/A_NAN,N/A_NAN,,,,,,,13.0,-0.0625,-3.0,58,14,6137632334369,0.00029806755604137663,-0.4186845342106062,lead_one,lead_one,14,1.2986767350000001
00000257--d1cacb63a0--0:529:1000402,00000257--d1cacb63a0--0,529,136854622069,1000402,R2_MEMBER_DISAPPEAR_REP_CHANGE,343|348,348,343,348,0,1,-2.0,-1.40625,0.5,2.0,1.40625,0.5,1,1,72,72,P2_PUBLISHED_COORDINATE_CHANGE,-1.9597148895263672,-1.40625,0.5,0.7910599479989796,LEAD_LOSS,1,,,,0,0,0,0,0,2,1,10.5,-1.15625,-4.0,20,8.5,-2.5625,-3.5,21,N/A_NAN,N/A_NAN,,,,,,,8.5,-2.5625,-3.5,21,19,136854622069,0.20057080504442668,0.9916307530434063,lead_one,,14,1.3003501640000001
00000257--d1cacb63a0--1:19:1000001,00000257--d1cacb63a0--1,19,147752666018,1000001,R2_MEMBER_DISAPPEAR_REP_CHANGE,2|10,10,2,10,0,1,-0.5,0.1875,0.25,0.5,0.1875,0.25,1,1,33,33,P2_PUBLISHED_COORDINATE_CHANGE,0.25722408294677734,0.0,0.25,0.3949188220906015,LEAD_GAIN,1,,,,0,0,0,0,0,2,1,5.5,0.53125,1.0,19,5.0,0.71875,1.25,20,N/A_NAN,N/A_NAN,,,,,,,5.0,0.71875,1.25,20,26,147752666018,0.38219084808255666,0.7771096701731581,,lead_one,19,1.8005422850000001
00000257--d1cacb63a0--1:271:1000368,00000257--d1cacb63a0--1,271,172953965624,1000368,R2_MEMBER_DISAPPEAR_REP_CHANGE,330|341|351,341|351,330,351,0,1,-1.75,-0.4375,0.0,1.75,0.4375,0.0,1,1,75,75,P2_PUBLISHED_COORDINATE_CHANGE,-1.627838134765625,-0.4375,0.0,-0.005049325098851898,A_LEAD_CHANGED,1,,,1.4242097420146884,1,0,0,0,1,3,2,31.5,-0.0625,-5.5,47,29.75,-0.5,-5.5,48,N/A_NAN,N/A_NAN,,,,,,,29.75,-0.5,-5.5,22,28,172953965624,0.012623312747129745,0.007573987648277846,lead_one,lead_one,47,4.600202542
